_runtime,loss_boundary,l2_error,_step,loss,_timestamp,loss_interior,step,time
40.179630756378174,0.00016354272251264436,0.014561132895067615,41,0.0004137452013759089,1714092753.1161518,0.00025020247886326457,77,36.499364376068115
42.55181431770325,0.00014418552776035732,0.013128674335429845,42,0.00037443326997483705,1714092755.4883354,0.0002302477422144797,82,38.87154698371887
45.40565276145935,0.00012315908094419147,0.013175750824801623,43,0.00034200761218193163,1714092758.3421738,0.00021884853123774016,88,41.725382566452026
47.75989270210266,0.00010909084365634898,0.013743010198283473,44,0.00031485266696068776,1714092760.6964138,0.00020576182330433876,93,44.079503774642944
50.63195872306824,9.542166871041412e-05,0.013438352612287163,45,0.0002923188151009908,1714092763.5684798,0.00019689714639057666,99,46.951279401779175
53.964701652526855,9.075815933257998e-05,0.013195796460285283,46,0.0002547047582451873,1714092766.9012227,0.00016394659891260733,106,50.2843279838562
57.25895547866821,6.453153692118024e-05,0.011389053254253292,47,0.0002167819399355454,1714092770.1954765,0.00015225040301436514,113,53.57865357398987
60.57485032081604,6.138152265052757e-05,0.009992504446037316,48,0.00019468266388174177,1714092773.5113714,0.0001333011412312142,120,56.89440369606018
64.42353940010071,5.369797901106969e-05,0.009325682667472315,49,0.00017276300905321677,1714092777.3600605,0.00011906503004214706,128,60.74308443069458
68.22882628440857,4.5436011442253134e-05,0.008888303556000317,50,0.00015588878772375566,1714092781.1653473,0.00011045277628150252,136,64.54855060577393
72.49969220161438,4.2780093008577396e-05,0.009006320349107123,51,0.00014438089423810674,1714092785.4362133,0.00010160080122952933,145,68.8193199634552
76.86438274383545,3.991059377000136e-05,0.009165138036610614,52,0.00012836127366714929,1714092789.8009038,8.845067989714792e-05,154,73.18405723571777
81.65860772132874,3.3756586730043545e-05,0.008511473711269629,53,0.00011395196432974179,1714092794.5951288,8.019537759969824e-05,164,77.9775710105896
86.90709376335144,2.9238783419661856e-05,0.007544966282554017,54,0.000102916129314676,1714092799.8436148,7.367734589501413e-05,175,83.22678685188293
92.11035323143005,2.753979436643166e-05,0.0068204099357306045,55,8.832914250378304e-05,1714092805.0468743,6.078934813735138e-05,186,88.42997026443481
97.78938341140747,2.1812486979817586e-05,0.006521774262429836,56,7.831594996814859e-05,1714092810.7259045,5.650346298833101e-05,198,94.10886263847351
103.94933271408081,2.01561764218091e-05,0.006635032289427625,57,7.018621462441994e-05,1714092816.8858538,5.003003820261085e-05,211,100.26892948150635
110.26897311210632,1.732073976847845e-05,0.0067430058317363185,58,6.392900550121075e-05,1714092823.2054942,4.66082657327323e-05,224,106.58857798576355
117.5037088394165,1.7697303823167156e-05,0.006882206933177615,59,5.879226591523073e-05,1714092830.44023,4.109496209206357e-05,238,113.82285642623901
125.1686224937439,1.58403452103142e-05,0.006693266018061206,60,5.46041241298178e-05,1714092838.1051435,3.87637789195036e-05,254,121.48786115646362
132.78343963623047,1.5167531138906061e-05,0.006614037363192273,61,5.096072544801449e-05,1714092845.7199607,3.579319430910843e-05,270,129.10269737243652
141.38912224769592,1.3864659688655387e-05,0.006909809042679267,62,4.812629869900878e-05,1714092854.3256433,3.426163901035339e-05,288,137.70828914642334
149.97513818740845,1.4036704159179471e-05,0.00710785514307218,63,4.548082580516915e-05,1714092862.9116592,3.144412164598968e-05,306,146.29439687728882
159.53567743301392,1.2964560652700594e-05,0.0063554662956970135,64,4.198631564376174e-05,1714092872.4721985,2.9021754991061147e-05,326,155.85497999191284
169.6167733669281,8.938835623580588e-06,0.005112060413419264,65,3.758289194410338e-05,1714092882.5532944,2.8644056320522795e-05,347,165.93601846694946
180.1371922492981,8.401879241155829e-06,0.005000912876261099,66,3.455675128554432e-05,1714092893.0737133,2.615487204438849e-05,369,176.45654439926147
191.48271989822388,6.694161222795067e-06,0.004147932175497756,67,3.128686441766635e-05,1714092904.419241,2.4592703194871284e-05,393,187.80185270309448
203.3675765991211,6.066385181405576e-06,0.004181188427624868,68,2.631859649573291e-05,1714092916.3040977,2.0252211314327332e-05,418,199.68679237365723
216.2231583595276,4.9409930197229096e-06,0.003964637896946125,69,2.2081905151302842e-05,1714092929.1596794,1.714091213157993e-05,445,212.5426743030548
229.46106719970703,4.522508809370408e-06,0.003524090117735543,70,1.7991051626297473e-05,1714092942.3975883,1.3468542816927065e-05,473,225.78049635887146
244.2671205997467,3.246921589495768e-06,0.0028837493275750904,71,1.4901131925190282e-05,1714092957.2036417,1.1654210335694514e-05,504,240.58646392822266
259.60854840278625,1.8168667870875254e-06,0.0021138410777689154,72,1.1807834113934956e-05,1714092972.5450695,9.99096732684743e-06,536,255.92790627479553
276.3837583065033,1.1656864863062056e-06,0.0018288421884905639,73,9.967747396607876e-06,1714092989.3202794,8.80206091030167e-06,571,272.70300006866455
284.21103525161743,1.0465604289124951e-06,0.0018022387435484189,74,9.03584937875855e-06,1714092997.1475563,7.989288949846054e-06,607,280.53028559684753
285.1582238674164,1.0465604289124951e-06,0.0018022387435484189,75,9.03584937875855e-06,1714092998.094745,7.989288949846054e-06,646,281.4778709411621
286.173859834671,1.0465604289124951e-06,0.0018022387435484189,76,9.03584937875855e-06,1714092999.110381,7.989288949846054e-06,688,282.49352526664734
287.2373116016388,1.0465604289124951e-06,0.0018022387435484189,77,9.03584937875855e-06,1714093000.1738327,7.989288949846054e-06,732,283.55674052238464
288.3559694290161,1.0465604289124951e-06,0.0018022387435484189,78,9.03584937875855e-06,1714093001.2924905,7.989288949846054e-06,779,284.675687789917
289.53958225250244,1.0465604289124951e-06,0.0018022387435484189,79,9.03584937875855e-06,1714093002.4761033,7.989288949846054e-06,829,285.85929226875305
290.79188108444214,1.0465604289124951e-06,0.0018022387435484189,80,9.03584937875855e-06,1714093003.7284021,7.989288949846054e-06,882,287.11161708831787
292.16701006889343,1.0465604289124951e-06,0.0018022387435484189,81,9.03584937875855e-06,1714093005.1035311,7.989288949846054e-06,939,288.48669147491455
293.65138053894043,1.0465604289124951e-06,0.0018022387435484189,82,9.03584937875855e-06,1714093006.5879016,7.989288949846054e-06,999,289.9708836078644
295.2175335884094,1.0465604289124951e-06,0.0018022387435484189,83,9.03584937875855e-06,1714093008.1540546,7.989288949846054e-06,1064,291.53679609298706
296.83590960502625,1.0465604289124951e-06,0.0018022387435484189,84,9.03584937875855e-06,1714093009.7724307,7.989288949846054e-06,1132,293.15562081336975
298.58163499832153,1.0465604289124951e-06,0.0018022387435484189,85,9.03584937875855e-06,1714093011.518156,7.989288949846054e-06,1205,294.9012987613678
300.43720293045044,1.0465604289124951e-06,0.0018022387435484189,86,9.03584937875855e-06,1714093013.373724,7.989288949846054e-06,1282,296.7567284107208
302.38696241378784,1.0465604289124951e-06,0.0018022387435484189,87,9.03584937875855e-06,1714093015.3234835,7.989288949846054e-06,1364,298.69813537597656
304.45307540893555,1.0465604289124951e-06,0.0018022387435484189,88,9.03584937875855e-06,1714093017.3895965,7.989288949846054e-06,1452,300.7725946903229
306.641806602478,1.0465604289124951e-06,0.0018022387435484189,89,9.03584937875855e-06,1714093019.5783277,7.989288949846054e-06,1545,302.96140217781067
309.0125849246979,1.0465604289124951e-06,0.0018022387435484189,90,9.03584937875855e-06,1714093021.949106,7.989288949846054e-06,1645,305.33221077919006
311.51305198669434,1.0465604289124951e-06,0.0018022387435484189,91,9.03584937875855e-06,1714093024.449573,7.989288949846054e-06,1750,307.8326086997986
314.20514583587646,1.0465604289124951e-06,0.0018022387435484189,92,9.03584937875855e-06,1714093027.141667,7.989288949846054e-06,1863,310.5246214866638
317.0130798816681,1.0465604289124951e-06,0.0018022387435484189,93,9.03584937875855e-06,1714093029.949601,7.989288949846054e-06,1982,313.33271384239197
320.0396807193756,1.0465604289124951e-06,0.0018022387435484189,94,9.03584937875855e-06,1714093032.9762018,7.989288949846054e-06,2110,316.3593165874481
323.2732787132263,1.0465604289124951e-06,0.0018022387435484189,95,9.03584937875855e-06,1714093036.2097998,7.989288949846054e-06,2245,319.5926640033722
326.6938633918762,1.0465604289124951e-06,0.0018022387435484189,96,9.03584937875855e-06,1714093039.6303844,7.989288949846054e-06,2389,323.0134735107422
330.39973545074463,1.0465604289124951e-06,0.0018022387435484189,97,9.03584937875855e-06,1714093043.3362565,7.989288949846054e-06,2543,326.7192666530609
334.28664326667786,1.0465604289124951e-06,0.0018022387435484189,98,9.03584937875855e-06,1714093047.2231643,7.989288949846054e-06,2706,330.60615587234497
338.47216725349426,1.0465604289124951e-06,0.0018022387435484189,99,9.03584937875855e-06,1714093051.4086883,7.989288949846054e-06,2880,334.79179549217224
342.90789341926575,1.0465604289124951e-06,0.0018022387435484189,100,9.03584937875855e-06,1714093055.8444145,7.989288949846054e-06,3065,339.2271933555603
347.5906264781952,1.0465604289124951e-06,0.0018022387435484189,101,9.03584937875855e-06,1714093060.5271475,7.989288949846054e-06,3261,343.9103591442108
352.5642158985138,1.0465604289124951e-06,0.0018022387435484189,102,9.03584937875855e-06,1714093065.500737,7.989288949846054e-06,3471,348.8838393688202
357.9068977832794,1.0465604289124951e-06,0.0018022387435484189,103,9.03584937875855e-06,1714093070.8434188,7.989288949846054e-06,3694,354.22622299194336
363.50938963890076,1.0465604289124951e-06,0.0018022387435484189,104,9.03584937875855e-06,1714093076.4459107,7.989288949846054e-06,3931,359.828980922699
369.542204618454,1.0465604289124951e-06,0.0018022387435484189,105,9.03584937875855e-06,1714093082.4787257,7.989288949846054e-06,4183,365.8614706993103
375.97098326683044,1.0465604289124951e-06,0.0018022387435484189,106,9.03584937875855e-06,1714093088.9075043,7.989288949846054e-06,4452,372.2905819416046
382.9834883213043,1.0465604289124951e-06,0.0018022387435484189,107,9.03584937875855e-06,1714093095.9200094,7.989288949846054e-06,4738,379.3027169704437
390.30478501319885,1.0465604289124951e-06,0.0018022387435484189,108,9.03584937875855e-06,1714093103.241306,7.989288949846054e-06,5042,386.62393045425415
398.1104624271393,1.0465604289124951e-06,0.0018022387435484189,109,9.03584937875855e-06,1714093111.0469835,7.989288949846054e-06,5366,394.42968678474426
406.35694217681885,1.0465604289124951e-06,0.0018022387435484189,110,9.03584937875855e-06,1714093119.2934632,7.989288949846054e-06,5711,402.6761384010315
415.1511013507843,1.0465604289124951e-06,0.0018022387435484189,111,9.03584937875855e-06,1714093128.0876224,7.989288949846054e-06,6077,411.4703302383423
424.4815561771393,1.0465604289124951e-06,0.0018022387435484189,112,9.03584937875855e-06,1714093137.4180772,7.989288949846054e-06,6467,420.80090260505676
434.39714312553406,1.0465604289124951e-06,0.0018022387435484189,113,9.03584937875855e-06,1714093147.3336642,7.989288949846054e-06,6883,430.7164421081543
444.91342782974243,1.0465604289124951e-06,0.0018022387435484189,114,9.03584937875855e-06,1714093157.849949,7.989288949846054e-06,7325,441.23270893096924
456.07293939590454,1.0465604289124951e-06,0.0018022387435484189,115,9.03584937875855e-06,1714093169.0094604,7.989288949846054e-06,7795,452.39244985580444
467.89367151260376,1.0465604289124951e-06,0.0018022387435484189,116,9.03584937875855e-06,1714093180.8301926,7.989288949846054e-06,8296,464.2130250930786
480.52741026878357,1.0465604289124951e-06,0.0018022387435484189,117,9.03584937875855e-06,1714093193.4639313,7.989288949846054e-06,8828,476.8466477394104
493.98273611068726,1.0465604289124951e-06,0.0018022387435484189,118,9.03584937875855e-06,1714093206.9192572,7.989288949846054e-06,9395,490.3020191192627
508.3074960708618,1.0465604289124951e-06,0.0018022387435484189,119,9.03584937875855e-06,1714093221.2440171,7.989288949846054e-06,9999,504.62675881385803
