_timestamp,loss_boundary,l2_error,_runtime,loss_interior,loss,step,time,_step
1714598589.5513227,0.06486487164138172,0.20696757885179234,5.571433782577515,0.00356622427986951,0.06843109592125123,42,1.536423921585083,41
1714598589.5672596,0.06375812537155193,0.20529831682958705,5.5873706340789795,0.004396456752431495,0.06815458212398343,46,1.5522997379302979,42
1714598589.583089,0.06369529155048559,0.20499507271663972,5.603200197219849,0.0038019164340825956,0.06749720798456818,50,1.5681450366973877,43
1714598589.6023138,0.06414618524316572,0.20407350591575424,5.622424840927124,0.002564393031445014,0.06671057827461073,55,1.5873587131500244,44
1714598589.6248167,0.06379242466000569,0.2020631967081357,5.644927740097046,0.0021577596133269387,0.06595018427333263,61,1.6099154949188232,45
1714598589.6470108,0.06237875594416868,0.20084271839355733,5.667121887207031,0.002630721248502466,0.06500947719267115,67,1.6321320533752441,46
1714598589.6701841,0.061031756519178464,0.19875044601054268,5.690295219421387,0.003075397250505879,0.06410715376968434,73,1.6551382541656494,47
1714598589.7032237,0.06011622605053729,0.19653152747615743,5.723334789276123,0.002670092324391758,0.06278631837492905,81,1.6880955696105957,48
1714598589.7346308,0.05880329686476987,0.19373649837414286,5.754741907119751,0.002596195557277933,0.061399492422047806,89,1.7195680141448975,49
1714598589.7688413,0.05693376302063822,0.1904297263885172,5.788952350616455,0.0027963685849507706,0.05973013160558899,98,1.753857135772705,50
1714598589.8053663,0.05529432874407978,0.1869075519140518,5.825477361679077,0.0026545243908825586,0.05794885313496234,107,1.790177345275879,51
1714598589.8530326,0.052912192975577914,0.18217270999071666,5.873143672943115,0.0027107052698404793,0.05562289824541839,118,1.8379919528961182,52
1714598589.9059148,0.050256725377489014,0.17649909865274813,5.926025867462158,0.0026490997810163586,0.05290582515850537,130,1.8908514976501465,53
1714598589.9553454,0.04715175152495076,0.16982929817519787,5.975456476211548,0.002620297984581544,0.049772049509532304,143,1.940298318862915,54
1714598590.00837,0.0436922835804389,0.16210157862100624,6.0284810066223145,0.0025306976292166303,0.046222981209655525,157,1.9932727813720703,55
1714598590.0693955,0.03990065066037685,0.15333861045373787,6.08950662612915,0.0024093633687139204,0.04231001402909077,172,2.0542244911193848,56
1714598590.189088,0.03537976883771238,0.14254933262214517,6.2091991901397705,0.002276863536979054,0.03765663237469143,190,2.1738979816436768,57
1714598590.274574,0.031104214980952994,0.13208509232458898,6.294685125350952,0.0022104268230464723,0.03331464180399946,208,2.2593743801116943,58
1714598590.375104,0.026712113989610917,0.12127676384633058,6.395215034484863,0.0022466413936939175,0.028958755383304835,229,2.3599660396575928,59
1714598590.4825997,0.022877660528580986,0.11209869671645667,6.502710819244385,0.002340865451173438,0.025218525979754422,252,2.4673869609832764,60
1714598590.602148,0.01986587093608255,0.10530389953941355,6.622259140014648,0.00230511231216279,0.02217098324824534,277,2.5869576930999756,61
1714598590.7192917,0.01754368771574255,0.10031169347281833,6.739402770996094,0.0020493751391535645,0.019593062854896114,305,2.7042109966278076,62
1714598590.8397365,0.015725339410055383,0.09629775258627883,6.859847545623779,0.0017878803802979374,0.01751321979035332,335,2.8246655464172363,63
1714598590.9830058,0.014105680046767875,0.09236645822455192,7.003116846084595,0.001684689431913721,0.015790369478681596,369,2.967831611633301,64
1714598591.1494727,0.012767086965154864,0.08861496619591405,7.169583797454834,0.0015784935929067775,0.014345580558061642,406,3.1342685222625732,65
1714598591.3454738,0.011675233676084829,0.08474758197412716,7.365584850311279,0.001226617271834161,0.01290185094791899,446,3.329838275909424,66
1714598591.5796773,0.01054423410327091,0.08050926007525051,7.599788427352905,0.0009369226885874525,0.011481156791858363,491,3.564427137374878,67
1714598591.819292,0.009382856343379927,0.0761504794343879,7.83940315246582,0.0008273695082259615,0.010210225851605888,540,3.8039331436157227,68
1714598592.0938072,0.008177606779387133,0.07108911473770597,8.11391830444336,0.0007929934135121686,0.008970600192899303,594,4.078545093536377,69
1714598592.3745644,0.006728045033259834,0.06304394417383778,8.394675493240356,0.0007907799487077956,0.00751882498196763,653,4.3594207763671875,70
1714598592.6694815,0.005213745498618626,0.05408683406480952,8.689592599868774,0.0008549689028328083,0.006068714401451434,718,4.6543498039245605,71
1714598593.0052252,0.0038706706476658356,0.04499922440752573,9.025336265563965,0.0008462997523241161,0.004716970399989952,790,4.990055322647095,72
1714598593.3782582,0.0027463155639399746,0.036378548352247735,9.398369312286377,0.0008231236742303537,0.0035694392381703283,869,5.36311936378479,73
1714598593.728099,0.0018850530630276788,0.028869023004574598,9.748210191726685,0.0008394594720725811,0.00272451253510026,956,5.712955474853516,74
1714598594.0876505,0.0013093640351293095,0.0230450106412974,10.10776162147522,0.0007698287719706408,0.0020791928070999503,1052,6.072631120681763,75
1714598594.478106,0.0009063677316845328,0.018408786708184823,10.498217105865479,0.000593408642545819,0.0014997763742303518,1157,6.463041067123413,76
1714598594.915804,0.0005895417746450509,0.01454433692030798,10.935914993286133,0.00044224057934753224,0.001031782353992583,1272,6.900744676589966,77
1714598595.4174516,0.00039370388891265043,0.01242895080983329,11.437562704086304,0.00036133393633797886,0.0007550378252506293,1400,7.402294874191284,78
1714598596.0313334,0.0003105627189694623,0.012742487033605065,12.05144453048706,0.00029779822403315915,0.0006083609430026215,1539,8.016212463378906,79
1714598596.654387,0.00026991509217286387,0.012979350490624465,12.674498081207275,0.00023823233000148754,0.0005081474221743514,1693,8.639261245727539,80
1714598597.3779218,0.00023495607292062977,0.012791708569020583,13.398032903671265,0.00018725284096279585,0.0004222089138834256,1863,9.362764358520508,81
1714598598.1750317,0.00019622879757499954,0.012086073764703243,14.19514274597168,0.00014599491854480026,0.0003422237161197998,2049,10.159850835800171,82
1714598599.0866055,0.00015510406722324196,0.011328308163236383,15.106716632843018,0.00011274871944403726,0.00026785278666727923,2254,11.071415662765503,83
1714598600.0182064,0.00012119723830359132,0.010011300026073602,16.038317441940308,9.395977881500111e-05,0.00021515701711859243,2479,12.003022193908691,84
1714598601.0594747,8.48030410058069e-05,0.008754461098907724,17.079585790634155,7.671506824088805e-05,0.00016151810924669495,2727,13.04435396194458,85
1714598602.2176235,5.9762684820328274e-05,0.007108698472975597,18.23773455619812,6.942624628354051e-05,0.00012918893110386878,3000,14.202425241470337,86
1714598603.4756985,4.309264580852559e-05,0.006054100216088533,19.49580955505371,6.392849002369769e-05,0.00010702113583222327,3299,15.460575342178345,87
1714598604.9288466,3.213207432309345e-05,0.005220577902801261,20.948957681655884,5.863226516459406e-05,9.076433948768751e-05,3629,16.913586378097534,88
1714598606.4864168,2.4285194847917872e-05,0.0044935327238660415,22.5065279006958,5.425075793200481e-05,7.853595277992269e-05,3992,18.471198320388794,89
1714598608.156479,1.8671851371286768e-05,0.0038868830804357473,24.176589965820312,5.071974941145047e-05,6.939160078273724e-05,4391,20.14129114151001,90
1714598609.9880404,1.9885313019528626e-05,0.0056748729973034205,26.008151531219482,4.938671457090205e-05,6.927202759043067e-05,4831,21.972910404205322,91
1714598612.0174806,1.1897208320901378e-05,0.003052968768295447,28.037591695785522,4.4380375840166394e-05,5.6277584161067775e-05,5314,24.00228714942932,92
1714598614.3735454,9.84198013711341e-06,0.002728419714042631,30.393656492233276,4.0863212129915127e-05,5.0705192267028534e-05,5845,26.35839581489563,93
1714598616.9885156,8.208681965004917e-06,0.0024983680584760135,33.00862669944763,3.6931185640394105e-05,4.5139867605399026e-05,6429,28.973211765289307,94
1714598619.8397658,6.9164687463303866e-06,0.002274851564010295,35.85987687110901,3.2802692476599596e-05,3.971916122292998e-05,7072,31.8246910572052,95
1714598622.858132,5.792185662249808e-06,0.002042235540620302,38.87824296951294,2.789900255501849e-05,3.36911882172683e-05,7779,34.84295868873596,96
1714598626.2748766,4.217683996724312e-06,0.0018520287640349568,42.29498767852783,2.3008497087822673e-05,2.7226181084546985e-05,8557,38.25970125198364,97
1714598630.1275656,3.2130610169109876e-06,0.0015595483832983661,46.14767670631409,1.86067596629215e-05,2.1819820679832488e-05,9413,42.112220287323,98
1714598634.2681546,2.2759746388785854e-06,0.001434993920212131,50.28826570510864,1.4792997477856128e-05,1.7068972116734712e-05,10354,46.252784967422485,99
1714598638.3313503,9.814696292603225e-06,0.005995754384666804,54.35146141052246,1.804764378854317e-05,2.7862340081146395e-05,11389,50.31621432304382,100
1714598642.9877434,1.5147478248228327e-06,0.0010786120659416402,59.00785446166992,1.0038605907018626e-05,1.1553353731841459e-05,12528,54.97255539894104,101
1714598648.12056,2.6440768372775684e-06,0.0015675540168990077,64.14067101478577,8.907089960041215e-06,1.1551166797318784e-05,13781,60.10532999038696,102
1714598654.0305674,9.261297714196256e-07,0.000794536396927842,70.05067849159241,6.731325835328413e-06,7.65745560674804e-06,15159,66.01526665687561,103
1714598660.6939316,5.631472704034098e-06,0.0045761058495037985,76.71404266357422,9.20536510789674e-06,1.4836837811930838e-05,16675,72.67839503288269,104
1714598667.9860861,1.2229844924868255e-06,0.001292337826790847,84.00619721412659,4.738098551945799e-06,5.961083044432624e-06,18342,79.97079348564148,105
1714598676.0874305,3.9205291953888265e-07,0.0005818298212772753,92.10754156112671,3.1535411015098574e-06,3.54559402104874e-06,20177,88.0721652507782,106
1714598684.3723626,9.342318762778189e-07,0.000901650215783327,100.39247369766235,2.569644958371831e-06,3.5038768346496498e-06,22194,96.35672545433044,107
1714598693.4562893,3.564141839883003e-07,0.0013263072442954223,109.47640037536621,3.2058536319573396e-06,3.56226781594564e-06,24414,105.4409396648407,108
1714598703.9916322,2.3474221567645693e-07,0.0004203609916032293,120.01174330711365,1.6099272673509287e-06,1.8446694830273857e-06,26855,115.97629404067993,109
1714598715.63361,1.9443330987647516e-07,0.00038856848798033664,131.65372109413147,1.3265875124150914e-06,1.5210208222915666e-06,29540,127.61832284927368,110
1714598728.039582,1.607527628256742e-07,0.0003218472360537268,144.05969309806824,1.1140805183387718e-06,1.274833281164446e-06,32494,140.0242884159088,111
1714598741.6466746,1.5472988657711567e-07,0.0004217403670887936,157.6667857170105,9.793939045962951e-07,1.1341237911734108e-06,35744,153.63119339942932,112
1714598757.0360215,1.2093241520283028e-07,0.00027786649356127647,173.05613255500793,8.414491686025387e-07,9.62381583805369e-07,39318,169.0207622051239,113
1714598773.703877,9.729282300894235e-08,0.00022788555098753353,189.72398805618286,7.407053129549292e-07,8.379981359638716e-07,43250,185.68861722946167,114
1714598792.0976212,8.459583513669301e-08,0.00021139971335349395,208.11773228645325,6.620211075965883e-07,7.466169427332813e-07,47575,204.08207988739014,115
1714598812.6283343,7.562619320935175e-08,0.00020076552121303646,228.6484453678131,5.971326467945131e-07,6.727588400038648e-07,52332,224.6131227016449,116
1714598834.7598863,6.888779899749354e-08,0.00019344850133170527,250.7799973487854,5.43800131029687e-07,6.126879300271805e-07,57566,246.74469685554504,117
1714598859.400831,1.048611892200105e-07,0.0002458303982213415,275.4209420681,5.377816190592732e-07,6.426428082792838e-07,63322,271.38517141342163,118
1714598886.7846234,6.738952671436478e-08,0.0002642484043412517,302.8047344684601,4.6257140641213046e-07,5.299609331264952e-07,69654,298.768759727478,119
1714598916.4056032,8.334036267017463e-07,0.0011093448005323801,332.4257142543793,1.1935666294403202e-06,2.0269702561420664e-06,76620,328.38981652259827,120
1714598949.0969212,5.304001886003875e-08,0.00018522424270684304,365.117032289505,4.062256870470707e-07,4.5926570590710944e-07,84281,361.08138394355774,121
1714598985.7343557,5.505046172518207e-08,0.00021873422732481945,401.75446677207947,3.8842022156906245e-07,4.434706832942445e-07,92710,397.7183015346527,122
1714599025.8147168,2.205680469692758e-07,0.0004225746104949267,441.83482789993286,5.606682710018395e-07,7.812363179711153e-07,101980,437.7991590499878,123
1714599069.6878865,1.1222478818307677e-07,0.0005734611425387111,485.7079975605011,4.632579871717675e-07,5.754827753548443e-07,112178,481.67231130599976,124
1714599117.9407601,5.917767101875172e-07,0.002224355444116546,533.960871219635,8.493256394590592e-06,9.085033104778108e-06,123396,529.925039768219,125
1714599170.6804087,4.164092438363219e-08,0.0001784057015818617,586.7005198001862,3.1917759347847513e-07,3.608185178621073e-07,135736,582.6647458076477,126
1714599228.7996693,5.10990999054378e-06,0.004233219880342836,644.8197803497314,5.390341183873316e-06,1.0500251174417095e-05,149309,640.7840971946716,127
1714599292.2890453,5.612253900218492e-06,0.00287066443272979,708.3091564178467,3.786016584123282e-06,9.398270484341773e-06,164240,704.2733018398285,128
1714599362.5800908,4.980124986025229e-08,0.00027715863717962623,778.6002018451691,3.2515540509462426e-07,3.7495665495487655e-07,180664,774.5644881725311,129
1714599440.0335581,3.9434646509767657e-08,0.00025815561796550715,856.0536692142487,3.0083460217487995e-07,3.402692486846476e-07,198731,852.0180747509003,130
1714599525.5051694,1.035619587052995e-06,0.00119192983629578,941.5252804756165,1.3431543267344377e-06,2.378773913787433e-06,218604,937.4893007278442,131
1714599588.0190964,3.128028095195362e-08,0.00014562775426472236,1004.0392074584961,2.2668054510727355e-07,2.579608260592272e-07,233393,1000.0034425258636,132
