loss_boundary,loss_interior,l2_error,time,_timestamp,step,_step,_runtime,loss
0.016674298914884138,0.0010558404874965648,0.10022149402681153,16.70488929748535,1714149817.1588879,77,41,20.726801872253418,0.017730139402380704
0.01645700555001553,0.001050780516288456,0.10147685028091746,17.660672187805176,1714149818.1145213,82,42,21.682435274124146,0.017507786066303987
0.01584119681410242,0.0010839745681928627,0.09907474898955679,18.861799716949463,1714149819.3157668,88,43,22.883680820465088,0.01692517138229528
0.015316632292041645,0.0011545594227704366,0.09800673508638423,19.880945205688477,1714149820.334963,93,44,23.90287709236145,0.01647119171481208
0.015062935768278447,0.0011276219910823883,0.09656742999335498,21.02913808822632,1714149821.4829826,99,45,25.050896644592285,0.016190557759360836
0.014867285781310302,0.0011569138785136198,0.09832181774760754,22.36092209815979,1714149822.8148272,106,46,26.38274121284485,0.01602419965982392
0.014755303834702678,0.0011582301154020084,0.09564321911530832,23.720489263534546,1714149824.1743605,113,47,27.742274522781372,0.015913533950104686
0.014682695646877447,0.0011480031646583324,0.09647165021811421,25.053304195404053,1714149825.5071843,120,48,29.075098276138306,0.01583069881153578
0.014583729748356962,0.0011551406510882213,0.09642838016050488,26.55941891670227,1714149827.0132475,128,49,30.581161499023438,0.015738870399445184
0.014489603082956179,0.0011529940069657366,0.09580583017354896,28.10961937904358,1714149828.5634382,136,50,32.131352186203,0.015642597089921915
0.014358043336968792,0.0011687558117794397,0.09404397098831686,29.830264568328857,1714149830.2840917,145,51,33.85200572013855,0.015526799148748232
0.014240799073315017,0.0011597494683442935,0.09479992639886502,31.54111623764038,1714149831.9949558,154,52,35.56286978721619,0.015400548541659311
0.014102057597083958,0.0011656476048932198,0.09532241649664802,33.46844172477722,1714149833.92231,164,53,37.4902241230011,0.015267705201977178
0.013934713378749193,0.001178501197500019,0.09322966791132405,35.54167079925537,1714149835.9955668,175,54,39.563480854034424,0.015113214576249211
0.01375329681668093,0.0011662406599630322,0.09487621874629547,37.67995572090149,1714149838.133839,186,55,41.70175290107727,0.014919537476643962
0.01357815802512149,0.0011550689450004691,0.0925582769063235,39.95843553543091,1714149840.4122944,198,56,43.98020839691162,0.014733226970121959
0.01337383608265846,0.001167026983838342,0.090360879844324,42.44509506225586,1714149842.8990717,211,57,46.46698570251465,0.014540863066496802
0.013189169940056984,0.00115666398278592,0.09258253898593932,44.90460538864136,1714149845.3586104,224,58,48.92652440071106,0.014345833922842905
