time,l2_error,_timestamp,step,_runtime,loss_boundary,loss,loss_interior,_step
216.51895666122437,0.11346524817469668,1716176041.207854,252,222.7957661151886,0.005343585603147287,0.016088763813881017,0.01074517821073373,60
236.7722189426422,0.09987348201568004,1716176061.4608636,277,243.0487756729126,0.004008093775216427,0.012838675139329264,0.008830581364112836,61
259.4274528026581,0.0880325504215972,1716176084.1225502,305,265.71046233177185,0.003040158978544071,0.010500958126357905,0.007460799147813833,62
283.69959807395935,0.07876562235047999,1716176108.3890965,335,289.9770085811615,0.002393223980980832,0.008835606404316972,0.0064423824233361396,63
311.18180894851685,0.07138092426696309,1716176135.8717644,369,317.45967650413513,0.0019402314344052598,0.007498884714274804,0.005558653279869544,64
341.0928831100464,0.24826420767080254,1716176165.7885833,406,347.3764953613281,0.013278038004287228,0.028563248176144508,0.015285210171857282,65
373.3976254463196,0.07649226293700012,1716176198.0929396,446,379.68085169792175,0.0026176857414709825,0.008292642404446035,0.005674956662975052,66
409.71345496177673,0.06434467799758571,1716176234.4093876,491,415.9972996711731,0.0015734043548850558,0.005992566049361316,0.00441916169447626,67
449.24189853668213,0.05829517852708082,1716176273.932108,540,455.52002000808716,0.0012525272391086131,0.004898305102889317,0.0036457778637807043,68
492.8033838272095,0.1522172974155251,1716176317.4938653,594,499.08177733421326,0.002272815971600104,0.00934261865268797,0.007069802681087866,69
540.365641117096,0.060059808052630455,1716176365.0555613,653,546.6434733867645,0.0014936584709617365,0.006306235798274401,0.004812577327312664,70
592.7431030273438,0.05286240332056937,1716176417.4345098,718,599.022421836853,0.0011069691208551475,0.004879605311085425,0.0037726361902302775,71
650.7648992538452,0.07475384035027458,1716176475.462378,790,657.050290107727,0.002974093178243804,0.008221477160196763,0.00524738398195296,72
714.3918225765228,0.05475462995859083,1716176539.0834022,869,720.671314239502,0.0012484103344088532,0.004925770846573508,0.0036773605121646546,73
784.4583644866943,0.048831178631885415,1716176609.1492634,956,790.7371754646301,0.0011386464953741478,0.008156868871331737,0.007018222375957589,74
861.7403059005737,0.047952564477185655,1716176686.430334,1052,868.0182461738586,0.0009393479748006462,0.0038677478964871423,0.002928399921686496,75
946.271418094635,0.1783637229202089,1716176770.9621623,1157,952.550074338913,0.01063253034541825,0.015212904308212476,0.004580373962794225,76
1038.8205199241638,0.05162916733253119,1716176863.5118442,1272,1045.0997562408447,0.0009859550912482762,0.003430283119273672,0.0024443280280253953,77
1141.8247928619385,0.04552871586356591,1716176966.5219128,1400,1148.1098248958588,0.0008703947695961986,0.003370647536746584,0.002500252767150385,78
