_runtime,loss_interior,time,loss,step,_step,l2_error,_timestamp,loss_boundary
57.901658058166504,0.01001815843582321,52.2054181098938,0.10384835711850002,46,42,0.39813446386549645,1715971972.455234,0.09383019868267681
62.30428171157837,0.010606949241587671,56.60866904258728,0.0990269201959198,50,43,0.3893545282335565,1715971976.8578577,0.08841997095433213
67.26501393318176,0.013266864605216398,61.569267988204956,0.09262209267625274,55,44,0.39875210692483226,1715971981.81859,0.07935522807103634
73.33477449417114,0.013805841154257039,67.63878726959229,0.08604245713466085,61,45,0.3774791045772972,1715971987.8883505,0.07223661598040382
79.60888171195984,0.015002543713697861,73.912668466568,0.07869092102890526,67,46,0.3438670246285246,1715971994.1624577,0.0636883773152074
85.77893090248108,0.017651601719480454,80.08263635635376,0.07320189216912418,73,47,0.3275336178769862,1715972000.332507,0.05555029044964373
93.76745629310608,0.015566395418418155,88.07155323028564,0.06544254304702624,81,48,0.3123403063271705,1715972008.3210323,0.049876147628608085
101.59894132614136,0.01646799043203909,95.90330839157104,0.06062120957651711,89,49,0.2838610777938515,1715972016.1525173,0.04415321914447802
110.42885565757751,0.014670044900292356,104.7331190109253,0.0557867018205597,98,50,0.2616721814676856,1715972024.9824317,0.04111665692026734
119.42033910751343,0.014918500497672866,113.72417736053467,0.051302719042967584,107,51,0.26057225553454394,1715972033.973915,0.036384218545294715
131.21434926986694,0.013432288282748946,125.5183277130127,0.04637102496380728,118,52,0.2318119828997149,1715972045.7679253,0.03293873668105833
143.6527922153473,0.01237679860478629,137.9570460319519,0.041355348788908106,130,53,0.21793493795396846,1715972058.2063682,0.028978550184121814
156.3917956352234,0.011238081689646616,150.69583225250244,0.03628819783548627,143,54,0.20889357644981132,1715972070.9453716,0.025050116145839657
170.76554536819458,0.010106974727221472,165.0697157382965,0.031996762984702096,157,55,0.19332887659679335,1715972085.3191214,0.021889788257480627
186.0498514175415,0.007838184682597275,180.35388231277466,0.027829414755598934,172,56,0.17723704694568632,1715972100.6034274,0.01999123007300166
204.11061072349548,0.006302677784057024,198.41487169265747,0.023518834436218456,190,57,0.16372961663966107,1715972118.6641867,0.017216156652161432
222.0641074180603,0.005033818846745077,216.36846566200256,0.019908420488276766,208,58,0.1516681118803896,1715972136.6176834,0.01487460164153169
242.2948977947235,0.004070855121865798,236.5989248752594,0.01611011139832683,229,59,0.1380411609595153,1715972156.8484738,0.012039256276461031
265.50057554244995,0.0027622274282320665,259.8049569129944,0.012754715300314783,252,60,0.11795202235918636,1715972180.0541515,0.009992487872082716
289.40785789489746,0.0021175960606696436,283.71199083328247,0.00974249143733211,277,61,0.10787160467736955,1715972203.961434,0.007624895376662466
316.1964604854584,0.0012584240461058294,310.50071144104004,0.006332343270144727,305,62,0.08741303965018586,1715972230.7500365,0.005073919224038897
346.62380170822144,0.0007215690352938549,340.9279546737671,0.0035889214659581524,335,63,0.06502722164287396,1715972261.1773777,0.0028673524306642973
379.3533914089203,0.00043830344121457195,373.6574602127075,0.0022149839317584133,369,64,0.045930804625050524,1715972293.9069674,0.0017766804905438413
415.1330580711365,0.00019569309638492528,409.43734788894653,0.0011730584533608457,406,65,0.03731128543980245,1715972329.686634,0.0009773653569759204
453.6870300769806,9.21049474204242e-05,447.9911563396454,0.0008284820248372898,446,66,0.03217514537487324,1715972368.240606,0.0007363770774168656
497.25144720077515,5.91674045296798e-05,491.554297208786,0.000699367806102997,491,67,0.029812895666973704,1715972411.8050232,0.0006402004015733172
546.8108646869659,3.5867362250740134e-05,541.1149978637695,0.000556062439175179,540,68,0.026979828158357366,1715972461.3644407,0.0005201950769244389
599.2890853881836,2.9785211192880475e-05,593.5932731628418,0.0005027758674075039,594,69,0.025679300030811283,1715972513.8426614,0.00047299065621462345
657.0830364227295,2.2179228383620506e-05,651.3869862556458,0.00043144846871102254,653,70,0.02360870338970143,1715972571.6366124,0.00040926924032740205
723.3512094020844,1.6598262439144854e-05,717.6551434993744,0.0003510690676559269,718,71,0.021325940158905158,1715972637.9047854,0.00033447080521678205
792.6766142845154,1.2009489765114794e-05,786.9807000160217,0.0003080592604016065,790,72,0.019916418101606922,1715972707.2301903,0.0002960497706364917
870.9794554710388,1.0064836638382146e-05,865.283038854599,0.00027888987149984597,869,73,0.018825421791206557,1715972785.5330315,0.0002688250348614638
956.1908309459686,7.2614185465840425e-06,950.494898557663,0.00023031734755140344,956,74,0.016858781353127274,1715972870.744407,0.00022305592900481939
1047.3348414897919,5.085978589517674e-06,1041.638909816742,0.0001792027951284401,1052,75,0.014547694356838987,1715972961.8884175,0.00017411681653892243
1152.2367017269135,3.944640902177003e-06,1146.5406551361084,0.00014574677130863955,1157,76,0.012897691584701314,1715973066.7902777,0.00014180213040646255
1261.8096704483032,3.895148551490424e-06,1256.113643169403,0.0001045098566116502,1272,77,0.010559773909152227,1715973176.3632464,0.00010061470806015978
1390.016714334488,2.4734454355682296e-06,1384.3206136226654,9.916999259136575e-05,1400,78,0.010319174051510714,1715973304.5702903,9.669654715579751e-05
1523.1913073062897,2.433101026034847e-06,1517.4953525066376,9.776149291062162e-05,1539,79,0.010216748074385277,1715973437.7448833,9.532839188458677e-05
1674.7691180706024,2.3982619729049138e-06,1669.073074579239,9.679107598647242e-05,1693,80,0.010157503070291497,1715973589.322694,9.43928140135675e-05
1836.3668148517609,1.3702748061034398e-06,1830.6710212230682,5.236316616000528e-05,1863,81,0.007459291175253427,1715973750.9203908,5.0992891353901844e-05
2011.6626448631287,1.3110687724254956e-06,2005.9667258262634,5.135598255865028e-05,2049,82,0.00738968144543545,1715973926.2162209,5.0044913786224785e-05
2208.435940027237,1.0488576153954809e-06,2202.739913225174,3.914507150744617e-05,2254,83,0.006548030030960742,1715974122.989516,3.809621389205069e-05
2428.5141472816467,9.065196944628208e-07,2422.8170261383057,3.4308118127409646e-05,2479,84,0.006176847267836694,1715974343.0677233,3.340159843294683e-05
2670.098054409027,8.905361341359511e-07,2664.4021859169006,3.343502764219064e-05,2727,85,0.006107303705441935,1715974584.6516304,3.254449150805469e-05
2938.147045135498,8.105323623514962e-07,2932.450843811035,3.017680316527195e-05,3000,86,0.005850298688812263,1715974852.7006211,2.9366270802920456e-05
3006.567084789276,7.809860942947548e-07,3000.8713064193726,2.9081895992786667e-05,3071,87,0.0057634574200711485,1715974921.1206608,2.8300909898491913e-05
