_runtime,_timestamp,loss_boundary,loss_interior,loss,step,time,_step
9.383681297302246,1710807640.8513262,0.011159121165090132,0.03218049516536114,0.04333961633045127,2110,5.95570969581604,94
9.704957008361816,1710807641.172602,0.010301095310850827,0.02882430121405289,0.03912539652490372,2245,6.2769551277160645,95
10.044942140579224,1710807641.512587,0.00946856782372992,0.02585909387274582,0.03532766169647574,2389,6.6169517040252686,96
10.407252073287964,1710807641.874897,0.008662390024051995,0.023252020878102117,0.03191441090215411,2543,6.979284286499023,97
10.799408435821533,1710807642.2670534,0.007885076531068515,0.02099150801353434,0.028876584544602853,2706,7.371448516845703,98
11.21000623703003,1710807642.6776512,0.0071216400476950695,0.01901057922414761,0.02613221927184268,2880,7.782039642333984,99
11.64349102973938,1710807643.111136,0.006368309316963252,0.01726985662338277,0.02363816594034602,3065,8.215517520904541,100
12.108619451522827,1710807643.5762644,0.005623907327731043,0.01572935506658856,0.021353262394319603,3261,8.68059778213501,101
12.610034704208374,1710807644.0776796,0.0048812642248379536,0.014332940464739133,0.01921420468957709,3471,9.18204951286316,102
13.144389152526855,1710807644.612034,0.004154472184320228,0.013057505563056208,0.017211977747376435,3694,9.716413021087646,103
13.708400011062622,1710807645.176045,0.0034570205195343408,0.01186864339958817,0.01532566391912251,3931,10.280435562133789,104
14.310517311096191,1710807645.7781622,0.0028086191030607345,0.01074274748155636,0.013551366584617093,4183,10.882561206817627,105
14.944766521453857,1710807646.4124115,0.0022292894406367547,0.009667513994601393,0.011896803435238149,4452,11.516770362854004,106
15.616079092025757,1710807647.083724,0.0017390858186553586,0.008651514832055713,0.010390600650711072,4738,12.188058614730835,107
16.328445196151733,1710807647.7960901,0.0013435648238430441,0.007702595780272697,0.009046160604115741,5042,12.900489091873169,108
17.099470615386963,1710807648.5671155,0.001034150542905046,0.006823079550060624,0.00785723009296567,5366,13.671493530273438,109
17.90754008293152,1710807649.375185,0.0007956285942479853,0.006014553513234229,0.006810182107482215,5711,14.479572296142578,110
18.77151846885681,1710807650.2391634,0.0006120154228015801,0.005277886589911487,0.0058899020127130665,6077,15.343530654907227,111
19.685983896255493,1710807651.1536288,0.0004692158457936635,0.004607707317729065,0.005076923163522729,6467,16.25800323486328,112
20.666837692260742,1710807652.1344826,0.0003581697028927673,0.0040029206165718275,0.004361090319464595,6883,17.238857984542847,113
21.704851865768433,1710807653.1724968,0.0002730385143389726,0.0034659643156816017,0.0037390028300205744,7325,18.276877403259277,114
22.818012714385986,1710807654.2856576,0.0002089550679513336,0.0029959459202813644,0.003204900988232698,7795,19.390002250671387,115
23.99521040916443,1710807655.4628553,0.00016190829411867017,0.00259042788051342,0.0027523361746320902,8296,20.567230224609375,116
25.256009101867676,1710807656.723654,0.00012865360416217732,0.0022478067351027627,0.00237646033926494,8828,21.82776713371277,117
26.593412160873413,1710807658.061057,0.00010598136699771614,0.00196194941068223,0.0020679307776799464,9395,23.165451288223267,118
28.006483793258667,1710807659.4741287,9.120506021965595e-05,0.001727062164892148,0.001818267225111804,9999,24.578534841537476,119
