loss_interior,time,l2_error,_timestamp,loss_boundary,step,_runtime,loss,_step
0.029745289359934708,49.07892942428589,0.03383313351861206,1712771921.570601,0.002231148532177428,939,52.76201391220093,0.03197643789211214,81
0.02680958038944403,52.07370162010193,0.03167784453041061,1712771924.5651753,0.0019134161781466815,999,55.75658822059631,0.02872299656759071,82
0.024086382955465925,55.316654205322266,0.029328007043729717,1712771927.8080232,0.0016572444379769225,1064,58.999436140060425,0.025743627393442846,83
0.021720788582478934,58.73236298561096,0.027374784646751953,1712771931.2237577,0.001428971072231487,1132,62.415170669555664,0.02314975965471042,84
0.019564045847875584,62.393919467926025,0.025706439976763674,1712771934.8853006,0.0012215389755841776,1205,66.07671356201172,0.02078558482345976,85
0.017624338939276233,66.26398348808289,0.023566775970857545,1712771938.7557235,0.0010501806034460934,1282,69.94713640213013,0.018674519542722326,86
0.01588770221945215,70.40728068351746,0.021857903626989333,1712771942.8987339,0.0008967601703117557,1364,74.09014678001404,0.016784462389763905,87
0.014322075113999702,74.80244731903076,0.02025564385153674,1712771947.2938168,0.0007624892569086189,1452,78.48522973060608,0.015084564370908321,88
0.01287124912460338,79.47158336639404,0.01878217562365158,1712771951.9628873,0.0006385538822305542,1545,83.15430021286011,0.013509803006833934,89
0.011137673093531378,84.3368878364563,0.01658566459812271,1712771956.82831,0.0004969295661826128,1645,88.0197229385376,0.01163460265971399,90
0.00937216015572358,89.46553683280945,0.014140624970942584,1712771961.9572246,0.00035941899724254757,1750,93.14863753318787,0.009731579152966128,91
0.007970352134370123,94.93133187294006,0.012165834960675248,1712771967.422625,0.00026052855568574866,1863,98.61403799057007,0.008230880690055871,92
0.00664911505914297,100.66092038154602,0.009812630859635697,1712771973.1521933,0.00017268352753977076,1982,104.3436062335968,0.00682179858668274,93
0.005478992740386418,106.95514464378357,0.007752109264592832,1712771979.4465828,0.00010145848648477986,2110,110.63799571990967,0.005580451226871198,94
0.004433115284342833,113.54644656181335,0.006054819656076549,1712771986.03827,5.6888323150576246e-05,2245,117.22968292236328,0.004490003607493409,95
0.003762368740792828,120.8733172416687,0.005079833296863059,1712771993.3646407,3.5487130386750544e-05,2389,124.55605363845825,0.0037978558711795787,96
0.0033623578596885997,128.727121591568,0.004619993668118286,1712772001.2185237,2.7056111585464803e-05,2543,132.40993666648865,0.0033894139712740646,97
0.0030870953081970944,137.01100873947144,0.004476092242715266,1712772009.5025227,2.3318596806602225e-05,2706,140.6939356327057,0.003110413905003697,98
0.002290584692530081,145.86842560768127,0.004416191219872134,1712772018.3605375,2.3370181797779943e-05,2880,149.5519504547119,0.002313954874327861,99
0.0017974491800102396,155.2824501991272,0.004661137637320348,1712772027.7739284,3.080013097224883e-05,3065,158.96534132957458,0.0018282493109824883,100
0.001546744748186614,165.24662327766418,0.0049336619294239525,1712772037.7379177,3.6086208659236224e-05,3261,168.92933058738708,0.0015828309568458503,101
0.001351424963130547,175.89188075065613,0.0051126732664499375,1712772048.3836758,4.058292851293055e-05,3471,179.57508873939514,0.0013920078916434776,102
0.001205240461279588,187.22125887870789,0.005279744464175607,1712772059.712752,4.432354012931658e-05,3694,190.90416502952576,0.0012495640014089048,103
0.0010998323614285644,199.2133731842041,0.005365180429750816,1712772071.7047455,4.71890085508765e-05,3931,202.89615845680237,0.001147021369979441,104
0.0010039503346766462,211.97863674163818,0.005468493362601455,1712772084.4699736,4.9897534935229075e-05,4183,215.66138648986816,0.0010538478696118752,105
0.0009143922547831434,225.6103618144989,0.005570608772950148,1712772098.1020863,5.238800895315124e-05,4452,229.2934992313385,0.0009667802637362946,106
0.0008459094747739338,240.05514073371887,0.00565438108433194,1712772112.5464883,5.436783031783595e-05,4738,243.7379012107849,0.0009002773050917697,107
