time,_step,l2_error,_runtime,_timestamp,loss_boundary,loss_interior,step,loss
8.95788025856018,43,0.11444648334525429,13.231335401535034,1714515082.7712133,0.013995331635793341,0.35252191535202676,50,0.3665172469878201
9.63494086265564,44,0.10345161936270565,13.90852403640747,1714515083.448402,0.012748764646147274,0.3076416568292716,55,0.32039042147541885
10.474699974060059,45,0.09261256137847547,14.748105764389038,1714515084.2879837,0.01091795861674177,0.24463616657893003,61,0.2555541251956718
11.29138970375061,46,0.09304986494066773,15.564802408218384,1714515085.1046803,0.010099662223578632,0.2227486245980882,67,0.23284828682166683
12.10963773727417,47,0.08484003941936535,16.38306736946106,1714515085.9229453,0.009417634279065723,0.19874448657767835,73,0.20816212085674407
13.21138072013855,48,0.0810132617329433,17.48502826690674,1714515087.0249062,0.00859078893114324,0.16692109126094323,81,0.17551188019208647
14.283835649490356,49,0.08013192526196061,18.557265043258667,1714515088.097143,0.007997071225389531,0.1356065721768762,89,0.14360364340226572
15.51749587059021,50,0.06827292168980148,19.791014909744263,1714515089.3308928,0.007148607384696131,0.10537882072535233,98,0.11252742811004847
16.79022741317749,51,0.06583561268299533,21.064126014709473,1714515090.604004,0.00692869207737684,0.05684095849045065,107,0.06376965056782749
18.323943853378296,52,0.06122917635268917,22.597360372543335,1714515092.1372383,0.006503270923036251,0.04951801983258119,118,0.05602129075561744
19.98329520225525,53,0.05917917110634225,24.256794452667236,1714515093.7966723,0.006155231762605991,0.03820925002840168,130,0.044364481791007666
21.800040006637573,54,0.05500757479827474,26.073713302612305,1714515095.6135912,0.005227173654955944,0.02122034800350599,143,0.026447521658461936
23.726013898849487,55,0.05492417800068949,27.999375343322754,1714515097.5392532,0.005116322567974849,0.019999331000144213,157,0.02511565356811906
25.854403257369995,56,0.054493980380586074,30.12813901901245,1714515099.668017,0.004994592764686074,0.01873523533759407,172,0.023729828102280144
28.339341163635254,57,0.053527353692236976,32.61308312416077,1714515102.152961,0.004853462453067248,0.017343186838318626,190,0.022196649291385873
30.84334635734558,58,0.05240590469410551,35.11750268936157,1714515104.6573806,0.004716496017738926,0.016087613085497734,208,0.02080410910323666
33.7826726436615,59,0.050136029444725776,38.05632185935974,1714515107.5961998,0.004559682312369903,0.01465278591847095,229,0.019212468230840853
36.95103430747986,60,0.050491174877770696,41.22440552711487,1714515110.7642834,0.0043981567327033635,0.013316787016773142,252,0.017714943749476506
40.56536531448364,61,0.04920102248302835,44.83890748023987,1714515114.3787854,0.004236317652142655,0.011950705866045451,277,0.016187023518188105
44.479445934295654,62,0.04683490975752738,48.75310516357422,1714515118.292983,0.004040712541273229,0.010412915698595608,305,0.014453628239868836
48.656578063964844,63,0.04719181529400215,52.9299590587616,1714515122.469837,0.003892422761763971,0.009270884438459562,335,0.013163307200223533
53.409398555755615,64,0.045982203601581145,57.683069944381714,1714515127.2229478,0.0037355885833803555,0.008118034780995756,369,0.011853623364376112
58.507386445999146,65,0.04546538052124821,62.78092288970947,1714515132.3208008,0.0035771580010359873,0.007044345091652805,406,0.010621503092688792
64.307932138443,66,0.04452211308404601,68.58185863494873,1714515138.1217365,0.0034136806838977267,0.006052181421442907,446,0.009465862105340634
70.64365482330322,67,0.04313768955773884,74.91746425628662,1714515144.4573421,0.0032127821164317848,0.004982523031882506,491,0.008195305148314291
77.61278033256531,68,0.04170556115082284,81.88657212257385,1714515151.42645,0.0029532057688036665,0.003954042206441695,540,0.006907247975245362
85.23611092567444,69,0.040259938830389246,89.50992226600647,1714515159.0498002,0.002735193034491504,0.0033048139041252428,594,0.006040006938616747
93.46460723876953,70,0.03859160907567368,97.73823285102844,1714515167.2781107,0.0025118009643701747,0.002780930445535205,653,0.00529273140990538
102.50080609321594,71,0.03761243901525848,106.77461099624634,1714515176.314489,0.0022879332294557363,0.0023654227346333644,718,0.004653355964089101
112.40807342529297,72,0.035382616969054904,116.681875705719,1714515186.2217536,0.0020630399730379285,0.0020276308852264094,790,0.0040906708582643374
123.27213621139526,73,0.03368538467427568,127.54593443870544,1714515197.0858123,0.0018725700780208609,0.0017821694795945348,869,0.0036547395576153954
