loss_boundary,loss,time,_runtime,l2_error,_timestamp,step,_step,loss_interior
0.00759149251293556,0.044347227418955415,5.096431016921997,8.580539464950562,0.08925987570210071,1712719409.3345435,74,42,0.036755734906019855
0.007171848864928121,0.032368254483227575,5.349459171295166,8.833595037460327,0.09733858037736062,1712719409.587599,79,43,0.025196405618299455
0.007116400331803546,0.026565545001173543,5.603761196136475,9.087960481643677,0.09768410989631145,1712719409.8419645,84,44,0.01944914466937
0.005969733061376141,0.02118653285458217,5.8582398891448975,9.342375040054321,0.08692251534153897,1712719410.096379,89,45,0.015216799793206028
0.0050920459224461844,0.017441613388415714,6.111820697784424,9.596040725708008,0.08396925340881381,1712719410.3500447,94,46,0.01234956746596953
0.004872681975606845,0.014506047311402925,6.36491584777832,9.84902572631836,0.08019118696530153,1712719410.6030297,99,47,0.00963336533579608
0.004561645335501226,0.012514993471372162,6.667136192321777,10.151731729507446,0.06739268440565703,1712719410.9057357,105,48,0.007953348135870935
0.003398369482349239,0.010205176559982874,7.03136682510376,10.515472650527954,0.05809187698722174,1712719411.2694767,112,49,0.0068068070776336346
0.0027476990873626073,0.008047962123772023,7.331138610839844,10.815285205841064,0.0557532927091627,1712719411.5692892,118,50,0.005300263036409416
0.002452910872682272,0.006495763166731397,7.681390762329102,11.165536165237427,0.04346165507546209,1712719411.9195402,125,51,0.004042852294049125
0.0018190278738804142,0.004766851302291986,8.083006858825684,11.567206144332886,0.03800809367494523,1712719412.3212101,133,52,0.002947823428411572
0.0016157953723361345,0.004019792115754353,8.48701810836792,11.971173763275146,0.03577277152131079,1712719412.7251778,141,53,0.0024039967434182183
0.0015051896642992377,0.0035815144986513607,8.886198997497559,12.370052099227905,0.03556480667926914,1712719413.124056,149,54,0.002076324834352123
0.0011844087791156477,0.0028681988010577425,9.341466665267944,12.825620412826538,0.02698940987700141,1712719413.5796244,158,55,0.0016837900219420945
0.0010536244899973582,0.0025268275433746475,9.787948369979858,13.272106409072876,0.026985066050462397,1712719414.0261104,167,56,0.0014732030533772893
0.000861162689157202,0.0020855670978583247,10.285062789916992,13.769229650497437,0.02224581557803029,1712719414.5232337,177,57,0.0012244044087011225
0.0006907191049063217,0.0016726369549750404,10.842161178588867,14.326421022415161,0.01965401678041561,1712719415.080425,188,58,0.0009819178500687187
0.0005810935644655702,0.00136878254930408,11.39880633354187,14.883054733276367,0.01830227713979185,1712719415.6370587,199,59,0.0007876889848385096
0.0004761446136061961,0.0011191062545547988,11.999207258224487,15.483930110931396,0.016195934238476206,1712719416.237934,211,60,0.0006429616409486027
0.0004035633075302697,0.0009207585330682357,12.598506212234497,16.08306074142456,0.014960091777198675,1712719416.8370647,223,61,0.000517195225537966
0.00034595758450895397,0.0007701452960971924,13.25275444984436,16.736968755722046,0.013625614158291997,1712719417.4909728,236,62,0.0004241877115882385
0.0002857121500847258,0.0006290673037179203,14.187099933624268,17.670899868011475,0.01274950462122992,1712719418.4249039,250,63,0.00034335515363319443
0.0002391389547187605,0.0005217063408910869,14.938896656036377,18.423173666000366,0.01169466094904897,1712719419.1771777,265,64,0.0002825673861723264
0.00019520238951919623,0.00042299242569760745,15.736921072006226,19.220853567123413,0.010586357567783082,1712719419.9748576,281,65,0.00022779003617841125
0.0001590899441518166,0.000350297855636808,16.585089683532715,20.06872034072876,0.00973043239892763,1712719420.8227243,298,66,0.00019120791148499142
0.00013285150200584384,0.00029165360599466206,17.44115114212036,20.924815893173218,0.008822979667736744,1712719421.67882,315,67,0.00015880210398881822
0.00010636842067816699,0.0002356534863511773,18.390435695648193,21.874085903167725,0.007815414830027286,1712719422.62809,334,68,0.0001292850656730103
8.700459838423532e-05,0.00019572903818338024,19.457648277282715,22.941704988479614,0.007038304563662384,1712719423.695709,354,69,0.00010872443979914492
6.799535090523249e-05,0.00015807184150592448,20.544429779052734,24.028653860092163,0.006271386951339663,1712719424.7826579,375,70,9.007649060069198e-05
5.096395039263827e-05,0.00012437397321262466,21.67061424255371,25.15429711341858,0.005552532358390476,1712719425.908301,397,71,7.34100228199864e-05
3.829452169755609e-05,9.917343651253581e-05,22.829704761505127,26.313878297805786,0.004934398215724515,1712719427.0678823,420,72,6.087891481497973e-05
2.868898013378567e-05,8.14271672690854e-05,24.092326402664185,27.57599711418152,0.004214170776519516,1712719428.330001,445,73,5.2738187135299724e-05
2.0092659095734875e-05,6.570044794567756e-05,25.44708776473999,28.931125164031982,0.0035303897832298773,1712719429.6851292,472,74,4.560778884994268e-05
1.437183619237242e-05,5.448747195328582e-05,26.840844869613647,30.32463526725769,0.002963154173053196,1712719431.0786393,500,75,4.01156357609134e-05
1.0395068737506728e-05,4.584917702131156e-05,28.28907585144043,31.772757053375244,0.0024880912630205042,1712719432.526761,529,76,3.545410828380483e-05
7.117052896267894e-06,3.6778358961221125e-05,30.05471396446228,33.54681038856506,0.002072124863625334,1712719434.3008144,561,77,2.9661306064953234e-05
4.6459780876483706e-06,2.840717058273533e-05,31.921250820159912,35.40504837036133,0.0016896138733334968,1712719436.1590524,594,78,2.376119249508696e-05
3.1677986481408524e-06,2.056384887439112e-05,33.691845178604126,37.175978899002075,0.0014004914588085923,1712719437.929983,629,79,1.739605022625027e-05
2.060469090818624e-06,1.4263533562798465e-05,36.10713052749634,39.5913245677948,0.0011295654273422565,1712719440.3453286,667,80,1.2203064471979841e-05
1.3195104278785513e-06,1.0338135713127681e-05,38.33489012718201,41.823840379714966,0.000898207720401931,1712719442.5778444,706,81,9.01862528524913e-06
8.390027039809241e-07,7.458007172129806e-06,40.73880386352539,44.22303795814514,0.0006944731699839769,1712719444.977042,748,82,6.6190044681488815e-06
5.626706204147869e-07,5.629029082548884e-06,42.98854041099548,46.47273921966553,0.0005715280395528525,1712719447.2267432,792,83,5.066358462134097e-06
4.0204715455007784e-07,4.443062144645782e-06,45.56678509712219,49.05091309547424,0.000485542996614875,1712719449.804917,839,84,4.041014990095704e-06
3.086129945486758e-07,3.5691409981966553e-06,48.08925747871399,51.57342290878296,0.00042032752402418094,1712719452.327427,889,85,3.2605280036479794e-06
2.3786052897675533e-07,2.8654579309705583e-06,50.83540081977844,54.31955313682556,0.0003631800899498472,1712719455.0735571,942,86,2.627597401993803e-06
1.8500409367488457e-07,2.310999744994306e-06,53.61229658126831,57.09659028053284,0.00031907993181758284,1712719457.8505943,997,87,2.1259956513194213e-06
1.5362011744429644e-07,1.9484774385979813e-06,56.61988019943237,60.10375261306763,0.0002842831606585665,1712719460.8577566,1057,88,1.794857321153685e-06
1.3253247741069734e-07,1.6399732032819051e-06,59.75187063217163,63.235960245132446,0.0002597769418759823,1712719463.9899642,1119,89,1.5074407258712079e-06
1.1827503750111054e-07,1.4318284065993558e-06,63.025278091430664,66.5090434551239,0.0002425596806964413,1712719467.2630475,1185,90,1.3135533690982452e-06
1.0441136430851484e-07,1.2449146103316841e-06,66.54864764213562,70.03281164169312,0.0002260587363949519,1712719470.7868156,1256,91,1.1405032460231694e-06
9.477752918528466e-08,1.1097332089808818e-06,70.22036790847778,73.70414757728577,0.00021337940491998955,1712719474.4581516,1330,92,1.0149556797955972e-06
8.66160941914235e-08,9.799758598441333e-07,74.11526465415955,77.5988781452179,0.00020309039733551086,1712719478.3528821,1409,93,8.933597656527099e-07
8.056415880528606e-08,8.740286943386774e-07,78.22511267662048,81.7088234424591,0.00019515844865611098,1712719482.4628274,1492,94,7.934645355333913e-07
7.394649503832e-08,7.716040600139095e-07,82.63319754600525,86.11731195449829,0.00018465752476252642,1712719486.871316,1581,95,6.976575649755895e-07
6.62071661571888e-08,6.913955774115116e-07,87.2589602470398,90.74266314506531,0.00017222215285429826,1712719491.4966671,1675,96,6.251884112543228e-07
5.964154312656773e-08,6.324532687625669e-07,92.14531755447388,95.62937784194946,0.00016313104023527822,1712719496.3833818,1774,97,5.728117256359992e-07
5.237109319599971e-08,5.692716407963615e-07,97.33006691932678,100.81363987922668,0.0001519103431300791,1712719501.567644,1879,98,5.169005476003618e-07
4.529068780089496e-08,5.143736912743049e-07,102.8354504108429,106.31953644752502,0.00014045893088917482,1712719507.0735404,1990,99,4.6908300347340995e-07
3.558318899450498e-08,4.472456155518791e-07,108.6632285118103,112.14704012870789,0.0001228758272731952,1712719512.9010441,2108,100,4.1166242655737413e-07
2.6813933004569564e-08,3.93004429232667e-07,114.94762945175171,118.43124604225159,0.00010385727837209471,1712719519.18525,2233,101,3.661904962280974e-07
2.1738203151296116e-08,3.524378637651945e-07,121.53246593475342,125.01644992828369,9.256727487274032e-05,1712719525.770454,2365,102,3.306996606138984e-07
1.797882049039874e-08,3.089616477772848e-07,128.44711256027222,131.93078446388245,8.169600714804729e-05,1712719532.6847885,2505,103,2.9098282728688605e-07
1.6090583429638905e-08,2.775833270279127e-07,136.35056161880493,139.83464312553406,7.686945622221301e-05,1712719540.5886471,2654,104,2.6149274359827376e-07
1.4796025200871945e-08,2.553417129612101e-07,144.5809178352356,148.06510663032532,7.440188621116556e-05,1712719548.8191106,2811,105,2.4054568776033816e-07
1.3571569944734086e-08,2.3205800884667704e-07,152.84856152534485,156.33266401290894,7.257352772900969e-05,1712719557.086668,2978,106,2.1848643890194296e-07
1.2754535080083218e-08,2.1680013145768688e-07,161.55175352096558,165.0358829498291,7.050756091078595e-05,1712719565.789887,3154,107,2.0404559637760365e-07
1.179529689067832e-08,1.991150537989808e-07,170.81565713882446,174.29949927330017,6.900235181540328e-05,1712719575.0535033,3341,108,1.8731975690830247e-07
1.1201679262247312e-08,1.8577873309893329e-07,180.6924352645874,184.1763882637024,6.638071708691707e-05,1712719584.9303923,3539,109,1.7457705383668599e-07
1.0580612926616443e-08,1.7240656987689672e-07,191.09143114089966,194.57512879371643,6.290646759165482e-05,1712719595.3291328,3749,110,1.618259569502803e-07
9.757143275210258e-09,1.5870103485855022e-07,202.0833122730255,205.56702208518982,5.813364121892678e-05,1712719606.321026,3971,111,1.4894389158333996e-07
9.159044370934305e-09,1.4774618554814884e-07,213.70790457725525,217.19176745414734,5.5809814620148485e-05,1712719617.9457715,4206,112,1.3858714117721454e-07
8.62711094369512e-09,1.3904006521397614e-07,226.03424215316772,229.51791763305664,5.453170927062274e-05,1712719630.2719216,4455,113,1.3041295427028102e-07
8.216562618037707e-09,1.3073070940452738e-07,239.09505152702332,242.57879066467285,5.346228282922524e-05,1712719643.3327947,4719,114,1.225141467864897e-07
7.741823834838039e-09,1.2146936337006224e-07,252.88323283195496,256.3668854236603,5.242810350892058e-05,1712719657.1208894,4998,115,1.1372753953522419e-07
