time,loss,_step,loss_interior,step,_timestamp,_runtime,l2_error,loss_boundary
109.71195960044861,0.0001911587527208159,94,0.0001796323390707388,2110,1712772527.2285843,113.68437337875366,0.0023213102370766756,1.1526413650077112e-05
116.47055268287659,0.00017485544259186048,95,0.00016464821708569145,2245,1712772533.987167,120.44295597076416,0.002150277748863236,1.0207225506169033e-05
123.73188209533691,0.00015948738442327364,96,0.00015053395192358396,2389,1712772541.2484925,127.70428156852722,0.001990007124044704,8.953432499689671e-06
131.4270191192627,0.00014318379362897717,97,0.00013570711290822546,2543,1712772548.9441566,135.3999457359314,0.0017996202387856083,7.476680720751705e-06
139.595938205719,0.0001220020217191262,98,0.00011596729122436172,2706,1712772557.1125758,143.56836485862732,0.0016121909032252833,6.034730494764486e-06
148.36816215515137,8.662535182563437e-05,99,8.219063869024027e-05,2880,1712772565.884779,152.3405680656433,0.0014380241365109477,4.434713135394101e-06
157.62216210365295,6.924321946288278e-05,100,6.536919601101698e-05,3065,1712772575.1392958,161.5950849056244,0.0013919375145086269,3.874023451865805e-06
167.44935178756714,6.212947557604044e-05,101,5.865545810446142e-05,3261,1712772584.9659474,171.42173647880554,0.001328146254415874,3.4740174715790144e-06
178.0280544757843,5.005015666352775e-05,102,4.7039991065305345e-05,3471,1712772595.5447738,182.00056290626526,0.0012660060039568794,3.0101655982224033e-06
189.24736738204956,4.491084687022248e-05,103,4.213615565984697e-05,3694,1712772606.7640646,193.21985363960266,0.0012277873266047252,2.7746912103755176e-06
201.11774611473083,3.6086135178450607e-05,104,3.348406324044346e-05,3931,1712772618.634707,205.09049606323242,0.0011875457637286191,2.602071938007147e-06
213.73358869552612,2.0360520030936138e-05,105,1.8251237752222012e-05,4183,1712772631.250235,217.70602416992188,0.001085778504433332,2.1092822787141243e-06
227.14292168617249,1.389769155192279e-05,106,1.20435748022804e-05,4452,1712772644.6601207,231.1159098148346,0.0010302579722864978,1.8541167496423896e-06
241.43440699577332,7.909958166497084e-06,107,6.468221037209381e-06,4738,1712772658.9518888,245.40767788887024,0.0009219941746352019,1.441737129287704e-06
256.5968346595764,3.5319886521667344e-06,108,2.4868667782757336e-06,5042,1712772674.1137745,260.56956362724304,0.0007879248475553222,1.0451218738910007e-06
272.86822509765625,2.8831800206607066e-06,109,1.9314726738126234e-06,5366,1712772690.3848305,276.8406195640564,0.0007511583184888769,9.517073468480832e-07
