loss_boundary,step,l2_error,loss_interior,loss,time,_runtime,_timestamp,_step
0.004841321257284011,50,0.06622383112819062,0.04641319300825125,0.05125451426553526,17.103200674057007,21.186976432800293,1715433382.6584613,43
0.004844988296156001,55,0.06642053602615793,0.02656271785005068,0.03140770614620668,18.57938528060913,22.663337469100952,1715433384.1348224,44
0.00437816052736866,61,0.06379266486798707,0.018504481043983653,0.022882641571352315,20.360559225082397,24.444447994232178,1715433385.915933,45
0.0038810145394935634,67,0.05964905672298791,0.012344742306326718,0.016225756845820283,22.162309646606445,26.246244192123413,1715433387.717729,46
0.003605006811809011,73,0.05739876164244863,0.009821003730603396,0.013426010542412407,23.9386727809906,28.022544860839844,1715433389.4940298,47
0.0030067383744715698,81,0.0534165103439363,0.006600198843204797,0.009606937217676366,26.344616889953613,30.428722620010376,1715433391.9002075,48
0.0025736047294633137,89,0.04970246562980285,0.004346321409219587,0.006919926138682901,28.70503854751587,32.78915572166443,1715433394.2606406,49
0.002091238342087512,98,0.044113976611881246,0.0025911086068644605,0.004682346948951973,31.392974853515625,35.47690558433533,1715433396.9483905,50
0.001571784228499886,107,0.03865214048130645,0.0011949339840003396,0.0027667182125002254,34.0281765460968,38.11453866958618,1715433399.5860236,51
0.0011472064124141048,118,0.032844447472382333,0.0006368373418908026,0.0017840437543049075,37.26624155044556,41.353123903274536,1715433402.8246088,52
0.0007409159669102459,130,0.026002474702734018,0.00039270297745823825,0.001133618944368484,40.80326533317566,44.887134313583374,1715433406.3586192,53
0.00044566805233966453,143,0.020285979863536273,0.00027208238466124723,0.0007177504370009118,44.635292291641235,48.719444036483765,1715433410.190929,54
0.00023003762577699093,157,0.014230785051525804,0.0001557466643273226,0.00038578429010431353,48.77739644050598,52.86137008666992,1715433414.332855,55
5.1455792647895055e-05,172,0.0069708508583291445,7.538620115180371e-05,0.00012684199379969877,53.22887420654297,57.31275272369385,1715433418.7842376,56
1.4156770293484122e-05,190,0.0040315478427239634,3.963004718767572e-05,5.378681748115984e-05,58.5729033946991,62.656813621520996,1715433424.1282985,57
4.715389550812232e-06,208,0.0018552727972283261,2.1513338713183534e-05,2.6228728263995767e-05,63.93239760398865,68.01653385162354,1715433429.4880188,58
2.6946291154223665e-06,229,0.0014385560956972166,1.2143772748739026e-05,1.4838401864161393e-05,70.17215991020203,74.25644755363464,1715433435.7279325,59
1.9001449867230345e-06,252,0.0011998032525054906,7.751671564130932e-06,9.651816550853967e-06,76.93372964859009,81.0177686214447,1715433442.4892535,60
1.49382079361448e-06,277,0.0010897663723517265,5.192438996690365e-06,6.686259790304845e-06,84.27482509613037,88.3587532043457,1715433449.830238,61
1.3345643489998931e-06,305,0.0010652282531846437,3.999742273094978e-06,5.3343066220948715e-06,92.51121807098389,96.59545350074768,1715433458.0669384,62
1.2712005490625601e-06,335,0.00104036408614443,3.3265716582948923e-06,4.597772207357452e-06,101.35510802268982,105.43906021118164,1715433466.910545,63
1.2252917238759465e-06,369,0.0010385565808244395,2.719136947092469e-06,3.944428670968415e-06,111.28440451622009,115.3683533668518,1715433476.8398383,64
1.1742605194283445e-06,406,0.0010227901592620298,2.239775739757643e-06,3.4140362591859874e-06,122.12916779518127,126.21343636512756,1715433487.6849213,65
1.109990380637642e-06,446,0.0010065829481697044,1.824084109099104e-06,2.934074489736746e-06,133.905446767807,137.9894564151764,1715433499.4609413,66
9.672252207156944e-07,491,0.0009922541948834145,1.3254363829388743e-06,2.2926616036545687e-06,147.24978828430176,151.33383059501648,1715433512.8053155,67
7.564549476444161e-07,540,0.0008881648610334802,9.5535763130173e-07,1.7118125789461461e-06,161.72960305213928,165.81379103660583,1715433527.285276,68
5.576060739349434e-07,594,0.0008027705707554556,6.983030178817243e-07,1.2559090918166678e-06,177.75272417068481,181.83683490753174,1715433543.3083198,69
3.126177438198526e-07,653,0.0006628800470809381,4.524575388667102e-07,7.650752826865628e-07,195.17603874206543,199.26018691062927,1715433560.7316718,70
1.6045305250474706e-07,718,0.000503019627705932,2.8708275475453746e-07,4.4753580725928455e-07,214.42192578315735,218.50620245933533,1715433579.9776874,71
7.816453474243657e-08,790,0.00038240402369242517,1.4533855747182087e-07,2.2350309221425744e-07,235.69146060943604,239.77554178237915,1715433601.2470267,72
3.28708985912314e-08,869,0.00028072737771643445,6.288231112944969e-08,9.575320972068108e-08,259.0694589614868,263.15360498428345,1715433624.62509,73
1.3862402651189481e-08,956,0.00020475503003604729,2.1245820221294093e-08,3.510822287248357e-08,284.73912143707275,288.82346367836,1715433650.2949486,74
5.972810098343693e-09,1052,0.0001486099463641528,7.547403390007429e-09,1.3520213488351121e-08,313.048624753952,317.13263869285583,1715433678.6041236,75
2.7177280742322007e-09,1157,0.00010530405685726868,2.8660762038621056e-09,5.583804278094306e-09,344.04886531829834,348.13317251205444,1715433709.6046574,76
1.382060835129285e-09,1272,7.97805749072237e-05,1.006799746688216e-09,2.3888605818175007e-09,378.0099139213562,382.0942347049713,1715433743.5657196,77
7.858347947784262e-10,1400,6.284781168814545e-05,4.38958062466281e-10,1.224792857244707e-09,415.7843613624573,419.8686361312866,1715433781.340121,78
4.82711753162237e-10,1539,5.111604866619961e-05,2.4308796819999656e-10,7.257997213622335e-10,456.73337292671204,460.81750321388245,1715433822.288988,79
3.0953696734543126e-10,1693,4.297317916356028e-05,1.5476487286011092e-10,4.6430184020554215e-10,502.0245592594147,506.1088845729828,1715433867.5803695,80
2.0406238971785775e-10,1863,3.6879520573451835e-05,9.80237614968433e-11,3.0208615121470103e-10,552.0654063224792,556.1498744487762,1715433917.6213593,81
1.392972959251201e-10,2049,3.2297831955572e-05,6.086147888922528e-11,2.001587748143454e-10,606.7588698863983,610.8431897163391,1715433972.3146746,82
9.439437372299686e-11,2254,2.8249486068547852e-05,3.5693778551935855e-11,1.3008815227493271e-10,666.8265511989594,670.9108240604401,1715434032.382309,83
6.627045657794265e-11,2479,2.5094755546280173e-05,2.1074800014409854e-11,8.73452565923525e-11,732.9389328956604,737.0233216285706,1715434098.4948065,84
4.6126130770549994e-11,2727,2.212026197500427e-05,1.2462741302888023e-11,5.858887207343802e-11,805.7248067855835,809.8090727329254,1715434171.2805576,85
3.3795294203691455e-11,3000,1.9844181963323703e-05,7.688172613435151e-12,4.1483466817126606e-11,885.7546272277832,889.8388962745667,1715434251.3103812,86
2.510354203349431e-11,3299,1.7854971991148534e-05,4.8556940125267705e-12,2.9959236046021076e-11,973.312798500061,977.397066116333,1715434338.868551,87
2.3215383980572755e-11,3390,1.7383852853579404e-05,4.290241898286941e-12,2.7505625878859696e-11,1000.0417201519012,1004.1261143684387,1715434365.5975993,88
