_runtime,_timestamp,loss,_step,loss_boundary,loss_interior,time,l2_error,step
47.59178709983826,1712927157.350806,0.005395616664180048,86,0.004454989629936819,0.0009406270342432295,22.61366891860962,0.051378969145599585,2888
49.18565773963928,1712927158.9446766,0.005285995684949139,87,0.0043879017173382474,0.0008980939676108918,24.207568883895874,0.05076340345282592,3107
50.90584635734558,1712927160.6648653,0.0050521090907669226,88,0.004272627506115695,0.0007794815846512276,25.92772626876831,0.050399636729441866,3343
52.77850890159607,1712927162.5375278,0.004861246561784672,89,0.004157613828819411,0.0007036327329652616,27.80046510696411,0.04981277608697443,3597
54.83029890060425,1712927164.5893178,0.004681345720687907,90,0.004042258460336178,0.0006390872603517286,29.852214813232422,0.04919706529870914,3870
56.970736026763916,1712927166.729755,0.0045088471230318675,91,0.003925731852860641,0.0005831152701712271,31.992628574371338,0.04855789862471059,4163
59.24000120162964,1712927168.99902,0.00434026231497142,92,0.0038062023471337916,0.0005340599678376277,34.2618362903595,0.047886369723414604,4479
61.66951537132263,1712927171.4285343,0.004173718768100418,93,0.0036826783048171585,0.0004910404632832595,36.69120645523071,0.04717613350254469,4819
64.35797214508057,1712927174.116991,0.004022196374570289,94,0.0035703820721550918,0.00045181430241519774,39.379743814468384,0.046507549233335575,5184
67.23103404045105,1712927176.990053,0.003851175933251489,95,0.003432512063269739,0.0004186638699817502,42.252920150756836,0.04569238543926121,5577
70.30197954177856,1712927180.0609984,0.003677987227196302,96,0.0032886430518106703,0.0003893441753856316,45.32389307022095,0.04480875164439629,6000
73.64590287208557,1712927183.4049218,0.003500379202002141,97,0.0031375560102864138,0.0003628231917157271,48.66776752471924,0.043852916484653046,6456
77.14233040809631,1712927186.9013493,0.003351411522875397,98,0.002990892106859355,0.000360519416016042,52.16418170928955,0.04266262768988921,6945
80.906179189682,1712927190.665198,0.0031341947495833315,99,0.002819111463446433,0.00031508328613689816,55.928027868270874,0.04174641662125316,7472
84.99840712547302,1712927194.757426,0.0029371161570055987,100,0.002643059379215245,0.00029405677779035405,60.02023267745972,0.04051640162425727,8039
89.3828706741333,1712927199.1418896,0.0027909436691248932,101,0.0024632476236941675,0.0003276960454307255,64.40453863143921,0.03892522190003547,8649
94.0405809879303,1712927203.7996,0.00252436127626147,102,0.00227239268399212,0.0002519685922693499,69.06238770484924,0.03775490661241581,9305
99.10386323928833,1712927208.8628821,0.002307021152543371,103,0.0020752968823747942,0.00023172427016857677,74.1257996559143,0.03616787023911457,10010
104.69934034347534,1712927214.4583592,0.002090510153992575,104,0.0018765662596614183,0.0002139438943311567,79.7212290763855,0.03448087373307792,10770
110.59823560714722,1712927220.3572545,0.0018709162924927941,105,0.001672405729019292,0.000198510563473502,85.62012052536011,0.032621200638928566,11586
116.99930572509766,1712927226.7583246,0.0016614763352866245,106,0.0014721361237118365,0.00018934021157478794,92.02115893363953,0.030677857038719343,12465
123.7163655757904,1712927233.4753845,0.0014607769266970834,107,0.001275628145025534,0.00018514878167154953,98.73799967765808,0.02862237176382712,13411
131.09681963920593,1712927240.8558385,0.0012598440697708698,108,0.0010804662924645836,0.00017937777730628633,106.11864423751831,0.02637988296978232,14428
139.08396077156067,1712927248.8429797,0.001079422557117088,109,0.0009013638262691944,0.0001780587308478936,114.10605597496033,0.024138538481174428,15522
147.64040327072144,1712927257.3994222,0.0009126688654760244,110,0.0007367926861024094,0.00017587617937361505,122.66219687461853,0.021858670734704815,16699
156.85304307937622,1712927266.612062,0.0007610823942022731,111,0.0005896165292572997,0.00017146586494497338,131.87488794326782,0.019579100391231435,17966
166.66692972183228,1712927276.4259486,0.0006265515026136656,112,0.0004621859140313672,0.00016436558858229835,141.6886022090912,0.017351733524194005,19329
177.26263999938965,1712927287.021659,0.0005095488905709671,113,0.0003548440500134661,0.000154704840557501,152.28451824188232,0.015214181208702113,20795
188.78736758232117,1712927298.5463865,0.00041031203324185325,114,0.0002671756057677379,0.00014313642747411533,163.80921125411987,0.013207549225504817,22372
201.11182498931885,1712927310.870844,0.0003338154470605531,115,0.000205176703282559,0.00012863874377799407,176.13344979286194,0.01155161308688629,24069
214.33236455917358,1712927324.0913835,0.00026591790540904977,116,0.00014936092554066545,0.00011655697986838431,189.35420298576355,0.009868172320547056,25894
228.61507725715637,1712927338.3740962,0.00021410816082340686,117,0.0001097974338572193,0.00010431072696618756,203.6369526386261,0.008466688455141614,27858
244.03260493278503,1712927353.7916238,0.004821552643980947,118,0.00010287400685210756,0.00471867863712884,219.0544331073761,0.008914893760861152,29971
260.420312166214,1712927370.179331,0.0005346190691445917,119,6.155832723064888e-05,0.0004730607419139428,235.44194078445435,0.006762829739626897,32245
278.0390648841858,1712927387.7980838,0.00019647139174916396,120,4.575774190756061e-05,0.00015071364984160334,253.06091213226318,0.005393316468833979,34690
297.21702218055725,1712927406.976041,0.00025666391506968763,121,3.2941562968082506e-05,0.00022372235210160513,272.23887276649475,0.004739339569019293,37321
317.836900472641,1712927427.5959194,0.00032631958515521697,122,2.576629826759263e-05,0.00030055328688762434,292.8585698604584,0.004004406755036407,40152
340.0482978820801,1712927449.8073168,7.264999804099334e-05,123,1.8814958021064927e-05,5.383504001992841e-05,315.07012915611267,0.003484153608505415,43197
363.79936814308167,1712927473.558387,0.00012722221627185884,124,1.4748168535850376e-05,0.00011247404773600847,338.8211977481842,0.00299724580064271,46474
388.9927291870117,1712927498.751748,5.505683952656398e-05,125,1.1182534286640003e-05,4.3874305239923974e-05,364.01439023017883,0.0026599636465334435,49998
389.00206685066223,1712927498.7610857,5.577068811806513e-05,126,1.1076958096722891e-05,4.469373002134224e-05,364.0240442752838,0.0025996787187035535,49999
