time,_runtime,step,_step,_timestamp,loss_interior,l2_error,loss_boundary,loss
258.55547881126404,262.0143642425537,999,82,1711569443.6667213,0.0005985192409955412,0.05196521667167122,0.004255039859140165,0.004853559100135706
275.2806797027588,278.7396652698517,1064,83,1711569460.3920224,0.0005075743721320124,0.05049706944611298,0.004031821091333643,0.004539395463465655
292.70739483833313,296.16619658470154,1132,84,1711569477.8185537,0.0004751533068600473,0.048223846938006555,0.003732126976896021,0.004207280283756069
311.4374432563782,314.8964147567749,1205,85,1711569496.5487719,0.0003963260709811937,0.04688240211434317,0.003555633813556396,0.0039519598845375896
331.2005078792572,334.65937900543213,1282,86,1711569516.311736,0.00036808455550499966,0.04547367509411487,0.003330404260892004,0.0036984888163970036
352.3215265274048,355.78036737442017,1364,87,1711569537.4327245,0.0003516799419900496,0.04423236769455571,0.0031530299178316795,0.003504709859821729
375.0279264450073,378.48679089546204,1452,88,1711569560.139148,0.00033889962260693013,0.04296725347725347,0.0030003106195529337,0.003339210242159864
398.95585656166077,402.4148852825165,1545,89,1711569584.0672424,0.0003261447496207548,0.041912640618034014,0.0028355265935503023,0.003161671343171057
424.60485911369324,428.0636160373688,1645,90,1711569609.7159731,0.0003127172017856809,0.04072569451813061,0.0026727325970674425,0.0029854497988531232
451.51527762413025,454.9739625453949,1750,91,1711569636.6263196,0.0002977235484391701,0.03935811375759088,0.0024918004927927165,0.0027895240412318867
480.36888551712036,483.8277516365051,1863,92,1711569665.4801087,0.0002817131928995779,0.0380857143979338,0.0023277778284926816,0.0026094910213922597
510.9094560146332,514.3683099746704,1982,93,1711569696.020667,0.0002666789924626472,0.03675844111787313,0.002162342188296575,0.0024290211807592222
543.8022847175598,547.261207818985,2110,94,1711569728.913565,0.00025388784624870236,0.035532251167435275,0.0020163778288321893,0.002270265675080892
578.4916656017303,581.9504227638245,2245,95,1711569763.6027799,0.00024371365243864548,0.03432646528776129,0.001890020576156523,0.0021337342285951684
615.4129519462585,618.8718082904816,2389,96,1711569800.5241654,0.00023524363177565894,0.03337818538933247,0.0017728476310821084,0.0020080912628577673
654.772442817688,658.2312223911285,2543,97,1711569839.8835795,0.00023080779085368246,0.03219770606191218,0.001646968516310931,0.0018777763071646135
696.6812117099762,700.1400783061981,2706,98,1711569881.7924354,0.0002218703770058255,0.031126708829030965,0.0015379060586046712,0.0017597764356104967
