loss_interior,step,l2_error,_runtime,_timestamp,loss_boundary,loss,time,_step
0.05085040474929936,50,0.08691037854933502,14.492657661437988,1714518325.1600416,0.009312896751806916,0.06016330150110628,10.454450368881226,43
0.044628611549007,55,0.07769308242498028,15.36351227760315,1714518326.0308962,0.008109669722798423,0.05273828127180542,11.325568675994873,44
0.04088123553442968,61,0.07543607873291516,16.405154705047607,1714518327.0725386,0.007430168303761001,0.048311403838190686,12.367611169815063,45
0.03780619630854332,67,0.07125013063244871,17.43766188621521,1714518328.1050458,0.007117405719633419,0.044923602028176746,13.399795770645142,46
0.03341959449503563,73,0.06593460950166982,18.54635715484619,1714518329.213741,0.006527052182629529,0.039946646677665155,14.508577823638916,47
0.026811539458721927,81,0.06282568603752248,19.970494270324707,1714518330.6378782,0.006456282512569043,0.03326782197129097,15.932514190673828,48
0.024889656529134416,89,0.06250399972066782,21.315972566604614,1714518331.9833565,0.006462028041620115,0.03135168457075453,17.27858066558838,49
0.02325133669608482,98,0.06234721108842999,22.85617756843567,1714518333.5235615,0.0064636727879997385,0.029715009484084558,18.818647623062134,50
0.016554449810832234,107,0.06193388226559784,24.689769744873047,1714518335.3571537,0.006309232759166842,0.022863682569999075,20.651978492736816,51
0.014273449044885204,118,0.060864708478257645,26.913845777511597,1714518337.5812297,0.0061211489569341,0.020394598001819305,22.87634825706482,52
0.01205343819260231,130,0.05957075495512139,28.875678777694702,1714518339.5430627,0.0058489389111299386,0.01790237710373225,24.837855100631714,53
0.009338176047419348,143,0.05720439500045887,31.171615839004517,1714518341.8389997,0.005480611084411283,0.014818787131830631,27.133706092834473,54
0.00648934494606992,157,0.0550428809041029,33.6855263710022,1714518344.3529103,0.004886374685280818,0.011375719631350738,29.647603273391724,55
0.004367944098870665,172,0.053318911328608484,36.29880928993225,1714518346.9661932,0.004398469897064039,0.008766413995934703,32.26101756095886,56
0.0025652689393220523,190,0.04896300170158031,39.516560316085815,1714518350.1839442,0.0038116289010189804,0.006376897840341032,35.47870111465454,57
0.0017869162991273752,208,0.04498933404861219,42.706441164016724,1714518353.373825,0.00326590565228408,0.005052821951411456,38.66847610473633,58
0.0010781848263582594,229,0.03687126994378496,46.34786128997803,1714518357.0152452,0.002045529082948584,0.0031237139093068435,42.31047534942627,59
0.000677425801115138,252,0.02887117102242934,50.44017243385315,1714518361.1075563,0.0012448619484934675,0.0019222877496086056,46.40235233306885,60
0.00046744673035456393,277,0.022993021994680733,55.10012745857239,1714518365.7675114,0.0008008297080498182,0.001268276438404382,51.06274724006653,61
0.0002760553834168807,305,0.01598418170434483,59.58008599281311,1714518370.24747,0.0003877017313436132,0.0006637571147604939,55.54214549064636,62
0.00015847942589469427,335,0.008703464423923361,65.38436961174011,1714518376.0517535,0.00011679177428672389,0.00027527120018141815,61.3450493812561,63
0.00010136489514255973,369,0.004269687685355411,71.69443082809448,1714518382.3618147,2.7909657283091646e-05,0.00012927455242565136,67.6564347743988,64
6.669526885024617e-05,406,0.0017607460939464115,78.71733570098877,1714518389.3847196,5.010289827601968e-06,7.170555867784813e-05,74.67923879623413,65
4.912955796775651e-05,446,0.001014464114969198,85.83274412155151,1714518396.500128,2.0755629646055265e-06,5.1205120932362033e-05,81.79480600357056,66
3.4984722274598904e-05,491,0.0007027698577906352,94.40162992477417,1714518405.0690138,1.2594863815617e-06,3.62442086561606e-05,90.36383962631226,67
2.4126995144260916e-05,540,0.0005224748751302477,101.77724552154541,1714518412.4446294,8.176215619790739e-07,2.494461670623999e-05,97.74045658111572,68
1.3459417602912387e-05,594,0.0005195277556510112,110.41617178916931,1714518421.0835557,6.127766787112527e-07,1.407219428162364e-05,106.37763810157776,69
7.953699064011615e-06,653,0.0005167899890830137,118.9942855834961,1714518429.6616695,5.38295745167833e-07,8.491994809179448e-06,114.95634770393372,70
4.42387419249981e-06,718,0.0004577177593705023,126.58332705497742,1714518437.250711,4.2701490574358197e-07,4.850889098243392e-06,122.54656720161438,71
2.4286964291203843e-06,790,0.00038332835412367206,134.72760581970215,1714518445.3949897,3.074374647155772e-07,2.7361338938359613e-06,130.690758228302,72
1.7530650990934668e-06,869,0.0003421890447460014,144.043354511261,1714518454.7107384,2.389407677471235e-07,1.9920058668405905e-06,140.00662970542908,73
1.236780542684587e-06,956,0.0002994813770943879,154.09409475326538,1714518464.7614787,1.7127944282121877e-07,1.4080599855058056e-06,150.0570912361145,74
9.914133911036823e-07,1052,0.0002730592462071508,168.23320627212524,1714518478.9005902,1.3587288414024324e-07,1.1272862752439254e-06,164.19566750526428,75
8.860503815595768e-07,1157,0.00026069454863363815,181.07831168174744,1714518491.7456956,1.2129307612910493e-07,1.0073434576886817e-06,177.04147934913635,76
7.364437968426644e-07,1272,0.00024101904313497403,196.87970685958862,1714518507.5470908,1.0015791022420163e-07,8.36601707066866e-07,192.84181594848633,77
6.203972107606543e-07,1400,0.000225238105084072,213.9090552330017,1714518524.5764391,8.46664189675095e-08,7.050636297281638e-07,209.87122797966003,78
5.724957680102876e-07,1539,0.00021851634696518237,233.50869059562683,1714518544.1760745,7.877528820379741e-08,6.51271056214085e-07,229.47078347206116,79
5.300273005499967e-07,1693,0.00021235231503458833,256.7608869075775,1714518567.4282708,7.357399748427418e-08,6.036012980342709e-07,252.72372460365295,80
4.676390459579871e-07,1863,0.00020395770411646774,284.99667286872864,1714518595.6640568,6.648518929106805e-08,5.341242352490551e-07,280.9585769176483,81
3.7042254278708855e-07,2049,0.00018944674625417875,311.89263677597046,1714518622.5600207,5.5028879357656056e-08,4.254514221447446e-07,307.85461950302124,82
3.1369187623951183e-07,2254,0.00017949080813259814,344.7628734111786,1714518655.4302573,4.682801371597622e-08,3.60519889955488e-07,340.72505354881287,83
2.936599737382862e-07,2479,0.00017435358392308916,380.4563789367676,1714518691.1237628,4.351351894039809e-08,3.371734926786843e-07,376.4177839756012,84
2.7241023177029937e-07,2727,0.00016893853614689323,420.297310590744,1714518730.9646945,4.002498574552343e-08,3.124352175158228e-07,416.24799847602844,85
2.502623588892614e-07,3000,0.0001632187314086665,459.4031319618225,1714518770.0705159,3.658932055683627e-08,2.868516794460977e-07,455.3654320240021,86
2.2761074590204288e-07,3299,0.00015731795214251083,505.0744409561157,1714518815.7418249,3.3402173706416944e-08,2.6101291960845985e-07,501.0348312854767,87
2.0595436989158903e-07,3629,0.00014966168554395932,560.6594703197479,1714518871.3268542,3.010042667055613e-08,2.3605479656214515e-07,556.621984243393,88
1.8521773440273576e-07,3992,0.00014039184213944836,620.9968907833099,1714518931.6642747,2.6661250929326843e-08,2.118789853320626e-07,616.9580743312836,89
1.6457194487611888e-07,4391,0.0001297460655886152,679.7534213066101,1714518990.4208052,2.323744113972401e-08,1.8780938601584289e-07,675.715984582901,90
1.4430760135407487e-07,4831,0.00011814938684716998,740.9542820453644,1714519051.621666,1.981514882594834e-08,1.641227501800232e-07,736.9165909290314,91
1.2566757030010752e-07,5314,0.00010642257034167954,815.5859580039978,1714519126.253342,1.6613030208058646e-08,1.4228060050816617e-07,811.5482602119446,92
1.1029584608530556e-07,5845,9.479055148880827e-05,884.7469778060913,1714519195.4143617,1.3801390591051202e-08,1.2409723667635675e-07,880.7050540447235,93
9.79342553501053e-08,6429,8.344724139658431e-05,972.3781571388245,1714519283.045541,1.1270063305919795e-08,1.0920431865602509e-07,968.3406686782837,94
9.487836177300289e-08,6599,8.040936296189923e-05,1004.0936179161072,1714519314.7610018,1.0626355069245644e-08,1.0550471684224853e-07,1000.0544309616089,95
