_timestamp,loss_interior,step,_step,_runtime,loss_boundary,loss,time,l2_error
1711567766.0176365,0.015674493376638992,270,61,10.827442646026611,0.006773692554805131,0.022448185931444122,2.7966675758361816,0.06407153525696102
1711567766.1345248,0.014326075345166885,288,62,10.944330930709839,0.006609341637117257,0.02093541698228414,2.913520336151123,0.06343166034681565
1711567766.2519841,0.013174557977827166,306,63,11.061790227890015,0.00646863400868171,0.019643191986508875,3.0309886932373047,0.06290528614123031
1711567766.3928778,0.012075479303989256,326,64,11.202683925628662,0.006334458909222862,0.01840993821321212,3.1718337535858154,0.06241252127848847
1711567766.5284967,0.011076439078258424,347,65,11.338302850723267,0.00621283441505967,0.017289273493318096,3.30751633644104,0.061963470337439916
1711567766.6789749,0.010158063350243137,369,66,11.488780975341797,0.006101233695638151,0.016259297045881287,3.457921266555786,0.06154078781065436
1711567766.8320107,0.009272084217651771,393,67,11.641816854476929,0.00599330855544024,0.015265392773092011,3.6109888553619385,0.061115560267921795
1711567766.991145,0.008453805631117887,418,68,11.80095100402832,0.005892652045509494,0.01434645767662738,3.7701356410980225,0.060700999734789915
1711567767.1748283,0.007671871477767426,445,69,11.984634399414062,0.0057946853943407,0.013466556872108126,3.9537627696990967,0.06028027084090802
1711567767.3654425,0.006958116448044008,473,70,12.175248622894287,0.005702916001996983,0.01266103245004099,4.144404888153076,0.059871828864885804
1711567767.5695238,0.006268533788482933,504,71,12.379329919815063,0.005611376132610289,0.011879909921093222,4.348522186279297,0.05945220758285678
1711567767.7857428,0.0056531970836479935,536,72,12.595548868179321,0.005526638590379233,0.011179835674027225,4.564775705337524,0.05905391881261061
1711567768.016268,0.005077155417599127,571,73,12.826074123382568,0.005443955586597891,0.010521111004197017,4.795368909835815,0.058656225569700536
1711567768.2614474,0.004575712161574458,607,74,13.071253538131714,0.005368463432479842,0.0099441755940543,5.040450811386108,0.0582845455084297
1711567768.5155106,0.004121496766951002,646,75,13.325316667556763,0.00529616093473582,0.009417657701686823,5.294551849365234,0.05791964696529576
