loss,step,loss_boundary,_runtime,l2_error,_timestamp,time,_step,loss_interior
0.22755895181579833,124,0.1045000391374996,6.414894342422485,0.35866633130743003,1712928135.3401284,2.4386062622070312,43,0.12305891267829872
0.1092866592098237,134,0.0564719988755833,6.512112140655518,0.26712077402180556,1712928135.4373462,2.535616874694824,44,0.052814660334240385
0.06078166056020683,144,0.031761391850569934,6.613500595092773,0.1982111418948199,1712928135.5387347,2.6370644569396973,45,0.029020268709636896
0.039809966762779536,155,0.01903025565970696,6.703298568725586,0.15001045333216897,1712928135.6285326,2.7269914150238037,46,0.020779711103072574
0.03018807201271744,166,0.01290655911860712,6.789083003997803,0.1194386675030167,1712928135.714317,2.8128085136413574,47,0.01728151289411032
0.02472210496864803,179,0.00989985907952965,6.884746313095093,0.09604385593332221,1712928135.8099804,2.908428907394409,48,0.014822245889118383
0.021349612197295236,193,0.008544643005476929,6.989346742630005,0.08256595292907128,1712928135.9145808,3.013036012649536,49,0.012804969191818307
0.019168046076948927,207,0.007889111336003294,7.09420371055603,0.0758089751039906,1712928136.0194378,3.1179513931274414,50,0.011278934740945634
0.017310009894474343,223,0.007463192483916531,7.2215776443481445,0.07173691173613085,1712928136.1468117,3.245307207107544,51,0.009846817410557812
0.01575621698418981,240,0.007151185451499285,7.34733510017395,0.06967306255272962,1712928136.2725692,3.371086359024048,52,0.008605031532690523
0.0217748315702018,258,0.00684398330951508,7.4806904792785645,0.07609808626990412,1712928136.4059246,3.5044119358062744,53,0.01493084826068672
0.019504990616685536,278,0.007084686295656718,7.626919746398926,0.0652658207923103,1712928136.5521538,3.6503608226776123,54,0.01242030432102882
0.013079685562474382,299,0.006690224248389378,7.782121419906616,0.0655378868126777,1712928136.7073555,3.8057777881622314,55,0.006389461314085004
0.011709793926210705,322,0.006460665160115963,7.947109222412109,0.06448757420737446,1712928136.8723433,3.970853805541992,56,0.005249128766094741
0.01092780335865055,346,0.006282635838897684,8.12712574005127,0.06359990917423869,1712928137.0523598,4.1508824825286865,57,0.004645167519752867
0.010301365774227248,373,0.0061215274098585185,8.321210622787476,0.06284578386453425,1712928137.2464447,4.344869136810303,58,0.004179838364368729
0.049310974655525135,401,0.006520962610786266,8.521255254745483,0.06034017569688816,1712928137.4464893,4.545031309127808,59,0.04279001204473887
0.011560646104913566,431,0.00604416564158677,8.749680519104004,0.06068751211008603,1712928137.6749146,4.773434638977051,60,0.005516480463326797
0.009071935376891745,464,0.005822751735731537,8.997465133666992,0.060604360490719766,1712928137.9226992,5.021207809448242,61,0.0032491836411602084
0.008665368512742827,499,0.0057152864137699445,9.25617265701294,0.05967275960456467,1712928138.1814067,5.279915809631348,62,0.0029500820989728825
0.009215251483569368,537,0.005759617579466899,9.5326247215271,0.06320910827688256,1712928138.4578588,5.556355953216553,63,0.003455633904102469
0.00833299386890975,578,0.005613485653199446,9.844980478286743,0.05809652458622976,1712928138.7702146,5.8686203956604,64,0.0027195082157103045
0.007784125145751407,622,0.0054956165365281,10.168970346450806,0.05772828980726286,1712928139.0942044,6.192444086074829,65,0.0022885086092233075
0.007588546559706406,669,0.005420483692533165,10.539098739624023,0.05694439675402297,1712928139.4643328,6.562682628631592,66,0.0021680628671732417
0.008597374158536375,720,0.005358054395933256,10.924921751022339,0.057162161691428945,1712928139.8501558,6.948692083358765,67,0.0032393197626031183
0.007039515877340594,774,0.005276766237668653,11.322171211242676,0.05611091396082359,1712928140.2474053,7.345895290374756,68,0.0017627496396719405
0.008941822117928593,833,0.005173172927213641,11.760662078857422,0.056535751229553316,1712928140.6858962,7.7843616008758545,69,0.003768649190714952
0.006878455783767167,896,0.005131024432881133,12.242576122283936,0.05524278302064439,1712928141.1678102,8.266339540481567,70,0.0017474313508860338
0.006388938717018947,964,0.005042119877821778,12.755242347717285,0.05487397429246307,1712928141.6804764,8.778670072555542,71,0.0013468188391971688
0.026599136687469327,1038,0.005295359444175008,13.297206163406372,0.05631181486959682,1712928142.2224402,9.32079792022705,72,0.021303777243294318
0.006032733594426479,1116,0.004898848855349952,13.865895986557007,0.05413370713172092,1712928142.79113,9.889658689498901,73,0.0011338847390765263
0.005805729768971769,1201,0.004811300128147862,14.492368936538696,0.05366539555491219,1712928143.417603,10.516070127487183,74,0.0009944296408239063
0.013383406988502187,1292,0.0047571708198002665,15.168384552001953,0.05327003736292925,1712928144.0936186,11.192033052444458,75,0.008626236168701921
0.005478505566048028,1390,0.004662429778327605,15.881412029266357,0.05285271296738971,1712928144.806646,11.90501880645752,76,0.0008160757877204227
0.005283382306044252,1496,0.004569336775358381,16.638410329818726,0.05238255618832142,1712928145.5636444,12.661686182022095,77,0.0007140455306858713
0.0051996090486455355,1609,0.004506693661762314,17.46073079109192,0.051975825240546406,1712928146.3859649,13.484450578689575,78,0.0006929153868832214
0.025006043999924364,1731,0.004514112542304322,18.346297025680542,0.05472418613067634,1712928147.271531,14.370039463043213,79,0.020491931457620044
0.005202124530562659,1863,0.0043327588750436425,19.30509877204895,0.05114832140783559,1712928148.2303329,15.328841924667358,80,0.0008693656555190165
0.004891645254176956,2004,0.004258434510896166,20.346110582351685,0.050644640867835926,1712928149.2713447,16.369842052459717,81,0.0006332107432807908
0.005080148009056392,2156,0.004191953095465192,21.468904495239258,0.05068320557856758,1712928150.3941386,17.492543935775757,82,0.0008881949135912007
0.004712189548382624,2319,0.0041138604244424,22.650434494018555,0.049853809228121417,1712928151.5756686,18.674147367477417,83,0.0005983291239402244
0.014686652155661666,2495,0.004115653505203297,23.94512128829956,0.051286646469143875,1712928152.8703554,19.968558311462402,84,0.01057099865045837
0.006893824029437476,2685,0.003983456028986185,25.342917680740356,0.04936924153727501,1712928154.2681518,21.3667209148407,85,0.002910368000451291
0.004393280116998788,2888,0.0038791552869535707,26.899794101715088,0.04856461911475089,1712928155.8250282,22.923503398895264,86,0.0005141248300452172
0.004311625605440979,3107,0.003801056962393027,28.559221267700195,0.048138227456594886,1712928157.4844553,24.582615613937378,87,0.0005105686430479523
0.04043409432651655,3343,0.00375192215942149,30.371634244918823,0.05379404003634037,1712928159.2968683,26.395418643951416,88,0.03668217216709506
0.03845738557414046,3597,0.003648395509940805,32.2890145778656,0.04795118057528265,1712928161.2142487,28.312665224075317,89,0.03480899006419966
0.00831477620939012,3870,0.0033974806501493714,34.292357444763184,0.046436278628033144,1712928163.2175915,30.315857887268066,90,0.004917295559240748
0.02436435244921514,4163,0.0033282137809407487,36.54484224319458,0.044660177062968924,1712928165.4700763,32.56856608390808,91,0.02103613866827439
0.028743956034041947,4479,0.00330039529829271,38.9426805973053,0.04592559501358784,1712928167.8679147,34.966291666030884,92,0.025443560735749236
0.0038897615042780345,4819,0.002784025534593077,41.50539565086365,0.0407265128076109,1712928170.4306297,37.528746604919434,93,0.0011057359696849574
0.0030033132749196063,5184,0.00261104142979974,44.220733880996704,0.040834323349501114,1712928173.145968,40.24394249916077,94,0.0003922718451198661
0.022788951955659376,5577,0.002337926452404392,47.15647888183594,0.042502025920080115,1712928176.081713,43.17989730834961,95,0.020451025503254984
0.002868182594121314,6000,0.002128377448810213,50.27669930458069,0.035350794654759786,1712928179.2019334,46.30017805099487,96,0.0007398051453111014
0.002092485017960335,6456,0.0018320265583792522,53.63715887069702,0.03404913400880427,1712928182.562393,49.66088628768921,97,0.0002604584595810826
0.002066314448492688,6945,0.001584733444564677,57.36332583427429,0.03172720993907096,1712928186.28856,53.38674831390381,98,0.00048158100392801104
0.0015877787652993532,7472,0.0013223194552219356,61.34581780433655,0.029550531752074886,1712928190.271052,57.369134187698364,99,0.0002654593100774174
0.0012893355295673877,8039,0.0010477660225901159,65.58508467674255,0.025590553581600665,1712928194.5103188,61.60855221748352,100,0.00024156950697727176
0.0013678872071868674,8649,0.0008411385137274024,70.1328284740448,0.023074842162719895,1712928199.0580626,66.15654397010803,101,0.0005267486934594651
0.0008979449028324981,9305,0.0005929107378349227,75.09590888023376,0.01864723051428741,1712928204.021143,71.11929750442505,102,0.0003050341649975755
0.004951886160422532,10010,0.00046347714847097223,80.45613312721252,0.02218165610144238,1712928209.3813672,76.47965121269226,103,0.00448840901195156
0.007798091284673331,10770,0.00029644102917530404,85.99984979629517,0.014781314652708384,1712928214.9250839,82.02210736274719,104,0.007501650255498027
0.00149133294328056,11586,0.00022525939668343025,92.09028363227844,0.010257792780639869,1712928221.0155177,88.1135745048523,105,0.0012660735465971297
0.0006549737949076437,12465,0.00016981775400045398,98.54463577270508,0.010812303491655652,1712928227.4698699,94.56834554672241,106,0.00048515604090718973
0.00981511687280451,13411,0.00015303428127333917,105.5809416770935,0.01614873884251104,1712928234.5061758,101.60429453849792,107,0.00966208259153117
0.0005915754762621226,14428,0.0001190766545451774,113.20377993583679,0.008421211018557537,1712928242.129014,109.22746872901917,108,0.0004724988217169452
0.0035597963075145534,15522,8.978341973102059e-05,121.51037883758545,0.007991316962899906,1712928250.435613,117.53376245498657,109,0.0034700128877835326
0.0008727211940793677,16699,8.727033173019387e-05,130.43007969856262,0.0073743059603944465,1712928259.3553138,126.45355677604675,110,0.0007854508623491739
0.0004992806265455116,17966,6.0276432861071304e-05,139.90064978599548,0.0054096903875792595,1712928268.8258839,135.92379522323608,111,0.00043900419368444034
0.0009308997214538019,19329,5.085542558582562e-05,150.12043380737305,0.005642090524208651,1712928279.045668,146.14383125305176,112,0.0008800442958679762
0.0013618316614404094,20795,7.512724634984066e-05,160.9465823173523,0.006456004494756942,1712928289.8718164,156.9700367450714,113,0.0012867044150905687
0.0010187949914886114,22372,3.885770707806169e-05,172.7064471244812,0.004448983419565001,1712928301.6316812,168.72983980178833,114,0.0009799372844105498
0.003350732839016285,24069,3.7470705585283524e-05,185.3450322151184,0.008104792462683643,1712928314.2702663,181.36851239204407,115,0.0033132621334310015
0.002554136745968968,25894,3.840710926371161e-05,198.8878161907196,0.004690404338408493,1712928327.8130503,194.91116046905518,116,0.002515729636705256
0.0037576721245297143,27858,3.892025743315802e-05,213.58529472351074,0.0032367395126982235,1712928342.5105288,209.60869431495667,117,0.003718751867096556
0.0015120578076891814,29971,1.8680555213719313e-05,229.65868663787842,0.004363537178579667,1712928358.5839207,225.68219590187073,118,0.0014933772524754621
0.00015918628169168966,32245,2.5634803412192858e-05,246.76567101478577,0.00453768757562487,1712928375.690905,242.78914284706116,119,0.0001335514782794968
0.0015372721851238504,34690,2.3815411560326283e-05,265.05507493019104,0.0031874840730739496,1712928393.980309,261.0784258842468,120,0.001513456773563524
0.004576321941803569,37321,3.9670738092762424e-05,284.5353660583496,0.005864914975469168,1712928413.4606001,280.55874705314636,121,0.004536651203710806
0.00037420747787118565,40152,1.010801378788208e-05,305.71082377433777,0.0037452953119054906,1712928434.6360579,301.73431396484375,122,0.0003640994640833036
0.003123415357247674,43197,1.5133954069186517e-05,328.51576948165894,0.004222556782865018,1712928457.4410036,324.5392270088196,123,0.0031082814031784876
0.0014499324427778998,46474,1.6079277955026362e-05,352.8593089580536,0.0030965511997620007,1712928481.784543,348.88264894485474,124,0.0014338531648228734
1.932433801545469e-05,49998,3.2347873878664597e-06,379.17366075515747,0.0013971073157847639,1712928508.0988948,375.19716238975525,125,1.608955062758823e-05
1.9593891750276263e-05,49999,3.217926790729546e-06,379.18277382850647,0.0013411611880286228,1712928508.108008,375.2066853046417,126,1.6375964959546717e-05
