loss_boundary,loss,_timestamp,step,time,_step,_runtime,l2_error,loss_interior
0.0031580730673644356,0.0037815753823064154,1714519220.3557138,4831,38.177393436431885,91,42.09792494773865,0.043587009603248336,0.0006235023149419799
0.002951372213742207,0.003508546688929687,1714519224.0038116,5314,41.82515835762024,92,45.74602270126343,0.04223276937272391,0.0005571744751874803
0.0027388319613199444,0.003236551498304596,1714519228.0927045,5845,45.91434454917908,93,49.83491563796997,0.0407526387992885,0.0004977195369846517
0.0025114651242836637,0.0029501479593554304,1714519232.4747963,6429,50.29618811607361,94,54.21700739860535,0.03914734897071193,0.00043868283507176654
0.0022776685535462107,0.0026634995607823396,1714519237.2197583,7072,55.04137682914734,95,58.96196937561035,0.03738722339625445,0.000385831007236129
0.002036621301762997,0.002374941302488845,1714519242.8199306,7779,60.64146971702576,96,64.56214165687561,0.03547092482208922,0.000338320000725848
0.0017912174148164038,0.0020821477753023123,1714519248.9114063,8557,66.73276925086975,97,70.65361738204956,0.033423893015947566,0.00029093036048590866
0.0015489316395273717,0.0018017280390740637,1714519255.4874828,9413,73.30880737304688,98,77.22969388961792,0.031220563669097288,0.0002527963995466919
0.0013144979317873827,0.0015360579289813439,1714519262.6828856,10354,80.50425887107849,99,84.4250967502594,0.028898752899887647,0.00022155999719396114
0.001094572336677407,0.001291970084397602,1714519270.6476028,11389,88.46911597251892,100,92.3898138999939,0.02649756020570733,0.000197397747720195
0.0008963322312196038,0.0010759879431983643,1714519279.4115071,12528,97.23283457756042,101,101.15371823310852,0.02408223004454115,0.00017965571197876056
0.0007254685794726182,0.0008918747731348187,1714519288.9661763,13781,106.7876570224762,102,110.70838737487793,0.021738467260832454,0.00016640619366220058
0.0005848611570149957,0.0007404417926778323,1714519299.4925923,15159,117.31392288208008,103,121.23480343818665,0.019555237505889472,0.00015558063566283666
0.0004712298438707441,0.0006151801544683844,1714519310.9561775,16675,128.7775399684906,104,132.69838857650757,0.01755837142644669,0.00014395031059764033
0.00041898888990795144,0.0013217619424734349,1714519323.643015,18342,141.4645972251892,105,145.38522601127625,0.01707035080106871,0.0009027730525654834
0.0002720152550229278,0.00039637794352382277,1714519337.9574118,20177,155.77874040603638,106,159.69962286949158,0.013321262284242474,0.00012436268850089495
0.00020719147158570998,0.00031960125208981135,1714519353.3983788,22194,171.21969199180603,107,175.14058995246887,0.011586668075491826,0.00011240978050410139
0.00015479548805010808,0.00025473482774520756,1714519370.3662171,24414,188.18754124641418,108,192.1084282398224,0.00996835042417357,9.993933969509949e-05
0.00013304688234865876,0.0002572156280615935,1714519388.8857067,26855,206.7070255279541,109,210.62791776657104,0.00821709834363569,0.00012416874571293476
8.720289204453737e-05,0.00016289624387509562,1714519409.2520602,29540,227.07351231575012,110,230.99427127838135,0.007403619747801053,7.569335183055827e-05
6.14961823775655e-05,0.00012611365254556393,1714519431.8437455,32494,249.6651132106781,111,253.58595657348633,0.006159909928518984,6.461747016799843e-05
4.67043254961439e-05,0.0001008316735173178,1714519456.3023221,35744,274.12377548217773,112,278.04453325271606,0.005344585665998352,5.41273480211739e-05
3.193518367420753e-05,7.746005343184229e-05,1714519483.1952267,39318,301.01665711402893,113,304.93743777275085,0.004356216385097388,4.5524869757634756e-05
2.3460991992775035e-05,6.124965580923958e-05,1714519513.4196892,43250,331.24099564552307,114,335.1619002819061,0.0037019612242052934,3.778866381646455e-05
1.710546769419492e-05,4.8284180966085704e-05,1714519546.456356,47575,364.27768778800964,115,368.1985671520233,0.0031306348641757485,3.117871327189078e-05
1.2505541785090691e-05,3.817781808662985e-05,1714519582.603114,52332,400.42449593544006,116,404.34532499313354,0.002650320737286597,2.5672276301539158e-05
9.171888144429382e-06,3.030166917311289e-05,1714519622.6812608,57566,440.502596616745,117,444.4234719276428,0.0022482237775525867,2.1129781028683507e-05
7.122367019068514e-06,2.4520916808498113e-05,1714519666.8671005,63322,484.6884551048279,118,488.60931158065796,0.0019806725481385174,1.73985497894296e-05
5.2131551957585075e-06,1.969458382095072e-05,1714519715.4651022,69654,533.2864172458649,119,537.2073132991791,0.0016767596423406452,1.4481428625192211e-05
4.0132191100671045e-06,1.613733947230641e-05,1714519768.4248266,76620,586.2462387084961,120,590.1670377254486,0.001468426769575661,1.2124120362239304e-05
3.10630197892563e-06,1.3367317744669837e-05,1714519826.8789244,84281,644.700229883194,121,648.6211354732513,0.0012906616766686049,1.0261015765744207e-05
2.4191753091319476e-06,1.1214143602212391e-05,1714519891.5650973,92710,709.3864133358002,122,713.3073084354401,0.0011385575390329156,8.794968293080444e-06
1.9041732869695897e-06,9.566919853388464e-06,1714519961.8688364,101980,779.6901476383209,123,783.6110475063324,0.00099852642058217,7.662746566418875e-06
1.5322804401739464e-06,8.257446975074479e-06,1714520038.9036844,112178,856.7250719070435,124,860.6458954811096,0.0009083597857388365,6.725166534900533e-06
1.2482366537668258e-06,7.233362135224711e-06,1714520124.942657,123396,942.7639651298523,125,946.6848680973053,0.0008212388185968433,5.985125481457885e-06
1.0967810426415113e-06,6.687236780410868e-06,1714520182.1841676,130937,1000.0054230690002,126,1003.9263787269592,0.0007748246050059323,5.5904557377693566e-06
