_runtime,loss_interior,step,_step,_timestamp,loss_boundary,loss,time,l2_error
14.131847858428955,0.00029338436107799253,46,42,1714515184.494278,0.0013552175512889372,0.0016486019123669298,10.230797529220581,0.02824109560733606
14.817934274673462,0.00014950940186516057,50,43,1714515185.1803644,0.000982099496713316,0.0011316088985784767,10.91734528541565,0.02402334958051113
15.676240921020508,9.595398326937721e-05,55,44,1714515186.038671,0.0007152150471790612,0.0008111690304484384,11.775606632232666,0.020850891462547903
16.835444927215576,6.094715062192375e-05,61,45,1714515187.197875,0.0004738764995776548,0.0005348236501995786,12.934137105941772,0.016890880597699387
18.0170795917511,4.2449797589116205e-05,67,46,1714515188.3795097,0.0003030354476883267,0.00034548524527744286,14.116490125656128,0.013656065018948676
19.181724071502686,2.695303053046187e-05,73,47,1714515189.5441542,0.00018630305645276685,0.00021325608698322872,15.280704498291016,0.009596933033513146
20.606940746307373,1.83007018486272e-05,81,48,1714515190.9693708,9.666759768267065e-05,0.00011496829953129785,16.705952167510986,0.007368536380565473
21.99370837211609,1.3671120921287564e-05,89,49,1714515192.3561385,5.910013127802121e-05,7.277125219930877e-05,18.086530923843384,0.006003262198908488
23.69143557548523,9.77773068075157e-06,98,50,1714515194.0538657,3.846985348278082e-05,4.8247584163532394e-05,19.79035711288452,0.0048563889084035665
25.248010396957397,7.677121119072572e-06,107,51,1714515195.6104405,2.425290281995146e-05,3.193002393902403e-05,21.347048044204712,0.003889829835231581
26.58499002456665,5.585438473511395e-06,118,52,1714515196.9474201,1.4189540198604818e-05,1.977497867211621e-05,22.684580326080322,0.0029902129165832814
29.110697746276855,4.016272026473572e-06,130,53,1714515199.4731278,8.82828407457846e-06,1.2844556101052032e-05,25.209844827651978,0.002367218468869866
31.56563425064087,2.857794289162103e-06,143,54,1714515201.9280643,4.901387408649692e-06,7.759181697811795e-06,27.664403915405273,0.0017185947392729486
34.25419092178345,2.2149068105578547e-06,157,55,1714515204.616621,3.1347899455182638e-06,5.349696756076118e-06,30.353375911712646,0.0014336328078716862
36.89465022087097,1.871864006206934e-06,172,56,1714515207.2570803,2.3738203078360716e-06,4.245684314043006e-06,32.993510484695435,0.001273333442890794
39.99464225769043,1.4604792767216535e-06,190,57,1714515210.3570724,1.8731239420660154e-06,3.333603218787669e-06,36.09395146369934,0.0011516839049683834
43.35878944396973,1.229011754423894e-06,208,58,1714515213.7212195,1.5489026405427607e-06,2.7779143949666548e-06,39.45767545700073,0.001053884719599237
47.09131383895874,1.0082328851891028e-06,229,59,1714515217.453744,1.2709123135719824e-06,2.279145198761085e-06,43.19073247909546,0.000961611971387064
50.89482092857361,8.013007228988621e-07,252,60,1714515221.257251,9.995144946505437e-07,1.8008152175494057e-06,46.99389028549194,0.0008780321069171058
54.93592953681946,6.687699215576301e-07,277,61,1714515225.2983596,8.241537219694348e-07,1.492923643527065e-06,51.03483176231384,0.0008082411609330671
60.115153074264526,5.741993847623018e-07,305,62,1714515230.4775832,6.9614325607484e-07,1.2703426408371417e-06,56.213969707489014,0.0007544041697724081
65.50058913230896,4.821201120902965e-07,335,63,1714515235.8630192,5.664236142647768e-07,1.0485437263550733e-06,61.59995889663696,0.0006868795275367113
71.38921761512756,4.078171893569303e-07,369,64,1714515241.7516477,4.6735252420698373e-07,8.75169713563914e-07,67.48849892616272,0.0006380415993049997
77.24159598350525,3.4531553423902716e-07,406,65,1714515247.604026,3.817950654021371e-07,7.271105996411642e-07,73.34083914756775,0.0005863472750803868
84.62488055229187,2.8903652330904493e-07,446,66,1714515254.9873106,3.117375459776847e-07,6.007740692867296e-07,80.7240080833435,0.000536599201118448
92.35381054878235,2.3894482344886395e-07,491,67,1714515262.7162406,2.435610858534859e-07,4.825059093023499e-07,88.4521872997284,0.00048283834938662177
99.87856316566467,2.0319468735529712e-07,540,68,1714515270.2409933,1.9356350519672547e-07,3.967581925520226e-07,95.97787690162659,0.0004367761608104066
106.85092091560364,1.6809568720826005e-07,594,69,1714515277.213351,1.4257874305519663e-07,3.1067443026345667e-07,102.94634580612183,0.0003814959611427349
115.39752864837646,1.5433144007441824e-07,653,70,1714515285.7599587,1.2285568094371033e-07,2.7718712101812856e-07,111.4968945980072,0.00035631003755870824
124.89917278289795,1.4204372395692157e-07,718,71,1714515295.2616029,1.0485982873734015e-07,2.4690355269426176e-07,120.99864482879639,0.00033153396149811226
135.32962155342102,1.3030171438289975e-07,790,72,1714515305.6920516,8.939635236890925e-08,2.19698066751809e-07,131.42862915992737,0.0003075206429428674
149.07649517059326,1.1382205248191398e-07,869,73,1714515319.4389253,6.792408821114376e-08,1.8174614069305773e-07,145.17529821395874,0.00026919058513048073
164.8708996772766,9.764709701103919e-08,956,74,1714515335.2333298,4.882909895587042e-08,1.4647619596690962e-07,160.96776461601257,0.00022803463682162043
182.915185213089,9.053917888076141e-08,1052,75,1714515353.2776153,4.1268172243970805e-08,1.318073511247322e-07,179.01398062705994,0.00020973555681786055
202.87274527549744,7.763495798937364e-08,1157,76,1714515373.2351754,2.869522969704831e-08,1.0633018768642195e-07,198.9719078540802,0.00017346450081109135
223.5690860748291,6.9124861103689e-08,1272,77,1714515393.9315162,2.1512850836479007e-08,9.063771194016801e-08,219.66042375564575,0.0001487657145630589
246.494455575943,5.911443416579273e-08,1400,78,1714515416.8568857,1.4629424107623379e-08,7.374385827341611e-08,242.59313654899597,0.00012001090577990675
271.6197998523712,5.315259910048438e-08,1539,79,1714515441.98223,1.1384856237681438e-08,6.453745533816582e-08,267.7174599170685,0.00010364522713140162
295.64348554611206,4.963119585666726e-08,1693,80,1714515466.0059156,9.781418032949167e-09,5.9412613889616427e-08,291.74216508865356,9.451482345802139e-05
319.3240396976471,4.619696483575104e-08,1863,81,1714515489.6864698,8.413643397918836e-09,5.461060823366987e-08,315.4227240085602,8.590436001022837e-05
346.45011591911316,4.2852188094263874e-08,2049,82,1714515516.812546,7.28430048487507e-09,5.013648857913894e-08,342.54918909072876,7.804042148198659e-05
378.63049030303955,3.9337677444503605e-08,2254,83,1714515548.9929204,6.26496531549269e-09,4.5602642759996295e-08,374.729398727417,7.017656502996264e-05
412.15259408950806,3.5212400712502284e-08,2479,84,1714515582.5150242,5.274759570977791e-09,4.048716028348007e-08,408.2515449523926,6.159756088062889e-05
447.03322196006775,2.979190441199401e-08,2727,85,1714515617.395652,4.259712769763086e-09,3.40516171817571e-08,443.1322784423828,5.156858190771014e-05
486.3061738014221,2.6768806848939824e-08,3000,86,1714515656.668604,3.802145329074653e-09,3.0570952178014477e-08,482.40548968315125,4.6590803109273765e-05
531.6114315986633,2.3839158929633344e-08,3299,87,1714515701.9738617,3.401926212556787e-09,2.724108514219013e-08,527.7107322216034,4.208063798982484e-05
581.6371421813965,2.0823130819257002e-08,3629,88,1714515751.9995723,3.0170832149831607e-09,2.3840214034240165e-08,577.7361154556274,3.770364533057083e-05
642.7384052276611,1.8164145572888907e-08,3992,89,1714515813.1008353,2.6713018042129924e-09,2.0835447377101898e-08,638.8370335102081,3.388078951667827e-05
713.1590921878815,1.644922459674025e-08,4391,90,1714515883.5215223,2.4336809430803216e-09,1.888290553982057e-08,709.25581407547,3.1360433102485446e-05
789.0938668251038,1.4432879241203031e-08,4831,91,1714515959.456297,2.129553683183273e-09,1.6562432924386304e-08,785.1932923793793,2.8233125249841337e-05
871.9040107727051,1.2986527731582903e-08,5314,92,1714516042.2664409,1.8911190951063686e-09,1.4877646826689271e-08,868.002641916275,2.5833098147293486e-05
964.7756578922272,1.1575981768755414e-08,5845,93,1714516135.138088,1.6433724680182716e-09,1.3219354236773685e-08,960.8746492862701,2.3356130369524866e-05
1003.9501390457153,1.1102994395561504e-08,6063,94,1714516174.3125691,1.5576893202308507e-09,1.2660683715792355e-08,1000.0491507053375,2.2504530982390723e-05
