time,loss_interior,step,loss,_step,l2_error,_timestamp,_runtime,loss_boundary
152.80045795440674,9.432510175730194e-06,2049,1.3188621566888132e-05,82,0.008745367317784131,1726516724.3782172,153.3194501399994,3.756111391157938e-06
167.60192251205444,7.860159747701987e-06,2254,1.0951095262916818e-05,83,0.008548991094766591,1726516739.1799545,168.1211874485016,3.0909355152148305e-06
184.10150790214539,6.683904889580606e-06,2479,9.032684838977012e-06,84,0.00825893231526939,1726516755.6793017,184.620534658432,2.3487799493964058e-06
202.30099391937256,4.628478933269103e-06,2727,6.553613309176044e-06,85,0.00748331377827886,1726516773.878979,202.82021188735962,1.9251343759069413e-06
222.12153935432434,3.870254624923289e-06,3000,5.241521802712844e-06,86,0.006611881000078476,1726516793.6993635,222.6405963897705,1.3712671777895543e-06
244.81782627105713,2.957502220147433e-06,3299,4.0484862048567855e-06,87,0.006023684273114182,1726516816.3957007,245.3369336128235,1.0909839847093528e-06
269.17192697525024,2.56393468055902e-06,3629,3.4280275773264393e-06,88,0.0055639233105669785,1726516840.7498915,269.6911244392395,8.640928967674196e-07
296.09307956695557,2.21820162684094e-06,3992,2.886732073437271e-06,89,0.004643813048579392,1726516867.6708765,296.6121094226837,6.685304465963309e-07
325.8825352191925,1.5722944332991182e-06,4391,2.086809965625686e-06,90,0.003976750975488457,1726516897.4608047,326.40203762054443,5.14515532326568e-07
358.2921345233917,1.0945127082960814e-06,4831,1.416873308610361e-06,91,0.0030431043669717564,1726516929.870141,358.8113739490509,3.223606003142795e-07
393.8291873931885,8.747865230796447e-07,5314,1.04293063500656e-06,92,0.0021584595309136335,1726516965.4069936,394.3482265472412,1.681441119269151e-07
432.8028619289398,6.909311178752437e-07,5845,7.872113463653182e-07,93,0.0018074046656666812,1726517004.3808205,433.3220534324646,9.628022849007454e-08
475.869099855423,5.900923594265293e-07,6429,6.587245977605333e-07,94,0.0018854790646947496,1726517047.4471338,476.38836669921875,6.863223833400404e-08
523.545416355133,5.172037725481712e-07,7072,5.636934236132983e-07,95,0.0019592542450894293,1726517095.1234255,524.0646584033966,4.648965106512712e-08
575.5956001281738,4.110171568640185e-07,7779,4.3631849129694176e-07,96,0.002067672280749627,1726517147.173643,576.1148760318756,2.5301334432923264e-08
633.6459269523621,3.8697573224921384e-07,8557,4.103900571774162e-07,97,0.0021079693092152605,1726517205.2240992,634.1653320789337,2.3414324928202375e-08
696.7392563819885,2.738777147661076e-07,9413,2.896617198523714e-07,98,0.0020423095164759895,1726517268.3173738,697.258606672287,1.5784005086263757e-08
765.8093564510345,2.293645017384255e-07,10354,2.407125877230824e-07,99,0.0019957948931697317,1726517337.3874161,766.3286490440369,1.1348085984656909e-08
841.3054955005646,1.6036203336581535e-07,11389,1.6809185294794955e-07,100,0.0017649613032527211,1726517412.8835347,841.8247675895691,7.729819582134208e-09
924.5311634540558,1.0961715049310879e-07,12528,1.1443723425929346e-07,101,0.0010867738350951186,1726517496.1092315,925.0504643917084,4.8200837661846636e-09
1000.0295281410217,7.633709294280531e-08,13547,7.820342426074507e-08,102,0.0007541047038942,1726517571.607477,1000.5487098693848,1.866331317939748e-09
