time,l2_error,loss,step,loss_boundary,loss_interior,_timestamp,_step,_runtime
10.83238959312439,0.01246465237478436,0.00013471659882528607,40,5.6006601030002344e-05,7.870999779528374e-05,1726521704.176919,40,11.369051933288574
11.300583124160767,0.011530485213754483,0.0001312107749306189,42,5.592273223531578e-05,7.528804269530313e-05,1726521704.6450326,41,11.837165594100952
12.227654457092285,0.00966466056985082,0.00010119687238831534,46,4.578066089779968e-05,5.541621149051566e-05,1726521705.5723085,42,12.76444149017334
13.187099933624268,0.006827916138984308,8.040301281272887e-05,50,3.6966054788558786e-05,4.3436958024170095e-05,1726521706.531498,43,13.723630905151367
14.295375108718872,0.003855538167620942,6.16745264706736e-05,55,2.8051537809823737e-05,3.3622988660849854e-05,1726521707.6397855,44,14.831918478012085
15.675275802612305,0.003431560653321868,3.527780824983312e-05,61,1.626828870267525e-05,1.9009519547157866e-05,1726521709.0197978,45,16.211930751800537
16.917144298553467,0.0062593178179793365,2.4273033341476193e-05,67,8.391803805509293e-06,1.58812295359669e-05,1726521710.261663,46,17.453795909881592
18.376404762268066,0.008174403783197058,1.7371774965779768e-05,73,4.1278879656502725e-06,1.3243887000129494e-05,1726521711.7208672,47,18.913000106811523
20.263285636901855,0.008132298137841705,9.123460097141014e-06,81,2.4038134496325898e-06,6.719646647508424e-06,1726521713.6077192,48,20.79985213279724
22.106273651123047,0.005873210315986988,4.899360366744263e-06,89,1.0902276058113382e-06,3.8091327609329245e-06,1726521715.4508748,49,22.64300775527954
24.142103672027588,0.0038812379522817336,3.1293830237294415e-06,98,6.352590184585459e-07,2.4941240052708957e-06,1726521717.486667,50,24.678799867630005
26.167726039886475,0.002602931153333948,2.3313386605583244e-06,107,3.6706551399843733e-07,1.9642731465598873e-06,1726521719.5121458,51,26.704278707504272
28.609130144119263,0.0033051765435114524,1.6322138645178782e-06,118,2.3234658431201815e-07,1.39986728020586e-06,1726521721.953548,52,29.145680904388428
31.183419942855835,0.0043176717542307156,7.595047422540119e-07,130,8.560639163072646e-08,6.738983506232855e-07,1726521724.5278456,53,31.71997857093811
34.0856990814209,0.004158868683773244,3.2611053507965914e-07,143,2.7481922454806604e-08,2.986286126248525e-07,1726521727.4302175,54,34.622350454330444
37.06955862045288,0.0036842093747356474,2.0194603560290378e-07,157,7.844933189484025e-09,1.9410110241341976e-07,1726521730.4141831,55,37.60631608963013
40.245397090911865,0.0029752411668204294,1.261094514744197e-07,172,6.966352052619432e-09,1.1914309942180026e-07,1726521733.5898504,56,40.781983375549316
44.274755239486694,0.0023129018566631124,1.0293296941201716e-07,190,4.007195781807539e-09,9.892577363020962e-08,1726521737.619218,57,44.81135106086731
48.309502363204956,0.001989281478076655,8.194636023622629e-08,208,2.9728401177214784e-09,7.89735201185048e-08,1726521741.654026,58,48.84615898132324
53.04993271827698,0.0014816668228722699,4.022501554124921e-08,229,2.3003631366728017e-09,3.7924652404576405e-08,1726521746.3946066,59,53.5867395401001
58.178749561309814,0.0010559854682247187,2.328421794254844e-08,252,1.305740755983937e-09,2.1978477186564502e-08,1726521751.5232978,60,58.71543073654175
63.60043668746948,0.001162306060433214,1.661270927595773e-08,277,1.354136575721684e-09,1.5258572700236047e-08,1726521756.944926,61,64.13705897331238
69.85691952705383,0.0015213671618125525,1.1512585478670885e-08,305,1.8139970600781556e-09,9.69858841859273e-09,1726521763.2016025,62,70.39373540878296
76.49700284004211,0.001735043664690781,7.0041232852723336e-09,335,1.6406194141095817e-09,5.363503871162752e-09,1726521769.8415816,63,77.03371453285217
84.00695180892944,0.0013278043907073102,5.158396203557079e-09,369,1.2272945347358075e-09,3.931101668821271e-09,1726521777.351365,64,84.5434980392456
92.23712491989136,0.0007974042951086846,4.3054666076919395e-09,406,6.92709362024542e-10,3.6127572456673977e-09,1726521785.581588,65,92.77372097969055
101.28331422805786,0.000490615063498368,2.894562608762822e-09,446,2.982137774586756e-10,2.5963488313041466e-09,1726521794.6279461,66,101.82007908821106
111.62100529670715,0.0011748786465127948,2.2029166090085927e-09,491,2.1313170129012014e-10,1.9897849077184724e-09,1726521804.9655056,67,112.15763854980469
122.40535521507263,0.0020182748295494864,1.4298405028269063e-09,540,1.14421292303655e-10,1.3154192105232513e-09,1726521815.7498355,68,122.94196844100952
134.3179144859314,0.0025464510398271077,1.2587593279811832e-09,594,1.1819607462643508e-10,1.140563253354748e-09,1726521827.6625292,69,134.8546621799469
147.63196301460266,0.0025139903972414097,1.0058041384279166e-09,653,1.0605675819238525e-10,8.997473802355314e-10,1726521840.9764137,70,148.16854667663574
161.60717129707336,0.002489564740612056,7.912658980208609e-10,718,9.873763892724873e-11,6.925282590936122e-10,1726521854.9517975,71,162.14393043518066
177.52246713638306,0.0021691431510356203,7.59698822177528e-10,790,7.678145193592628e-11,6.829173702416017e-10,1726521870.866963,72,178.0590958595276
195.2943274974823,0.0016886854003025425,6.147107479850244e-10,869,5.361382602304638e-11,5.61096921961978e-10,1726521888.6388137,73,195.83094668388367
214.2448046207428,0.0012160273762806728,6.204065405818802e-10,956,3.4984466818306514e-11,5.854220737635737e-10,1726521907.5895236,74,214.78165650367737
235.17742133140564,0.0008045166368777861,6.002502183673434e-10,1052,2.9602173038322697e-11,5.706480453290207e-10,1726521928.521907,75,235.71404004096985
258.67800736427307,0.0006306509436000349,5.044846770573879e-10,1157,2.5571176090544733e-11,4.789135009668432e-10,1726521952.0227876,76,259.21492052078247
284.01861786842346,0.0006189825145013808,4.505849495040148e-10,1272,2.271476253430024e-11,4.2787018696971457e-10,1726521977.3630528,77,284.5551857948303
312.2869920730591,0.000616827998727002,4.5328345101630054e-10,1400,2.2374236345109266e-11,4.309092146711913e-10,1726522005.631702,78,312.82383489608765
342.5476303100586,0.0006102552636374609,4.408056428231932e-10,1539,2.1653958117790763e-11,4.191516847054024e-10,1726522035.8921258,79,343.08425879478455
376.43024253845215,0.0005344402111108324,3.718949207253399e-10,1693,1.8686999322261697e-11,3.532079214030782e-10,1726522069.7749462,80,376.96707916259766
413.32780742645264,0.0005087224917784895,3.065040603237165e-10,1863,1.7344832308103445e-11,2.8915922801561304e-10,1726522106.6723,81,413.86443305015564
454.48659563064575,0.0005036425347888034,2.899407063164595e-10,2049,1.6218470120101945e-11,2.7372223619635757e-10,1726522147.8313236,82,455.0234565734863
500.1394865512848,0.0005934954977116677,2.731055054366035e-10,2254,1.8693551359006102e-11,2.544119540775974e-10,1726522193.4839823,83,500.6761152744293
550.4370844364166,0.0006237128970562362,2.697768244047105e-10,2479,1.8088191623703735e-11,2.516886327810068e-10,1726522243.7817948,84,550.9739277362823
605.137017250061,0.0006500264395945623,2.2404450298721195e-10,2727,2.297245009083085e-11,2.010720528963811e-10,1726522298.481767,85,605.6738998889923
665.1034560203552,0.0005277564666024822,1.8489898722629415e-10,3000,1.9438683032333403e-11,1.6546030419396073e-10,1726522358.4481463,86,665.6402792930603
732.1191456317902,0.00031264830194771234,1.5228453678677395e-10,3299,1.2450412286151097e-11,1.3983412450062286e-10,1726522425.4637754,87,732.6559083461761
806.2305736541748,0.0002105165539040358,1.413711131844264e-10,3629,1.111305992812173e-11,1.3025805325630466e-10,1726522499.575375,88,806.7675080299377
886.9418368339539,9.784055866088262e-05,1.1720380833389204e-10,3992,8.20474817788153e-12,1.0899906015601051e-10,1726522580.2865958,89,887.4787287712097
975.0939266681671,0.00010560379337491268,1.0814433946522124e-10,4391,8.949715337870066e-12,9.919462412735118e-11,1726522668.4401104,90,975.6322433948517
1000.2096798419952,0.00011286998947798125,1.0106742465843603e-10,4505,7.885186841941708e-12,9.318223781649432e-11,1726522693.554236,91,1000.7463688850403
