time,_step,step,loss_boundary,_runtime,l2_error,_timestamp,loss_interior,loss
16.816856861114502,66,446,5.332157468148921e-06,17.338664531707764,0.007626183432101316,1726517680.6865025,1.330437543452267e-05,1.863653290267159e-05
18.294999837875366,67,491,5.174642494628041e-06,18.81681251525879,0.007569882516127938,1726517682.1646504,1.3534418034191142e-05,1.8709060528819183e-05
19.91102957725525,68,540,4.638428116225055e-06,20.432952642440796,0.00835510731154821,1726517683.7807906,1.2024398386122286e-05,1.666282650234734e-05
21.69302272796631,69,594,4.146624627113301e-06,22.214863300323486,0.008383123945354076,1726517685.5627012,1.1947064953786388e-05,1.609368958089969e-05
23.637189388275146,70,653,3.954171848124439e-06,24.158977270126343,0.008451073664051015,1726517687.5068152,1.1338450341512749e-05,1.529262218963719e-05
25.770740032196045,71,718,3.4821944395862715e-06,26.292508363723755,0.008296256131068786,1726517689.6403463,1.0325167380853125e-05,1.3807361820439397e-05
28.14826774597168,72,790,3.4178073094072516e-06,28.670040607452393,0.00841041868771961,1726517692.0178785,9.454026118994283e-06,1.2871833428401534e-05
30.757401704788208,73,869,3.0085024544516315e-06,31.279330492019653,0.008439145197399342,1726517694.6271684,7.984628610660263e-06,1.0993131065111895e-05
33.754632234573364,74,956,2.537489373877794e-06,34.27639293670654,0.008164749540123275,1726517697.6242309,7.28060508284189e-06,9.818094456719684e-06
36.91989874839783,75,1052,2.5047875799079864e-06,37.44168257713318,0.008157937894312777,1726517700.7895205,6.585760972709058e-06,9.090548552617044e-06
40.36857223510742,76,1157,2.107990766151098e-06,40.890448331832886,0.007613408461268803,1726517704.2382863,5.9189221943037e-06,8.026912960454798e-06
44.21507024765015,77,1272,1.7298782498378468e-06,44.73716139793396,0.0075468549731172565,1726517708.0849993,4.989569629355788e-06,6.719447879193635e-06
49.15937280654907,78,1400,1.654331026203504e-06,49.683127880096436,0.006909993818154058,1726517713.0309658,4.073839496776267e-06,5.728170522979771e-06
55.54773545265198,79,1539,1.4961816805969128e-06,56.07128405570984,0.006714495141201172,1726517719.419122,3.5899991275092924e-06,5.086180808106206e-06
