_runtime,loss_boundary,l2_error,_timestamp,loss_interior,loss,_step,step,time
58.302207946777344,0.014973280274168502,0.14180978737881622,1729880020.0155349,0.0013161070270930608,0.016289387301261563,42,46,57.75909376144409
62.95523142814636,0.014177704217030107,0.13857463275504295,1729880024.6685584,0.0011622082876489147,0.015339912504679021,43,50,62.41219401359558
68.76964545249939,0.013688447283561455,0.13597493164424096,1729880030.4829724,0.0011240444908603119,0.014812491774421767,44,55,68.22653532028198
75.73982667922974,0.012162827088169782,0.12868001724338546,1729880037.4531536,0.0010036939780223293,0.013166521066192111,45,61,75.1965172290802
82.70992279052734,0.011460044031179766,0.12495297528937858,1729880044.4232497,0.0011118404251374578,0.012571884456317224,46,67,82.16673493385315
89.67892003059387,0.010536691631676703,0.11992585806103497,1729880051.392247,0.0012887931091166414,0.011825484740793344,47,73,89.13582062721252
98.96409201622009,0.010019967582771802,0.10938617649385017,1729880060.677419,0.001370665019584781,0.011390632602356583,48,81,98.42070436477661
108.25002026557922,0.008545150203840847,0.1088982899181704,1729880069.9633472,0.0017721529489365916,0.010317303152777438,49,89,107.70676612854004
118.6895444393158,0.008251454420510397,0.10714308860749734,1729880080.4028714,0.0017134372317032579,0.009964891652213655,50,98,118.14644765853882
129.14341139793396,0.006083711472557341,0.09264227185806333,1729880090.8567383,0.0017020948503850234,0.007785806322942364,51,107,128.60026454925537
141.90229845046997,0.0054734954708654665,0.08813751196037943,1729880103.6156254,0.0015767478686328684,0.007050243339498335,52,118,141.35895562171936
155.8257098197937,0.0031206390593081805,0.06762681119780928,1729880117.5390368,0.0011426189078458586,0.004263257967154039,53,130,155.28259253501892
170.9082407951355,0.0012168791414784686,0.04380745945768387,1729880132.6215677,0.0004361892904838309,0.0016530684319622994,54,143,170.36485624313354
187.1531276702881,0.0006604179328292243,0.03281689455989778,1729880148.8664546,0.00023008525194809898,0.0008905031847773233,55,157,186.60992527008057
204.5474374294281,0.0004165078806231306,0.02499781635437053,1729880166.2607644,0.0001232497850189565,0.0005397576656420871,56,172,204.00428891181946
225.47162103652954,0.00019313180442443394,0.017759571993714713,1729880187.184948,7.934793321992062e-05,0.00027247973764435457,57,190,224.928204536438
246.36275362968445,0.0001331291954766523,0.012992573762629505,1729880208.0760806,4.851872887872635e-05,0.00018164792435537865,58,208,245.81956887245178
270.70664167404175,6.976081785258598e-05,0.010020892393888158,1729880232.4199686,1.985842811396135e-05,8.961924596654734e-05,59,229,270.1632652282715
297.3748867511749,3.660910579124519e-05,0.007757159115284318,1729880259.0882137,9.134454959823198e-06,4.574356075106839e-05,60,252,296.83149123191833
326.35956954956055,1.9213241740786775e-05,0.006184161076208879,1729880288.0728965,4.991181756845125e-06,2.4204423497631902e-05,61,277,325.81602907180786
358.8393633365631,1.3423818830816965e-05,0.004092128121954187,1729880320.5526903,6.046498526047688e-06,1.9470317356864653e-05,62,305,358.2960021495819
393.63845705986023,4.467895478291928e-06,0.002929017409742282,1729880355.351784,1.0018616253993457e-06,5.469757103691273e-06,63,335,393.09504437446594
433.04833936691284,2.551057112212594e-06,0.0024982007987381116,1729880394.7616663,3.588714300764646e-07,2.9099285422890587e-06,64,369,432.5048928260803
475.98442554473877,3.788816883074991e-06,0.002154220558006717,1729880437.6977525,1.2452692259616041e-06,5.034086109036595e-06,65,406,475.4409992694855
522.3745279312134,1.6420606405546351e-06,0.0018492059268459993,1729880484.0878549,2.3621010871679275e-07,1.8782707492714279e-06,66,446,521.8310027122498
574.5635373592377,1.1985208009388936e-06,0.0017462458638721056,1729880536.2768643,1.1420970683872224e-07,1.3127305077776158e-06,67,491,574.0200943946838
631.3990874290466,1.2536053491869742e-06,0.0015279263609242458,1729880593.1124144,1.902472679534155e-07,1.4438526171403898e-06,68,540,630.8556637763977
694.006096124649,9.466406865235465e-07,0.0014645458112033727,1729880655.719423,8.896457650180704e-08,1.0356052630253534e-06,69,594,693.462694644928
762.4237122535706,1.071517125143979e-06,0.0013456370489770026,1729880724.1370392,1.1046449566859406e-07,1.1819816208125732e-06,70,653,761.8802807331085
837.7724792957306,1.1945354388265368e-06,0.001266972344207449,1729880799.4858062,2.0005299724964948e-07,1.3945884360761863e-06,71,718,837.2290441989899
921.249174118042,7.750009067880568e-07,0.0012088156008663354,1729880882.962501,7.119243794658988e-08,8.461933447346466e-07,72,790,920.70503282547
1012.8836448192596,7.538971526983922e-07,0.0011361734637032178,1729880974.5969718,8.35010103309642e-08,8.373981630293564e-07,73,869,1012.3402190208435
1113.8020792007446,6.838261248099082e-07,0.0010645372901801385,1729881075.5154061,7.33189880833378e-08,7.57145112893246e-07,74,956,1113.2586376667023
1225.1345808506012,7.028279427096727e-07,0.0010029942594965643,1729881186.8479078,7.875960977521843e-08,7.815875524848911e-07,75,1052,1224.5910956859589
1346.8537957668304,5.683875803181723e-07,0.0009459299750626604,1729881308.5671227,7.138755412014084e-08,6.397751344383132e-07,76,1157,1346.3103051185608
1480.1745643615723,4.892619342204482e-07,0.0008935277680502813,1729881441.8878913,5.1603057433058436e-08,5.408649916535066e-07,77,1272,1479.6310844421387
1628.550743818283,5.827047654224438e-07,0.0008314194065148606,1729881590.2640707,6.980515269415394e-07,1.2807562923639831e-06,78,1400,1628.0071592330933
1789.6809327602386,4.272778423364514e-07,0.0007712568014191604,1729881751.3942597,5.784681743127689e-08,4.851246597677283e-07,79,1539,1789.1374883651733
1968.1378436088562,3.194318801551416e-07,0.0007179268388034247,1729881929.8511705,3.4415648315636666e-08,3.5384752847077825e-07,80,1693,1967.5943670272827
2165.1451976299286,2.541257164231669e-07,0.0006725109917481405,1729882126.8585246,3.478106991591948e-08,2.889067863390864e-07,81,1863,2164.6017537117004
