loss_interior,_step,_runtime,_timestamp,loss_boundary,loss,step,time,l2_error
0.004485235756423436,42,7.194078207015991,1715677699.4429612,0.003369247099568152,0.007854482855991588,46,3.3749818801879883,0.0748103512445471
0.003735309809198931,43,7.326517105102539,1715677699.5754,0.0027751636111219033,0.006510473420320835,50,3.507439613342285,0.0688584117559167
0.0027430900686492166,44,7.485629320144653,1715677699.7345123,0.00237331443437777,0.005116404503026986,55,3.666529893875122,0.0556103804275068
0.0015928355738412468,45,7.701802492141724,1715677699.9506855,0.0017248517818935912,0.003317687355734838,61,3.882603883743286,0.044583367211830996
0.001141780586174101,46,7.895401954650879,1715677700.144285,0.0012150717032110964,0.0023568522893851977,67,4.076306343078613,0.04048388340057744
0.0007974630462450285,47,8.083714962005615,1715677700.332598,0.0010044737156417198,0.0018019367618867482,73,4.264660835266113,0.03775108270906283
0.0005740828072700019,48,8.330621719360352,1715677700.5795047,0.0008116328977258632,0.0013857157049958651,81,4.511581659317017,0.032419790288174495
0.0004887225911144582,49,8.604045867919922,1715677700.8529289,0.0005630725169124186,0.0010517951080268768,89,4.7850022315979,0.0260862773925503
0.00043266730723420674,50,8.877816677093506,1715677701.1266997,0.0004016348752279955,0.0008343021824622022,98,5.058743000030518,0.02304991806944251
0.00034191151215873244,51,9.169008493423462,1715677701.4178915,0.00039301895213417274,0.0007349304642929052,107,5.3499016761779785,0.021857647869881463
0.0002542609084638241,52,9.511104822158813,1715677701.7599878,0.00030541621315631126,0.0005596771216201354,118,5.6920082569122314,0.019927378953589918
0.00021157135039276363,53,9.890847206115723,1715677702.1397302,0.00021719907781708975,0.0004287704282098534,130,6.07181191444397,0.017264386358316605
0.00018404963349644477,54,10.338295936584473,1715677702.587179,9.870217155105338e-05,0.00028275180504749815,143,6.519246816635132,0.011540594030811662
0.00012546005156072556,55,10.809571504592896,1715677703.0584545,7.223352242178613e-05,0.00019769357398251167,157,6.990530729293823,0.01075783825238752
8.802645034854123e-05,56,11.325230360031128,1715677703.5741134,5.083310089928688e-05,0.0001388595512478281,172,7.5062010288238525,0.008873243061433054
6.109500586035166e-05,57,11.925087213516235,1715677704.1739702,3.212450524114182e-05,9.321951110149347e-05,190,8.105955600738525,0.006669327649771101
4.454117707029631e-05,58,12.476027011871338,1715677704.72491,2.5034268837408912e-05,6.957544590770522e-05,208,8.656970262527466,0.0052820785794176475
2.8800210357314726e-05,59,13.140850305557251,1715677705.3897333,1.7036688538512373e-05,4.58368988958271e-05,229,9.321711778640747,0.00478297924995114
2.2773538092416084e-05,60,13.895880699157715,1715677706.1447637,1.1727250888734248e-05,3.4500788981150335e-05,252,10.076730966567993,0.004102682457718307
1.8989015338576943e-05,61,14.694148302078247,1715677706.9430313,8.277993780046958e-06,2.72670091186239e-05,277,10.875047445297241,0.0035676807457687685
1.7754633481786036e-05,62,15.639314413070679,1715677707.8881974,7.960929987835066e-06,2.57155634696211e-05,305,11.820241451263428,0.0029277667137731717
1.3512745447227979e-05,63,16.637959003448486,1715677708.886842,5.333764036145041e-06,1.884650948337302e-05,335,12.818920850753784,0.0029775609128238506
1.0888013492442665e-05,64,17.735978364944458,1715677709.9848614,3.6471624784635935e-06,1.4535175970906258e-05,369,13.915885925292969,0.0025990236662717997
9.48645036568593e-06,65,18.931006908416748,1715677711.17989,3.6653004060688713e-06,1.3151750771754801e-05,406,15.111830472946167,0.00227324342477742
7.403082893680343e-06,66,20.234136819839478,1715677712.4830198,2.366780664854485e-06,9.769863558534828e-06,446,16.415072202682495,0.0020595106295680722
5.886263636145623e-06,67,21.65333580970764,1715677713.9022188,1.7340532495873074e-06,7.620316885732931e-06,491,17.834223985671997,0.0018028474206375129
5.00655666993901e-06,68,23.29653549194336,1715677715.5454185,1.5094278898464239e-06,6.515984559785434e-06,540,19.477475881576538,0.0014543766077131006
3.141098400613018e-06,69,25.07618546485901,1715677717.3250685,1.0523961840989313e-06,4.193494584711949e-06,594,21.257156133651733,0.001244504393744812
2.547204611722003e-06,70,26.983371019363403,1715677719.232254,7.198139937449855e-07,3.2670186054669886e-06,653,23.164315700531006,0.0009540598284736598
1.6569722184244467e-06,71,29.147356271743774,1715677721.3962393,4.6692134194148077e-07,2.1238935603659276e-06,718,25.328307628631592,0.0007994066650214996
1.1624428691347643e-06,72,31.498735189437866,1715677723.7476182,3.0396297580863157e-07,1.4664058449433957e-06,790,27.6791033744812,0.0007534382518201831
1.1033506424083347e-06,73,34.11132884025574,1715677726.3602118,2.7388580709952966e-07,1.3772364495078643e-06,869,30.2923104763031,0.0007332363695915612
8.863430708289267e-07,74,36.82142472267151,1715677729.0703077,2.1835611162609865e-07,1.1046991824550254e-06,956,33.00238513946533,0.0005698200597614069
7.711311064301758e-07,75,39.92142629623413,1715677732.1703093,1.8793598031219864e-07,9.590670867423745e-07,1052,36.10210299491882,0.0005825056908210579
6.51954752317363e-07,76,43.271926164627075,1715677735.5208092,1.7054182360097407e-07,8.224965759183371e-07,1157,39.45280623435974,0.0005413511721564019
5.476809364885874e-07,77,47.069897413253784,1715677739.3187804,1.412726861201545e-07,6.889536226087419e-07,1272,43.250816822052,0.0005301867205705133
6.2579062976854e-07,78,51.25786018371582,1715677743.5067432,1.7604366039364201e-07,8.01834290162182e-07,1400,47.4387743473053,0.0005200948827650976
4.05556457278175e-07,79,55.680731534957886,1715677747.9296145,1.02289457905341e-07,5.07845915183516e-07,1539,51.8616623878479,0.00041960101188272703
4.1170641135931246e-07,80,60.9791898727417,1715677753.228073,8.483838469693054e-08,4.96544796056243e-07,1693,57.15978932380676,0.00040284892605115305
3.623588947339522e-07,81,66.53644466400146,1715677758.7853277,8.413799780521658e-08,4.4649689253916875e-07,1863,62.7171688079834,0.00042520536604195603
2.9535718736534694e-07,82,72.5365560054779,1715677764.785439,7.137629420034255e-08,3.667334815656895e-07,2049,68.71747350692749,0.0003722865516416031
2.8735479339857624e-07,83,79.04676032066345,1715677771.2956433,6.2970330805729e-08,3.5032512420430523e-07,2254,75.22766613960266,0.0004016315749831576
2.5894845313977364e-07,84,86.12351655960083,1715677778.3723996,5.9257145967166375e-08,3.1820559910694004e-07,2479,82.30439233779907,0.00033529036607239405
2.464029492761175e-07,85,94.1443338394165,1715677786.3932168,6.19232153135831e-08,3.083261645897006e-07,2727,90.32497310638428,0.00032096005604806264
2.6168379549792673e-07,86,103.0119960308075,1715677795.260879,9.478977175261599e-08,3.5647356725054275e-07,3000,99.1929566860199,0.00031534165242209575
1.8742340982897465e-07,87,112.84205055236816,1715677805.0909336,4.10154981502009e-08,2.2843890797917554e-07,3299,109.02301216125488,0.0003287425261673555
1.675286050188162e-07,88,123.67431688308716,1715677815.9232,5.4843372747085405e-08,2.223719777659016e-07,3629,119.85392904281616,0.0002829251025126112
1.3292694452499347e-07,89,135.76538610458374,1715677828.014269,3.104711491005475e-08,1.6397405943504823e-07,3992,131.94624376296997,0.000283460917628931
1.438834332580673e-07,90,148.7796196937561,1715677841.0285027,3.3781708513523264e-08,1.7766514177159056e-07,4391,144.9605062007904,0.00025824321940636576
1.3157912787655607e-07,91,163.15929293632507,1715677855.408176,3.4371578224083244e-08,1.6595070610063931e-07,4831,159.3399143218994,0.00024978182724981723
1.173198645701032e-07,92,178.6803424358368,1715677870.9292254,2.3660008566698606e-08,1.409798731368018e-07,5314,174.86116886138916,0.00021708367490810162
1.0298689154146168e-07,93,196.00296187400818,1715677888.251845,2.1260121153594835e-08,1.2424701269505653e-07,5845,192.18388271331787,0.00022881452288457077
9.584159571650151e-08,94,215.26343965530396,1715677907.5123227,1.902344680621175e-08,1.1486504252271325e-07,6429,211.44403886795044,0.00020785879601039952
7.696402370208754e-08,95,236.40604043006897,1715677928.6549234,1.5369643841341713e-08,9.233366754342925e-08,7072,232.5868580341339,0.00018794092085608468
6.496130812732341e-08,96,259.5597550868988,1715677951.808638,1.5819432867993128e-08,8.078074099531654e-08,7779,255.74036860466003,0.00016225638880767955
5.776795046694938e-08,97,284.6912319660187,1715677976.940115,1.2115255161342908e-08,6.98832056282923e-08,8557,280.8721179962158,0.00015195457716768288
5.7207511441159784e-08,98,312.3663737773895,1715678004.6152568,1.4043414271774095e-08,7.125092571293388e-08,9413,308.547256231308,0.00014805866686097983
4.621290926574753e-08,99,343.18188548088074,1715678035.4307685,9.838687623230531e-09,5.605159688897806e-08,10354,339.36241579055786,0.0001406836962933776
4.7311892269725935e-08,100,376.8128852844238,1715678069.0617683,9.469960358990205e-09,5.678185262871614e-08,11389,372.99378299713135,0.0001420083836490881
4.217818413817999e-08,101,413.8051726818085,1715678106.0540557,9.895541345236768e-09,5.207372548341676e-08,12528,409.9858329296112,0.0001427308631307952
3.9247950122252675e-08,102,454.59950852394104,1715678146.8483915,7.017728169710847e-09,4.6265678291963524e-08,13781,450.77999353408813,0.00012773871907774355
3.4428014222700486e-08,103,499.631662607193,1715678191.8805456,7.3344963571254925e-09,4.176251057982598e-08,15159,495.8123185634613,0.0001328336138713738
3.318878307083479e-08,104,549.1541223526001,1715678241.4030054,7.3919108145373856e-09,4.0580693885372176e-08,16675,545.3347837924957,0.00012075445220080556
3.15286978960482e-08,105,603.3871884346008,1715678295.6360714,5.950488567767713e-09,3.747918646381591e-08,18342,599.567834854126,0.00012410056999946222
3.0020787131121815e-08,106,663.1405181884766,1715678355.3894012,7.910557915049704e-09,3.793134504617152e-08,20177,659.3211007118225,0.00011887862305493807
2.8821567135489156e-08,107,728.1609833240509,1715678420.4098663,5.798094800071018e-09,3.4619661935560175e-08,22194,724.3414630889893,0.00011128043839617633
2.7069066343865466e-08,108,800.1822164058685,1715678492.4310994,6.441709125876499e-09,3.3510775469741966e-08,24414,796.3628876209259,0.00010714398370330584
2.272887429726743e-08,109,879.3571221828461,1715678571.6060052,4.969103632435362e-09,2.7697977929702794e-08,26855,875.5377452373505,0.00010528009364753563
2.303233279189205e-08,110,966.6943745613098,1715678658.9432576,5.1286258589728465e-09,2.8160958650864897e-08,29540,962.8750486373901,0.00010490633091431424
1.8121401087460198e-08,111,1062.9295341968536,1715678755.1784172,4.731303153414075e-09,2.285270424087427e-08,32494,1059.110077381134,0.00010395563419215771
1.9662938472377614e-08,112,1168.446769952774,1715678860.695653,4.572504381149377e-09,2.423544285352699e-08,35744,1164.6273739337921,9.303661793804247e-05
1.617527297372984e-08,113,1284.7853679656982,1715678977.034251,4.262414718736709e-09,2.043768769246655e-08,39318,1280.9658105373383,9.014448463746396e-05
1.5866429906797278e-08,114,1412.8925547599792,1715679105.1414378,3.604481071739422e-09,1.94709109785367e-08,43250,1409.0732157230377,8.69772498249929e-05
1.4182434970834577e-08,115,1553.7114737033844,1715679245.9603567,3.1408856480559317e-09,1.7323320618890508e-08,47575,1549.8921234607697,8.234605777316252e-05
1.459467356138562e-08,116,1708.8541867733002,1715679401.1030698,3.4562383860648724e-09,1.8050911947450492e-08,52332,1705.0347826480865,8.21405360763768e-05
1.2334520054766004e-08,117,1877.9104816913605,1715679570.1593647,3.642892722735923e-09,1.597741277750193e-08,57566,1874.0911667346954,8.12540573569217e-05
1.1478955171623555e-08,118,2064.4079842567444,1715679756.6568673,3.0257130117361916e-09,1.4504668183359747e-08,63322,2060.5886492729187,7.981182989647241e-05
1.0319883301568892e-08,119,2269.727390050888,1715679961.976273,3.3355934050095955e-09,1.3655476706578488e-08,69654,2265.9079082012177,7.780048199197974e-05
9.63443276133639e-09,120,2495.9199867248535,1715680188.1688697,2.4574177363315494e-09,1.209185049766794e-08,76620,2492.1005053520203,7.51053654367402e-05
9.643906858091424e-09,121,2744.5913741588593,1715680436.8402572,2.5325277337360884e-09,1.2176434591827512e-08,84281,2740.7719535827637,7.052781756372313e-05
8.660846490250584e-09,122,3003.8254878520966,1715680696.0743709,2.4932418299771488e-09,1.1154088320227733e-08,92279,3000.005995988846,7.251544599619223e-05
