loss,time,l2_error,step,_step,_timestamp,_runtime,loss_boundary,loss_interior
0.02766069845348597,48.42353296279907,0.19300915886064943,3992,89,1715987527.909692,52.13372993469238,0.025355908636995227,0.0023047898164907407
0.0240723757538635,52.966052293777466,0.17283301965341433,4391,90,1715987532.4525132,56.67655110359192,0.020593939800210913,0.003478435953652585
0.022373718383154002,57.93213939666748,0.16291668965259926,4831,91,1715987537.4185574,61.642595291137695,0.01846617660888698,0.003907541774267022
0.02243732370137024,63.423365116119385,0.15919018554081088,5314,92,1715987542.9099708,67.13400864601135,0.018337164956959914,0.0041001587444103255
0.020322936062163142,69.43477964401245,0.15603541035935858,5845,93,1715987548.9215114,73.14554929733276,0.017582030713904045,0.0027409053482590953
0.01839103729849505,76.04048562049866,0.15191995125170948,6429,94,1715987555.527476,79.7515139579773,0.01665977320204741,0.0017312640964476406
0.01699551749369756,83.30496454238892,0.14875808342665778,7072,95,1715987562.7921793,87.01621723175049,0.015909940582620057,0.0010855769110775016
0.016040710740778872,91.36090302467346,0.1458995059647971,7779,96,1715987570.848062,95.07209992408752,0.015441007002842724,0.0005997037379361485
0.014935605806195518,100.22189211845398,0.14303287384007177,8557,97,1715987579.709358,103.93339586257935,0.01443749447554976,0.0004981113306457574
0.01402692882519024,109.99959564208984,0.138772482992934,9413,98,1715987589.48721,113.71124792098999,0.013523618560819729,0.0005033102643705121
0.012840811152813766,120.68295288085938,0.13224874925672558,10354,99,1715987600.170266,124.39430379867554,0.012199177369790225,0.0006416337830235418
0.011238932822263271,132.39627647399902,0.12473557661785514,11389,100,1715987611.8839443,136.1079821586609,0.01030284286936667,0.0009360899528966017
0.00922103139787639,145.2795729637146,0.10990739096039628,12528,101,1715987624.7672446,148.99128246307373,0.007846109675119329,0.0013749217227570594
0.007788252312747695,159.44276690483093,0.09587766362908325,13781,102,1715987638.93043,163.15446782112122,0.006142908127140038,0.0016453441856076568
0.004690886381112345,175.00757551193237,0.07268512661152234,15159,103,1715987654.4951248,178.71916270256042,0.0033920066751618387,0.0012988797059505066
0.0014304369913610082,192.23208665847778,0.0405195553228334,16675,104,1715987671.7199159,195.9439537525177,0.0009126886199922142,0.0005177483713687942
0.0006411536227860319,211.264004945755,0.01905599785650325,18342,105,1715987690.7513845,214.97542238235474,0.0002446370996428361,0.0003965165231431958
0.0001784153812072998,232.0209996700287,0.009473655781404959,20177,106,1715987711.5082242,235.732262134552,5.624008680276119e-05,0.0001221752944045386
9.48221024496767e-05,254.7955677509308,0.0078063279078022215,22194,107,1715987734.283232,258.50726985931396,3.807642555076212e-05,5.6745676898914565e-05
8.206906826534381e-05,279.8091073036194,0.007103337913880025,24414,108,1715987759.2969131,283.52095103263855,3.44397502183172e-05,4.7629318047026616e-05
7.545216160082609e-05,307.54884243011475,0.006355807741451165,26855,109,1715987787.0358212,311.259859085083,2.6589868501736416e-05,4.886229309908968e-05
6.0115248622534686e-05,337.8743269443512,0.005840054609019963,29540,110,1715987817.3618965,341.5859344005585,2.364861503240822e-05,3.646663359012646e-05
4.882574016282886e-05,371.1707499027252,0.005353721462205168,32494,111,1715987850.6582396,374.8822774887085,1.8021720712818495e-05,3.080401945001037e-05
3.557798312212617e-05,408.3598463535309,0.005119930236305547,35744,112,1715987887.8477345,412.07177233695984,1.791307366741738e-05,1.766490945470879e-05
4.614264211979517e-05,448.68903255462646,0.004731707202216295,39318,113,1715987928.1768408,452.4008786678314,1.6989640001030992e-05,2.9153002118764176e-05
2.5393004723749202e-05,493.0965929031372,0.004312746803711985,43250,114,1715987972.5842316,496.8082695007324,1.2812282514225034e-05,1.2580722209524167e-05
2.999382462744177e-05,542.0454158782959,0.004009465749921782,47575,115,1715988021.5330625,545.7571003437042,9.63191717911181e-06,2.036190744832996e-05
3.149474130205109e-05,595.8458669185638,0.0037966309146541814,52332,116,1715988075.3336344,599.5576722621918,1.0402342441933198e-05,2.109239886011789e-05
2.1526860016542136e-05,654.8534998893738,0.0033188722420772958,57566,117,1715988134.3412306,658.5652685165405,8.54634757428959e-06,1.2980512442252544e-05
1.8549080714709793e-05,719.9268219470978,0.0031705819626526256,63322,118,1715988199.414595,723.638632774353,6.996098552907685e-06,1.1552982161802109e-05
1.0172746129204072e-05,791.3683836460114,0.0028951817014182886,69654,119,1715988270.8558562,795.0798940658569,4.9855123152205715e-06,5.187233813983501e-06
