time,_step,l2_error,_timestamp,loss_boundary,loss_interior,step,_runtime,loss
148.47646164894104,41,0.0018949764929395185,1713973373.351317,2.817604404007506e-06,5.166336144311909e-06,107,155.2230930328369,7.983940548319415e-06
164.03883385658264,42,0.001688247693529664,1713973388.913892,2.1930061955646107e-06,3.795575116562837e-06,115,170.78566813468933,5.988581312127448e-06
181.20649671554565,43,0.0015177873078313913,1713973406.0812201,1.8265462835105174e-06,2.733468358137346e-06,124,187.95299625396729,4.560014641647863e-06
202.4477322101593,44,0.0014717717382091453,1713973427.3225012,1.5866093172584115e-06,1.979519403110697e-06,134,209.19427728652954,3.5661287203691086e-06
238.19428062438965,45,0.001401726936008066,1713973463.069262,1.4689746982402755e-06,1.4145476674253988e-06,144,244.94103813171387,2.883522365665674e-06
280.0598485469818,46,0.0012330530056722127,1713973504.934825,1.1630718557760603e-06,1.0491902037482695e-06,155,286.80660104751587,2.21226205952433e-06
316.8695213794708,47,0.0011101779369873403,1713973541.7444866,9.120027626501434e-07,8.184000187090728e-07,166,323.61626267433167,1.7304027813592163e-06
366.4446792602539,48,0.001014769856035622,1713973591.3196435,7.369300347600972e-07,6.365678847410899e-07,179,373.19141960144043,1.373497919501187e-06
417.68199610710144,49,0.0009162441115540403,1713973642.5570838,5.907004566301159e-07,5.084885026178129e-07,193,424.42885994911194,1.099188959247929e-06
462.14798498153687,50,0.0008319665506411847,1713973687.023072,4.838769240146276e-07,4.209070145008695e-07,207,468.8948481082916,9.04783938515497e-07
520.68399310112,51,0.0007562767589158945,1713973745.5591273,4.009535473800054e-07,3.546250067920129e-07,223,527.4309034347534,7.555785541720184e-07
574.8472797870636,52,0.0006952223827833853,1713973799.7222126,3.355353342905945e-07,2.9905194209460085e-07,240,581.5939886569977,6.345872763851954e-07
635.9010851383209,53,0.0006503342703423737,1713973860.776082,2.883112950942891e-07,2.5638976415519076e-07,258,642.6478581428528,5.447010592494799e-07
712.5223188400269,54,0.0006132914374791416,1713973937.3973756,2.5177192647419375e-07,2.243035470377287e-07,278,719.2691516876221,4.760754735119224e-07
792.9844026565552,55,0.0005850327946961267,1713974017.8593357,2.2461759166051055e-07,2.0044736006902154e-07,299,799.7311117649078,4.250649517295321e-07
880.8064470291138,56,0.0005636914200977849,1713974105.6814415,2.0324903910606367e-07,1.8102342961044234e-07,322,887.5532176494598,3.84272468716506e-07
972.3903143405914,57,0.0005448202150691764,1713974197.2653499,1.8533596309248934e-07,1.6430424858275503e-07,346,979.1371259689331,3.4964021167524437e-07
1075.7716760635376,58,0.0005269899116422802,1713974300.6466796,1.6921375290468254e-07,1.4907503720839536e-07,373,1082.5184557437897,3.182887901130779e-07
1182.1715276241302,59,0.0005109065866015034,1713974407.0465055,1.553764385178521e-07,1.359977080952549e-07,401,1188.9182815551758,2.91374146613107e-07
1296.4255759716034,60,0.0004955918701216506,1713974521.3006067,1.4262248279770648e-07,1.2389988933403825e-07,431,1303.1723828315735,2.665223721317447e-07
1422.0821578502655,61,0.0004806990292466507,1713974646.957131,1.3062154905593525e-07,1.1249240447003511e-07,464,1428.8289070129395,2.4311395352597035e-07
1555.3333196640015,62,0.0004651949302778115,1713974780.2082915,1.1895367389467263e-07,1.0129524391709671e-07,499,1562.0800676345825,2.2024891781176934e-07
1700.7715406417847,63,0.00045018828497100124,1713974925.6465342,1.0866682340317001e-07,9.135569264580753e-08,537,1707.5183103084564,2.0002251604897754e-07
1856.9530112743378,64,0.0004354392240423619,1713975081.828001,9.895398296514628e-08,8.188233101877177e-08,578,1863.6997771263123,1.8083631398391807e-07
2024.9337093830109,65,0.00042261742790982847,1713975249.808701,9.110336258897067e-08,7.41978961391792e-08,622,2031.680477142334,1.6530125872814988e-07
2204.115969181061,66,0.000410243493342876,1713975428.9909348,8.423709058013858e-08,6.748508899053642e-08,669,2210.862710952759,1.51722179570675e-07
2398.7928426265717,67,0.0003987921221735702,1713975623.6678264,7.837218944819349e-08,6.175528146811889e-08,720,2405.5396025180817,1.4012747091631236e-07
2604.6849761009216,68,0.0003871397234078399,1713975829.5599446,7.278834795002308e-08,5.639993463444299e-08,774,2611.4317207336426,1.2918828258446607e-07
2830.454375267029,69,0.0003756458383598424,1713976055.3293846,6.761743832873062e-08,5.153648222272187e-08,833,2837.201160669327,1.1915392055145249e-07
3070.2469742298126,70,0.00036412037282160297,1713976295.1218946,6.295437467757846e-08,4.724311777398703e-08,896,3076.9936707019806,1.101974924515655e-07
3329.071088552475,71,0.00035291281466813497,1713976553.9460623,5.863603668408994e-08,4.3387673320882215e-08,964,3335.8178384304047,1.0202371000497216e-07
3611.6178748607635,72,0.0003417406747774869,1713976836.4928908,5.451915464716545e-08,3.982503049607848e-08,1038,3618.3646669387817,9.434418514324394e-08
3909.9816777706146,73,0.00033090178242015827,1713977134.856686,5.078479722626518e-08,3.669205615264524e-08,1116,3916.7284622192383,8.747685337891041e-08
4234.208833932877,74,0.0003201602681791653,1713977459.0838058,4.723564317266456e-08,3.3804801303736125e-08,1201,4240.955581903458,8.104044447640068e-08
4581.645467281342,75,0.00030936298985347353,1713977806.5204608,4.3874744273043934e-08,3.113461186713902e-08,1292,4588.392236948013,7.500935614018295e-08
4955.8674194812775,76,0.0002987415691046422,1713978180.7424142,4.0657432857778086e-08,2.8642113223196814e-08,1390,4962.614190340042,6.92995460809749e-08
5357.380243301392,77,0.00028835900122175487,1713978582.255221,3.7664585822699646e-08,2.6371358374695344e-08,1496,5364.126996994019,6.4035944197395e-08
5784.8829464912415,78,0.000277535610913569,1713979009.758044,3.468473783053979e-08,2.4154454895840175e-08,1609,5791.629820108414,5.883919272637996e-08
6246.242417812347,79,0.0002673869818293844,1713979471.117404,3.1983835599963694e-08,2.217934012278741e-08,1731,6252.989180088043,5.4163175722751105e-08
6747.887893199921,80,0.00025767492007502566,1713979972.7628999,2.9501853327813372e-08,2.0391544804095827e-08,1863,6754.634675979614,4.98933981319092e-08
