time,loss_interior,l2_error,_timestamp,loss_boundary,step,loss,_step,_runtime
110.17565107345581,0.0020169831466538978,0.028617011742636898,1713945546.2172809,0.0007793077030339577,833,0.0027962908496878556,69,113.9458589553833
118.86227488517761,0.001327001014363273,0.02405766583102175,1713945554.904333,0.0005288356689606829,896,0.0018558366833239558,70,122.63291120529175
127.62885165214539,0.0008983203112625466,0.020858889419120598,1713945563.6708317,0.00038684533225925887,964,0.0012851656435218055,71,131.39940977096558
136.96025443077087,0.0006828787056637647,0.018633572571186755,1713945573.00234,0.00030187498799521645,1038,0.000984753693658981,72,140.7309181690216
147.64126348495483,0.0005142649244200843,0.01659502148484978,1713945583.682908,0.0002333497071792871,1116,0.0007476146315993714,73,151.41148614883423
159.23171305656433,0.00039109273564992667,0.015003621781180435,1713945595.275484,0.00018440807481615279,1201,0.0005755008104660795,74,163.00406217575073
170.6090531349182,0.00029139823817991145,0.01378478624060802,1713945606.6515236,0.00014792360679279182,1292,0.00043932184497270325,75,174.38010168075562
183.51305556297302,0.00022137518390038787,0.012993366853654292,1713945619.5547535,0.00012420916121079131,1390,0.0003455843451111792,76,187.28333163261414
197.30424189567566,0.00018253447201273306,0.012538987232606312,1713945633.346529,0.00011108994800216789,1496,0.00029362442001490093,77,201.07510709762573
212.39533472061157,0.00014853079885565975,0.012069976586311947,1713945648.437256,9.831209549562712e-05,1609,0.00024684289435128687,78,216.1658341884613
228.53387713432312,0.00012979462986221005,0.011780437206882719,1713945664.5755646,9.099505462051488e-05,1731,0.00022078968448272494,79,232.30414271354675
245.6964077949524,0.00011369691616779472,0.011481632158012367,1713945681.7382967,8.390211318192475e-05,1863,0.00019759902934971948,80,249.46687483787537
263.90056586265564,9.968074942221564e-05,0.01118937310275939,1713945699.942513,7.736352491252252e-05,2004,0.00017704427433473815,81,267.6710910797119
284.14816784858704,8.947496739226962e-05,0.010947299666560245,1713945720.1899285,7.220777798827868e-05,2156,0.00016168274538054831,82,287.91850662231445
305.0544502735138,8.134756812909326e-05,0.010724453055831848,1713945741.0961757,6.786331890816608e-05,2319,0.00014921088703725934,83,308.8247537612915
328.01473808288574,7.330324231031243e-05,0.01050245190304934,1713945764.0566893,6.332851652069408e-05,2495,0.0001366317588310065,84,331.78526735305786
353.1357264518738,6.639614244838794e-05,0.010274991128231119,1713945789.1771789,5.9230382677761136e-05,2685,0.00012562652512614907,85,356.9057569503784
379.2847304344177,5.9693203195927206e-05,0.010047485513587735,1713945815.3270204,5.504220557444128e-05,2888,0.00011473540877036848,86,383.05559849739075
407.68150067329407,5.383204459710876e-05,0.009814587583687771,1713945843.72372,5.1103109967746086e-05,3107,0.00010493515456485485,87,411.4522981643677
438.8386495113373,4.860703791184404e-05,0.009590873330940136,1713945874.8803806,4.7503501329862364e-05,3343,9.611053924170641e-05,88,442.6089587211609
472.0081124305725,4.420484443342763e-05,0.009384875654511703,1713945908.049997,4.43650657783723e-05,3597,8.856991021179993e-05,89,475.77857518196106
506.6140308380127,4.047240657128992e-05,0.009185340889586542,1713945942.6554513,4.146754665562791e-05,3870,8.193995322691784e-05,90,510.38402938842773
544.564864397049,3.723308669491287e-05,0.009003807808122597,1713945980.6072662,3.89490076930985e-05,4163,7.618209438801137e-05,91,548.3358442783356
586.3810489177704,3.442464701923743e-05,0.00882828712660906,1713946022.4228714,3.661923442881679e-05,4479,7.104388144805421e-05,92,590.1514494419098
631.0622742176056,3.196521682454614e-05,0.008661109327921811,1713946067.1041276,3.4497604120930085e-05,4819,6.646282094547622e-05,93,634.8327057361603
680.1745166778564,2.9696072794446064e-05,0.008493492791416023,1713946116.216559,3.2461710412591994e-05,5184,6.215778320703806e-05,94,683.9451370239258
731.7452166080475,2.760982364624044e-05,0.008325994693362074,1713946167.787114,3.052026344349597e-05,5577,5.813008708973641e-05,95,735.5156919956207
786.8195013999939,2.566322573683799e-05,0.008155165554263408,1713946222.861392,2.863768821110943e-05,6000,5.430091394794742e-05,96,790.5899701118469
