_timestamp,loss_boundary,time,loss_interior,_runtime,step,_step,loss,l2_error
1714566158.6921031,1.4714285558478273,772.7113645076752,120.5970984248132,776.7861971855164,92710,122,122.06852698066102,1.5770828444343565
1714566235.9652333,1.471428555847093,849.9844264984131,120.5970984248132,854.0593273639679,101980,123,122.0685269806603,1.5770828002791273
1714566321.0505602,1.4714285628065553,935.0699095726013,120.5970984248132,939.1446542739868,112178,124,122.06852698761975,1.5770865860376795
1714566415.482423,1.471428555847093,1029.5016889572144,120.5970984248132,1033.5765171051025,123396,125,122.0685269806603,1.5770828009956164
1714566518.5229034,1.471428555847093,1132.542147397995,120.5970984248132,1136.6169974803925,135736,126,122.0685269806603,1.5770828007924689
1714566632.6229022,1.4714848774372815,1246.6420328617096,120.5970984248132,1250.7169961929321,149309,127,122.06858330225047,1.5766924279332908
1714566757.0873787,1.4714285558470932,1371.1066391468048,120.5970984248132,1375.1814727783203,164240,128,122.0685269806603,1.577082799441936
1714566894.0403476,1.4714285558470934,1508.059430360794,120.5970984248132,1512.134441614151,180664,129,122.0685269806603,1.5770828009337097
1714567044.4547248,1.4714287534497048,1658.4739663600922,120.5970984248132,1662.5488188266754,198731,130,122.0685271782629,1.5770561051217606
1714567210.63414,1.4714285558729767,1824.6533906459808,120.5970984248132,1828.728234052658,218604,131,122.06852698068617,1.5770834429082512
1714567393.2538037,1.471428555847093,2007.272982597351,120.5970984248132,2011.3478977680206,240464,132,122.0685269806603,1.5770828014456166
1714567594.2317493,1.4714285558472346,2208.2510101795197,120.5970984248132,2212.325843334198,264510,133,122.06852698066044,1.577082825338928
1714567814.575304,1.471428555847093,2428.594540834427,120.5970984248132,2432.6693980693817,290961,134,122.0685269806603,1.5770828002981623
1714568057.178088,1.4714287352632986,2671.197523832321,120.5970984248132,2675.2721819877625,320057,135,122.0685271600765,1.57709098953391
1714568324.5813572,1.4714285560846199,2938.600668668747,120.5970984248132,2942.6754512786865,352063,136,122.06852698089781,1.5770814251819143
1714568385.9880364,1.471428555847093,3000.007192850113,120.59709842481317,3004.082130432129,359423,137,122.06852698066027,1.5770828001304218
