_timestamp,time,loss,loss_interior,step,_step,_runtime,l2_error,loss_boundary
1715377119.8123238,9.918277263641357,46.62856788221354,46.62856788221354,1157,76,13.802202701568604,0.4996819906597983,6.032972831204808e-16
1715377120.644245,10.750157833099365,46.62856788221354,46.62856788221354,1272,77,14.634123802185059,0.49968199065980873,6.032972898822181e-16
1715377121.5761359,11.68206262588501,46.62856788221354,46.62856788221354,1400,78,15.566014766693115,0.4996819906598112,6.032972826003621e-16
1715377122.594283,12.700218439102173,46.62856788221354,46.62856788221354,1539,79,16.58416199684143,0.49968199065980623,6.032972815601291e-16
1715377123.7175722,13.823465347290039,46.62856788221354,46.62856788221354,1693,80,17.707451105117798,0.49968199065980656,6.032972847849453e-16
1715377124.9503732,15.056347131729126,46.62856788221354,46.62856788221354,1863,81,18.94025206565857,0.49968199065980334,6.0329728135204385e-16
1715377126.3061302,16.412013053894043,46.62856788221354,46.62856788221354,2049,82,20.296009063720703,0.4996819906597947,6.03297289154039e-16
1715377127.8017325,17.907668352127075,46.62856788221354,46.62856788221354,2254,83,21.791611433029175,0.49968199065978786,6.032972898823951e-16
1715377129.4715052,19.577500104904175,46.79480073976778,46.628567882213574,2479,84,23.461384057998657,0.43438510412736836,0.16623285755420303
1715377131.2787118,21.384592294692993,46.628567882214064,46.62856788221359,2727,85,25.268590688705444,0.4996807475113178,4.749288727910853e-13
1715377133.2816713,23.38750720024109,46.62856788221359,46.62856788221359,3000,86,27.271550178527832,0.4996819906631022,6.032972848526306e-16
1715377135.4696481,25.57557773590088,46.628567884890806,46.62856788221358,3299,87,29.459527015686035,0.49961729265780763,2.6772231906592666e-09
1715377137.8564277,27.96238350868225,46.62856788221358,46.62856788221358,3629,88,31.846306562423706,0.499681990656438,6.032972862499375e-16
1715377140.500687,30.60664200782776,46.62856788341857,46.62856788221358,3992,89,34.49056577682495,0.4996742127145531,1.2049871639330097e-09
1715377143.4251783,33.53073453903198,50.07813408125738,46.62856788221358,4391,90,37.41505718231201,1.0156447335337844,3.4495661990438027
1715377146.6202853,36.72620987892151,46.62856788221358,46.62856788221358,4831,91,40.610164165496826,0.499681990361298,6.033936066901118e-16
1715377150.131541,40.237465381622314,46.62856788221358,46.62856788221358,5314,92,44.12141990661621,0.4996819882968624,7.022739724803471e-16
1715377153.9689126,44.07481145858765,46.62856788221358,46.62856788221358,5845,93,47.95879149436951,0.49968195355564443,8.854080640062494e-16
1715377158.2502646,48.356151819229126,46.62856788221358,46.62856788221358,6429,94,52.24014353752136,0.49968199602573105,6.236120749615779e-16
1715377162.941868,53.04778575897217,46.62935815743007,46.62856788221358,7072,95,56.93174695968628,0.45780955285576563,0.0007902752164881013
1715377168.1171584,58.222936153411865,46.628567882213744,46.62856788221358,7779,96,62.10703730583191,0.4996818682189782,1.6017780172382533e-13
1715377173.8081427,63.913748264312744,46.628567993411004,46.62856788221358,8557,97,67.7980215549469,0.4997756164970097,1.1119742075074983e-07
1715377180.0303802,70.13632297515869,46.62978980877361,46.62856788221358,9413,98,74.020259141922,0.5163367438868213,0.0012219265600298779
1715377186.8896942,76.99557709693909,46.62892601240023,46.62856788221358,10354,99,80.87957310676575,0.49269735420924016,0.0003581301866458297
1715377194.4622087,84.56809568405151,46.62856788226775,46.62856788221358,11389,100,88.45208764076233,0.4996718031230323,5.416851859314402e-11
1715377202.7783422,92.88402390480042,46.62857354977025,46.62856788221358,12528,101,96.76822113990784,0.49597864069767206,5.6675566679381654e-06
