time,loss_boundary,loss,_timestamp,loss_interior,step,l2_error,_step,_runtime
4.96515965461731,0.1150959436644461,0.23422582549472884,1715385397.352222,0.11912988183028274,229,0.31949828667370195,59,8.972758054733276
5.304018259048462,0.07808544339647015,0.22080121963744453,1715385397.6913333,0.14271577624097437,252,0.3010089196862197,60,9.311869382858276
5.667882919311523,0.06801200523005715,0.16075219349351755,1715385398.0549045,0.09274018826346041,277,0.26454931311254415,61,9.675440549850464
6.079906463623047,0.06772633341729539,0.13915825197505263,1715385398.467036,0.07143191855775724,305,0.23787984939308196,62,10.08757209777832
6.518198251724243,0.044110055930263,0.1053818419212418,1715385398.905224,0.061271785990978794,335,0.22903221283133535,63,10.525760173797607
7.015599250793457,0.03740306333824901,0.12890953639760522,1715385399.402826,0.0915064730593562,369,0.21226608177103848,64,11.023362159729004
7.5608861446380615,0.030295275774480622,0.08622288846734544,1715385399.9479458,0.05592761269286482,406,0.1853579755978978,65,11.568481922149658
8.146365880966187,0.03290673880980069,0.09241433388213918,1715385400.5334861,0.0595075950723385,446,0.18517312221783513,66,12.154022216796875
8.806961059570312,0.023221620106130863,0.08193476315948615,1715385401.194029,0.05871314305335529,491,0.15737383442293856,67,12.814565181732178
9.528127431869507,0.01730396420281629,0.07231777267876158,1715385401.9154766,0.05501380847594529,540,0.1520621203665542,68,13.536012649536133
10.31544828414917,0.02089394856057638,0.10821161567209192,1715385402.702618,0.08731766711151553,594,0.14907206537790932,69,14.323153972625732
11.187987327575684,0.018574694861912613,0.11568128511986325,1715385403.5750167,0.09710659025795064,653,0.13916356570397842,70,15.195552825927734
12.13777232170105,0.017676188145767418,0.04830828505019086,1715385404.5247302,0.03063209690442344,718,0.12751780003886481,71,16.14526629447937
13.186718463897705,0.013903874151263746,0.04565127316243347,1715385405.5735834,0.03174739901116972,790,0.11783560282342152,72,17.194119453430176
14.332729816436768,0.02200204665348488,0.23668866860719842,1715385406.7195837,0.21468662195371355,869,0.20927737347310355,73,18.3401198387146
15.603027820587158,0.015675591158301447,0.081579640047885,1715385407.990182,0.06590404888958355,956,0.11771878685239105,74,19.61071801185608
16.99849224090576,0.013210559860583029,0.03321133441006768,1715385409.3853054,0.020000774549484658,1052,0.11475644933602046,75,21.005841493606567
18.51320719718933,0.0181928150149191,0.03921308903243019,1715385410.900345,0.021020274017511095,1157,0.12249665941452746,76,22.520881175994873
20.182655096054077,0.011054194285900935,0.04721719444064233,1715385412.5698886,0.0361630001547414,1272,0.13294686043383855,77,24.19042468070984
22.040098190307617,0.011958476562334069,0.029202985251733662,1715385414.4275389,0.017244508689399595,1400,0.11486177723043066,78,26.048074960708618
24.060497760772705,0.011424447445963107,0.03144611997498169,1715385416.4477375,0.020021672529018576,1539,0.11953882409669023,79,28.068273544311523
26.292953491210938,0.013580682309846435,0.028721736892762757,1715385418.680136,0.01514105458291632,1693,0.11406701436375072,80,30.30067205429077
28.789462327957153,0.017312333832439103,0.14517667539633772,1715385421.1762965,0.12786434156389861,1863,0.12061212744459218,81,32.79683256149292
31.488825798034668,0.013374483919157416,0.0541725811446313,1715385423.8758008,0.04079809722547388,2049,0.1279186418354881,82,35.496336936950684
34.45555591583252,0.04221272898597826,0.38307962355995817,1715385426.8430865,0.3408668945739799,2254,0.18923694944656444,83,38.46362257003784
37.71366262435913,0.011487099775798619,0.025526935115883647,1715385430.1009643,0.014039835340085028,2479,0.11843393519429109,84,41.721500396728516
41.309346437454224,0.011943233742597023,0.028920871340493766,1715385433.6965785,0.016977637597896743,2727,0.12163385252482675,85,45.31711459159851
45.31215858459473,0.011909613570914242,0.04289241028023372,1715385437.6988318,0.030982796709319478,3000,0.11667548900059732,86,49.3193678855896
49.6321325302124,0.011319383308808299,0.022727452965382783,1715385442.01899,0.011408069656574482,3299,0.11565308014516887,87,53.63952612876892
54.43121123313904,0.013464016843686685,0.054427235276749544,1715385446.8183382,0.04096321843306286,3629,0.1256731933533529,88,58.43887424468994
59.739596366882324,0.010951195730088362,0.021120123713067387,1715385452.126822,0.010168927982979028,3992,0.10227205833380558,89,63.747358083724976
65.53175806999207,0.011133657938151778,0.02395513753873765,1715385457.918513,0.012821479600585871,4391,0.10486092839665896,90,69.53904914855957
71.9032552242279,0.016440535302358422,0.03733930027317401,1715385464.2900124,0.020898764970815588,4831,0.12723861365159725,91,75.91054844856262
78.91782832145691,0.011011717163085437,0.021753004403298054,1715385471.3048306,0.010741287240212618,5314,0.10257561074168944,92,82.92536664009094
86.62715697288513,0.019047858244715173,0.1446688541298861,1715385479.0139806,0.12562099588517092,5845,0.17359824630979317,93,90.63451671600342
95.14069652557373,0.009345579817927078,0.015118393524677969,1715385487.5273743,0.00577281370675089,6429,0.09643432663156962,94,99.1479103565216
104.44028735160828,0.019801221135075594,0.10283217627087535,1715385496.8277605,0.08303095513579975,7072,0.18102900021005952,95,108.44829654693604
114.67053604125977,0.011374586167234331,0.017969764098009038,1715385507.0573928,0.006595177930774706,7779,0.10342492308659902,96,118.67792892456055
125.9740846157074,0.009366616574754474,0.03592806995621893,1715385518.360808,0.026561453381464456,8557,0.09978699885486476,97,129.98134398460388
138.3329930305481,0.013378563624025655,0.1101026402312617,1715385530.719819,0.09672407660723605,9413,0.10142431841171544,98,142.34035515785217
152.02334904670715,0.016308437316124986,0.06746679035689253,1715385544.4104793,0.051158353040767546,10354,0.11679136417901508,99,156.03101539611816
167.01690292358398,0.012718106003755461,0.07797875289797682,1715385559.4038048,0.06526064689422136,11389,0.09945813697850789,100,171.02434086799622
183.60579466819763,0.010587148588249832,0.1013361070940491,1715385575.9929187,0.09074895850579927,12528,0.1496768912552177,101,187.6134548187256
201.73563480377197,0.02605732710973585,0.12572322475562336,1715385594.122803,0.09966589764588753,13781,0.0955038033864579,102,205.74333906173706
221.71879863739014,0.017877737480239006,0.10666766468613374,1715385614.1056092,0.08878992720589474,15159,0.09806622077427989,103,225.72614526748657
243.76448345184326,0.006725332719541608,0.01513442563474561,1715385636.1516535,0.008409092915204003,16675,0.08491185747670903,104,247.77218961715698
267.8742516040802,0.007132036156761703,0.012221816691191972,1715385660.261198,0.0050897805344302695,18342,0.08111271352667784,105,271.8817341327667
294.4606308937073,0.005801728119598846,0.01375581944949453,1715385686.8478975,0.007954091329895684,20177,0.08144659089214772,106,298.46843361854553
323.69304871559143,0.00589991606147046,0.009708929498973244,1715385716.0801477,0.0038090134375027844,22194,0.07365037172549461,107,327.7006838321686
355.8151443004608,0.0048325455777103584,0.011158935939558577,1715385748.202167,0.006326390361848218,24414,0.07383079139486494,108,359.82270312309265
391.11444330215454,0.0065210796284916675,0.011149280461922925,1715385783.5013754,0.004628200833431258,26855,0.08379398102678662,109,395.1219115257263
430.03144359588623,0.013361947014158602,0.14870374386050358,1715385822.418977,0.13534179684634498,29540,0.12215986215280336,110,434.0395131111145
472.80834317207336,0.00411602718988831,0.034875858643067664,1715385865.1955094,0.030759831453179353,32494,0.08391946280723593,111,476.8160455226898
519.9806144237518,0.007720465656175658,0.05990050531553101,1715385912.3676782,0.05218003965935535,35744,0.11506771454338927,112,523.9882142543793
571.6917591094971,0.003549159531739351,0.00984598820955132,1715385964.0787413,0.006296828677811971,39318,0.08149292599233758,113,575.6992774009705
628.5595579147339,0.004104444966446238,0.049978716635996887,1715386020.9465647,0.045874271669550645,43250,0.12479594202115901,114,632.5671007633209
691.1335301399231,0.003526210686041943,0.010589479805225127,1715386083.5205934,0.007063269119183184,47575,0.061560656981271764,115,695.1411294937134
