_runtime,time,step,loss_interior,_step,l2_error,_timestamp,loss_boundary,loss
101.33682179450989,97.58460760116577,190,0.00042905111448012553,57,0.004952240657423469,1714547215.7777038,2.231360213718122e-05,0.0004513647166173067
110.83428502082825,107.08199882507324,208,0.00037532352469684966,58,0.0052040314282367234,1714547225.275167,2.567344203825175e-05,0.0004009969667351014
121.80324172973633,118.05112218856812,229,0.00015128933832427477,59,0.006528919619029859,1714547236.2441237,4.9590206883254774e-05,0.00020087954520752954
133.6628749370575,129.91050910949707,252,4.485866260088808e-05,60,0.0035561090111158504,1714547248.103757,1.4147059005086008e-05,5.9005721605974086e-05
146.34968161582947,142.59755873680115,277,3.449345541065424e-05,61,0.0019150952127113185,1714547260.7905636,3.717340213799811e-06,3.821079562445405e-05
160.38507056236267,156.63291311264038,305,2.7243088367493183e-05,62,0.0012380339317816726,1714547274.8259525,1.415075595464446e-06,2.865816396295763e-05
175.97582912445068,172.2235071659088,335,2.230801431993621e-05,63,0.0010170288858406412,1714547290.416711,1.0156220215914365e-06,2.332363634152765e-05
193.64367580413818,189.8915445804596,369,1.8486164926593614e-05,64,0.0010882797220085137,1714547308.0845578,9.733660523328498e-07,1.9459530978926464e-05
212.70125126838684,208.9490659236908,406,1.6026478115084987e-05,65,0.0008981007850789001,1714547327.1421332,6.617445468911768e-07,1.6688222661976164e-05
233.6449258327484,229.89258122444153,446,1.1661622720284405e-05,66,0.00104161146090688,1714547348.0858078,1.0471108049629703e-06,1.2708733525247375e-05
256.7216045856476,252.9694962501526,491,8.642451646386529e-06,67,0.0007400298782169785,1714547371.1624866,4.512122126546925e-07,9.093663859041221e-06
260.5117688179016,256.7595977783203,540,8.452123297861199e-06,68,0.0006956856536832028,1714547374.9526508,3.745430690321475e-07,8.826666366893346e-06
261.9334259033203,258.18136954307556,594,8.452123297861199e-06,69,0.0006956856536832028,1714547376.3743079,3.745430690321475e-07,8.826666366893346e-06
263.47169184684753,259.7196457386017,653,8.452123297861199e-06,70,0.0006956856536832028,1714547377.9125738,3.745430690321475e-07,8.826666366893346e-06
265.255136013031,261.5030834674835,718,8.452123297861199e-06,71,0.0006956856536832028,1714547379.696018,3.745430690321475e-07,8.826666366893346e-06
267.11098885536194,263.35869812965393,790,8.452123297861199e-06,72,0.0006956856536832028,1714547381.5518708,3.745430690321475e-07,8.826666366893346e-06
269.0813443660736,265.32925033569336,869,8.452123297861199e-06,73,0.0006956856536832028,1714547383.5222263,3.745430690321475e-07,8.826666366893346e-06
271.26156878471375,267.5094759464264,956,8.452123297861199e-06,74,0.0006956856536832028,1714547385.7024508,3.745430690321475e-07,8.826666366893346e-06
273.8165063858032,270.06435108184814,1052,8.452123297861199e-06,75,0.0006956856536832028,1714547388.2573884,3.745430690321475e-07,8.826666366893346e-06
276.48956751823425,272.7374794483185,1157,8.452123297861199e-06,76,0.0006956856536832028,1714547390.9304495,3.745430690321475e-07,8.826666366893346e-06
279.4880075454712,275.73595213890076,1272,8.452123297861199e-06,77,0.0006956856536832028,1714547393.9288895,3.745430690321475e-07,8.826666366893346e-06
282.7404673099518,278.98840379714966,1400,8.452123297861199e-06,78,0.0006956856536832028,1714547397.1813493,3.745430690321475e-07,8.826666366893346e-06
286.26635479927063,282.5142619609833,1539,8.452123297861199e-06,79,0.0006956856536832028,1714547400.7072368,3.745430690321475e-07,8.826666366893346e-06
290.2386426925659,286.48645210266113,1693,8.452123297861199e-06,80,0.0006956856536832028,1714547404.6795247,3.745430690321475e-07,8.826666366893346e-06
294.5742406845093,290.8220384120941,1863,8.452123297861199e-06,81,0.0006956856536832028,1714547409.0151227,3.745430690321475e-07,8.826666366893346e-06
299.3043327331543,295.55223178863525,2049,8.452123297861199e-06,82,0.0006956856536832028,1714547413.7452147,3.745430690321475e-07,8.826666366893346e-06
304.56345438957214,300.81140756607056,2254,8.452123297861199e-06,83,0.0006956856536832028,1714547419.0043364,3.745430690321475e-07,8.826666366893346e-06
310.4171853065491,306.6650469303131,2479,8.452123297861199e-06,84,0.0006956856536832028,1714547424.8580673,3.745430690321475e-07,8.826666366893346e-06
316.6546368598938,312.9023435115814,2727,8.452123297861199e-06,85,0.0006956856536832028,1714547431.0955188,3.745430690321475e-07,8.826666366893346e-06
323.56436681747437,319.8121461868286,3000,8.452123297861199e-06,86,0.0006956856536832028,1714547438.0052488,3.745430690321475e-07,8.826666366893346e-06
331.2131016254425,327.4610044956207,3299,8.452123297861199e-06,87,0.0006956856536832028,1714547445.6539836,3.745430690321475e-07,8.826666366893346e-06
339.7051787376404,335.9530942440033,3629,8.452123297861199e-06,88,0.0006956856536832028,1714547454.1460607,3.745430690321475e-07,8.826666366893346e-06
349.0443797111511,345.29227805137634,3992,8.452123297861199e-06,89,0.0006956856536832028,1714547463.4852617,3.745430690321475e-07,8.826666366893346e-06
359.50344157218933,355.7512950897217,4391,8.452123297861199e-06,90,0.0006956856536832028,1714547473.9443235,3.745430690321475e-07,8.826666366893346e-06
370.6834955215454,366.9311435222626,4831,8.452123297861199e-06,91,0.0006956856536832028,1714547485.1243775,3.745430690321475e-07,8.826666366893346e-06
383.0541343688965,379.30206203460693,5314,8.452123297861199e-06,92,0.0006956856536832028,1714547497.4950163,3.745430690321475e-07,8.826666366893346e-06
396.68899154663086,392.93688344955444,5845,8.452123297861199e-06,93,0.0006956856536832028,1714547511.1298735,3.745430690321475e-07,8.826666366893346e-06
412.1938648223877,408.44152903556824,6429,8.452123297861199e-06,94,0.0006956856536832028,1714547526.6347468,3.745430690321475e-07,8.826666366893346e-06
429.11961603164673,425.36744356155396,7072,8.452123297861199e-06,95,0.0006956856536832028,1714547543.560498,3.745430690321475e-07,8.826666366893346e-06
447.506963968277,443.75488662719727,7779,8.452123297861199e-06,96,0.0006956856536832028,1714547561.947846,3.745430690321475e-07,8.826666366893346e-06
468.01156306266785,464.25914764404297,8557,8.452123297861199e-06,97,0.0006956856536832028,1714547582.452445,3.745430690321475e-07,8.826666366893346e-06
490.2976424694061,486.5455369949341,9413,8.452123297861199e-06,98,0.0006956856536832028,1714547604.7385244,3.745430690321475e-07,8.826666366893346e-06
515.1619882583618,511.4096541404724,10354,8.452123297861199e-06,99,0.0006956856536832028,1714547629.6028702,3.745430690321475e-07,8.826666366893346e-06
542.1321260929108,538.3800401687622,11389,8.452123297861199e-06,100,0.0006956856536832028,1714547656.573008,3.745430690321475e-07,8.826666366893346e-06
571.971319437027,568.2189192771912,12528,8.452123297861199e-06,101,0.0006956856536832028,1714547686.4122014,3.745430690321475e-07,8.826666366893346e-06
604.8889906406403,601.1368470191956,13781,8.452123297861199e-06,102,0.0006956856536832028,1714547719.3298726,3.745430690321475e-07,8.826666366893346e-06
640.5010478496552,636.7487468719482,15159,8.452123297861199e-06,103,0.0006956856536832028,1714547754.9419298,3.745430690321475e-07,8.826666366893346e-06
679.8287398815155,676.0763623714447,16675,8.452123297861199e-06,104,0.0006956856536832028,1714547794.2696218,3.745430690321475e-07,8.826666366893346e-06
722.9601130485535,719.2077522277832,18342,8.452123297861199e-06,105,0.0006956856536832028,1714547837.400995,3.745430690321475e-07,8.826666366893346e-06
770.6533844470978,766.9010076522827,20177,8.452123297861199e-06,106,0.0006956856536832028,1714547885.0942664,3.745430690321475e-07,8.826666366893346e-06
822.749089717865,818.9966931343079,22194,8.452123297861199e-06,107,0.0006956856536832028,1714547937.1899717,3.745430690321475e-07,8.826666366893346e-06
879.7823121547699,876.0299670696259,24414,8.452123297861199e-06,108,0.0006956856536832028,1714547994.2231941,3.745430690321475e-07,8.826666366893346e-06
