loss_interior,loss,step,_step,_runtime,l2_error,_timestamp,time,loss_boundary
1.6114056812018067e-05,2.3058565493878038e-05,40,40,15.090066194534302,0.00272243390467038,1714555299.5340073,10.458810806274414,6.944508681859971e-06
1.2040771727235869e-05,1.7317457471198178e-05,42,41,15.473052024841309,0.002479011630141911,1714555299.9169931,10.841743469238281,5.2766857439623085e-06
5.721509562419242e-06,9.122029897621307e-06,46,42,16.238173484802246,0.001932958336893722,1714555300.6821146,11.606194972991943,3.400520335202064e-06
3.1704284712180096e-06,5.2002398087747965e-06,50,43,16.9998140335083,0.0015418982838526806,1714555301.4437551,12.368478059768677,2.0298113375567873e-06
1.7639142105278665e-06,2.7353072963711767e-06,55,44,17.95121717453003,0.0011362721992340696,1714555302.3951583,13.319923400878906,9.713930858433102e-07
1.039183381461942e-06,1.5171514901099354e-06,61,45,19.09097719192505,0.0008212036325612269,1714555303.5349183,14.459659814834595,4.779681086479934e-07
6.206514615268029e-07,8.607574601194769e-07,67,46,20.23261022567749,0.0005877318931921053,1714555304.6765513,15.601133108139038,2.4010599859267397e-07
3.9834031768678833e-07,5.300658561689468e-07,73,47,21.386010885238647,0.0004515371630804784,1714555305.829952,16.754253149032593,1.3172553848215849e-07
2.438745073725983e-07,3.0422222058642776e-07,81,48,22.925705194473267,0.0003131975712792863,1714555307.3696463,18.294363498687744,6.034771321382945e-08
1.6806651845518978e-07,1.9624277602194885e-07,89,49,24.489251613616943,0.00020461120419726635,1714555308.9331927,19.85768747329712,2.8176257566759075e-08
1.1174219824824515e-07,1.2462620430554863e-07,98,50,26.201301336288452,0.00013315155636098072,1714555310.6452425,21.570069789886475,1.2884006057303476e-08
7.140496266231199e-08,7.85310760947769e-08,107,51,27.892948389053345,0.00010383853514440262,1714555312.3368895,23.261530876159668,7.1261134324649044e-09
4.798258534610267e-08,5.225778984228181e-08,118,52,29.988560438156128,8.225600741569164e-05,1714555314.4325016,25.357040405273438,4.2752044961791445e-09
3.350118817534499e-08,3.6277314230483934e-08,130,53,32.35058569908142,6.655615962257716e-05,1714555316.7945268,27.711917400360107,2.7761260551389472e-09
2.2687653274231704e-08,2.4580512312467698e-08,143,54,34.848666191101074,5.427983149214793e-05,1714555319.2926073,30.21741533279419,1.892859038235994e-09
1.3915902300801906e-08,1.5147157261113394e-08,157,55,37.52050971984863,4.270499694494415e-05,1714555321.9644508,32.8887882232666,1.2312549603114885e-09
8.077208610186448e-09,8.921196618829125e-09,172,56,40.38736391067505,3.491761883062018e-05,1714555324.831305,35.75581336021423,8.439880086426755e-10
5.670745945969036e-09,6.2822294058768965e-09,190,57,43.78101325035095,3.1375028233120754e-05,1714555328.2249544,39.14980673789978,6.114834599078605e-10
4.543907182870201e-09,5.005491577942069e-09,208,58,47.20097613334656,2.6966482297861475e-05,1714555331.6449172,42.56954050064087,4.6158439507186825e-10
3.6380873167248076e-09,3.986533673758019e-09,229,59,51.22285032272339,2.383998363086357e-05,1714555335.6667914,46.591386556625366,3.484463570332118e-10
3.090491570190481e-09,3.370715535692896e-09,252,60,55.98253870010376,2.1467372094142712e-05,1714555340.4264798,51.3508665561676,2.8022396550241505e-10
2.701467204193467e-09,2.93634862047212e-09,277,61,61.063459157943726,1.9319409656263358e-05,1714555345.5074003,56.432483196258545,2.348814162786531e-10
2.376616241682824e-09,2.5766898278075363e-09,305,62,65.76180124282837,1.7563686709132857e-05,1714555350.2057424,61.128403425216675,2.0007358612471242e-10
2.071826993755833e-09,2.2459626868241233e-09,335,63,71.58567595481873,1.6376057201814148e-05,1714555356.029617,66.95388841629028,1.741356930682903e-10
1.7495698465757253e-09,1.8996689994359373e-09,369,64,78.21674132347107,1.5014575539939296e-05,1714555362.6606824,73.5847098827362,1.5009915286021178e-10
1.417082578188445e-09,1.5466156774150715e-09,406,65,85.4047646522522,1.374846923087053e-05,1714555369.8487058,80.77353167533875,1.2953309922662645e-10
1.1017973807732139e-09,1.208945197931582e-09,446,66,93.18503713607788,1.2548361904407215e-05,1714555377.6289783,88.55410766601562,1.0714781715836803e-10
8.266769376944278e-10,9.090348148974338e-10,491,67,101.78459620475769,1.1104559957421557e-05,1714555386.2285373,97.15306663513184,8.235787720300596e-11
6.360606435043144e-10,6.952560997500821e-10,540,68,111.17603302001953,9.574167208093219e-06,1714555395.6199741,106.54471945762634,5.919545624576773e-11
5.375011640685172e-10,5.79816598182568e-10,594,69,121.55805134773254,8.30391491380879e-06,1714555406.0019925,116.92670750617981,4.231543411405084e-11
4.856172230889607e-10,5.173063548882892e-10,653,70,132.8327534198761,7.288635458946686e-06,1714555417.2766945,128.2015504837036,3.1689131799328554e-11
4.485408877096724e-10,4.735203131757987e-10,718,71,145.5304000377655,6.512525961078011e-06,1714555429.9743412,140.89885711669922,2.4979425466126335e-11
4.161940581905634e-10,4.3640875552574895e-10,790,72,159.30807971954346,5.921351760746383e-06,1714555443.7520208,154.67656135559082,2.0214697335185573e-11
3.8642479448411646e-10,4.031475837801226e-10,869,73,174.38911533355713,5.440246497088971e-06,1714555458.8330564,169.75765538215637,1.672278929600617e-11
3.5848633572180616e-10,3.725466258797901e-10,956,74,190.90582966804504,5.025233789489357e-06,1714555475.3497708,186.27429246902466,1.4060290157983967e-11
3.3175025399449607e-10,3.4379022060156096e-10,1052,75,209.21056580543518,4.681011030828607e-06,1714555493.654507,204.57876586914062,1.2039966607064869e-11
3.058394045850832e-10,3.163223674682379e-10,1157,76,229.38459372520447,4.389078660750532e-06,1714555513.8285348,224.7521755695343,1.0482962883154727e-11
2.810230379539674e-10,2.902583002709524e-10,1272,77,251.8539378643036,4.129321594577534e-06,1714555536.297879,247.2222762107849,9.235262316984991e-12
2.5722887052347244e-10,2.654272311930149e-10,1400,78,276.4958755970001,3.896876446279045e-06,1714555560.9398167,271.86475467681885,8.19836066954245e-12
2.358334906060667e-10,2.431617380113067e-10,1539,79,302.9801251888275,3.688625832531505e-06,1714555587.4240663,298.3484916687012,7.328247405239999e-12
2.1713501872135673e-10,2.236848323086329e-10,1693,80,332.91068983078003,3.4917576453991877e-06,1714555617.354631,328.2790541648865,6.549813587276158e-12
2.0195640537862704e-10,2.0783298888158623e-10,1863,81,365.1816976070404,3.3111450254278373e-06,1714555649.6256387,360.55019879341125,5.876583502959198e-12
1.9036703672530823e-10,1.9566162613640833e-10,2049,82,400.950475692749,3.1446754256577756e-06,1714555685.3944168,396.3190698623657,5.2945894111001014e-12
1.817416931191922e-10,1.8654481661490347e-10,2254,83,440.61387300491333,2.9922255283477546e-06,1714555725.0578141,435.9807913303375,4.803123495711281e-12
1.7506825991837451e-10,1.7946377146833015e-10,2479,84,483.32813835144043,2.8556295155802072e-06,1714555767.7720795,478.6966001987457,4.39551154995564e-12
1.6944736128502846e-10,1.7350758414526895e-10,2727,85,531.0942535400391,2.7315895259548334e-06,1714555815.5381947,526.4628276824951,4.060222860240491e-12
1.6426366359917995e-10,1.6804017860396273e-10,3000,86,583.3666806221008,2.615424698766011e-06,1714555867.8106217,578.7347249984741,3.776515004782786e-12
1.5923410027524088e-10,1.627729700259027e-10,3299,87,640.2033414840698,2.509349026995119e-06,1714555924.6472826,635.5715310573578,3.5388697506618064e-12
1.5418637036327994e-10,1.5752691870675575e-10,3629,88,703.5286438465118,2.41538147344045e-06,1714555987.972585,698.8971762657166,3.3405483434758147e-12
1.4905033833593223e-10,1.522184227809738e-10,3992,89,773.0338656902313,2.3311383044714493e-06,1714556057.4778068,768.4025363922119,3.1680844450415734e-12
1.4370155777185336e-10,1.4672807792297313e-10,4391,90,848.6356453895569,2.2569122284089317e-06,1714556133.0795865,844.0037841796875,3.026520151119763e-12
1.3794700029718761e-10,1.4085830515589567e-10,4831,91,932.2945408821106,2.187849767025533e-06,1714556216.738482,927.6629354953766,2.911304858708044e-12
1.317777015960377e-10,1.3457103690221337e-10,5314,92,1024.815919160843,2.098559735022973e-06,1714556309.2598603,1020.1847512722015,2.793335306175674e-12
1.253151592915482e-10,1.2795627073036333e-10,5845,93,1125.553198814392,1.9922470161424227e-06,1714556409.99714,1120.9216628074646,2.6411114388151286e-12
1.1821859919554798e-10,1.2068222165817055e-10,6429,94,1236.7912344932556,1.8816575445884944e-06,1714556521.2351756,1232.1585245132446,2.4636224626225586e-12
1.1009513866930363e-10,1.1236423554185511e-10,7072,95,1358.426387310028,1.7712596575924821e-06,1714556642.8703284,1353.7950139045715,2.2690968725514835e-12
1.0094825397591612e-10,1.0302054816833035e-10,7779,96,1496.6485061645508,1.6721886445954222e-06,1714556781.0924473,1492.0174014568329,2.0722941924142342e-12
9.044499073513402e-11,9.231947407317608e-11,8557,97,1646.347006559372,1.5793543365822289e-06,1714556930.7909477,1641.713879585266,1.874483338042064e-12
7.783614888746036e-11,7.951669181925583e-11,9413,98,1810.2834496498108,1.4897128110613155e-06,1714557094.7273908,1805.6518461704254,1.6805429317954718e-12
6.25750709077703e-11,6.407102533639981e-11,10354,99,1989.3503062725067,1.3967160650371204e-06,1714557273.7942474,1984.718902349472,1.4959544286295116e-12
4.5908116254219994e-11,4.719896831948756e-11,11389,100,2187.588208436966,1.2859215285148338e-06,1714557472.0321496,2182.956600189209,1.2908520652675634e-12
3.284257909246762e-11,3.3895552214523855e-11,12528,101,2406.712424993515,1.150548908627354e-06,1714557691.156366,2402.0810647010803,1.0529731220562343e-12
2.6308682994623772e-11,2.718748158478484e-11,13781,102,2647.3837633132935,1.049206371243473e-06,1714557931.8277044,2642.7519674301147,8.787985901610678e-13
2.3718299384420445e-11,2.4477403494280443e-11,15159,103,2909.3258125782013,9.721747625121575e-07,1714558193.7697537,2904.6936185359955,7.591041098599998e-13
2.3170043281797156e-11,2.3897070590908947e-11,15659,104,3004.7804601192474,9.510202282483211e-07,1714558289.2244012,3000.149271249771,7.27027309111791e-13
