loss,time,_timestamp,_runtime,loss_boundary,loss_interior,_step,l2_error,step
1.302835767274102,2.1413302421569824,1712883486.4295688,6.1065356731414795,0.04704656931953028,1.2557891979545717,43,0.31270816753623326,204
1.0644260893786923,2.1987621784210205,1712883486.4869783,6.163945198059082,0.03426154882959257,1.0301645405490998,44,0.1713528732039962,223
0.6669151434421688,2.264810085296631,1712883486.552981,6.229947805404663,0.018515831995552803,0.648399311446616,45,0.13952678994601944,244
0.9023360999286699,2.3296103477478027,1712883486.6178784,6.294845342636108,0.02788697226135794,0.874449127667312,46,0.13110955188246792,266
0.6239205543204454,2.4064252376556396,1712883486.6946483,6.371615171432495,0.017100186631293427,0.6068203676891519,47,0.15732083086388968,291
2.471916936154055,2.4916396141052246,1712883486.7798796,6.456846475601196,0.11459183220683944,2.3573251039472156,48,0.49476042290289407,318
0.6544860857012046,2.5825114250183105,1712883486.8707438,6.547710657119751,0.01522153007018635,0.6392645556310182,49,0.1258634079655783,347
0.4159121879696686,2.6820318698883057,1712883486.970251,6.6472179889678955,0.011888874508731934,0.4040233134609367,50,0.11521606456570654,380
0.36750992673468885,2.789356231689453,1712883487.0776627,6.754629611968994,0.011353576160788062,0.35615635057390077,51,0.11090265145759416,415
0.3347955682264326,2.9017505645751953,1712883487.1899922,6.866959095001221,0.011186379823086068,0.3236091884033465,52,0.10891087177038455,453
0.6216620595575332,3.034214735031128,1712883487.3224928,6.999459743499756,0.020658436091252234,0.6010036234662809,53,0.12877553149544668,495
0.3179995508811927,3.1757428646087646,1712883487.4639835,7.140950441360474,0.010434437310659342,0.30756511357053334,54,0.10449070371690584,541
0.2886647031083557,3.3305764198303223,1712883487.6188068,7.29577374458313,0.010016605947867019,0.27864809716048866,55,0.101831408234148,592
0.2675145780756632,3.494368314743042,1712883487.7828295,7.45979642868042,0.009755026883738391,0.2577595511919248,56,0.10090377720859109,647
0.32152753239346926,3.674382209777832,1712883487.9626932,7.639660120010376,0.010987696515543146,0.3105398358779261,57,0.10053423771343843,707
0.2532531594773495,3.866900682449341,1712883488.1551168,7.832083702087402,0.008963202554772771,0.24428995692257674,58,0.09572207459495816,772
0.23337436606951167,4.0815346240997314,1712883488.369753,8.046719789505005,0.008740390664295524,0.22463397540521615,59,0.09442713445665736,844
0.25731853415454453,4.314091682434082,1712883488.6023362,8.279303073883057,0.009299450480443543,0.248019083674101,60,0.09462701224160143,922
0.2196470016872417,4.578039169311523,1712883488.8662863,8.543253183364868,0.008287411200721547,0.21135959048652014,61,0.09288783221060393,1008
0.2913399749764253,4.854614496231079,1712883489.142886,8.819852828979492,0.010202348265481864,0.2811376267109434,62,0.09140232587951286,1101
