time,_step,_runtime,_timestamp,loss_boundary,loss_interior,loss,step
3.348499059677124,50,5.541543245315552,1710882263.5170581,0.1486706296722931,6.343891418476727,6.49256204814902,296
3.62093186378479,51,5.814002275466919,1710882263.7895172,0.13446946604988322,6.127679422232071,6.2621488882819545,321
3.908221960067749,52,6.101285219192505,1710882264.0768,0.12397698805444082,5.900211998911237,6.024188986965678,349
4.215679883956909,53,6.408747911453247,1710882264.3842628,0.11896407424770587,5.663367467021834,5.7823315412695395,379
4.552232027053833,54,6.745274066925049,1710882264.720789,0.11769143846438697,5.425270129849086,5.542961568313474,411
4.923130989074707,55,7.116163015365601,1710882265.091678,0.11826654153758352,5.183951071253014,5.302217612790598,447
5.309342861175537,56,7.502392053604126,1710882265.477907,0.11979590338242048,4.955727615631232,5.075523519013652,485
5.7361249923706055,57,7.929173946380615,1710882265.9046888,0.12179192977367928,4.72657721676441,4.848369146538089,527
6.194563865661621,58,8.387609004974365,1710882266.363124,0.12373738609727479,4.505545200050484,4.629282586147759,572
6.688141107559204,59,8.881194114685059,1710882266.856709,0.12565401508203863,4.296294369867246,4.421948384949284,621
7.236876010894775,60,9.42992615699768,1710882267.405441,0.12767940499397396,4.101996718964801,4.229676123958775,675
7.843297958374023,61,10.03636121749878,1710882268.011876,0.12868230384434134,3.912526054531169,4.041208358375511,733
8.480759143829346,62,10.6737961769104,1710882268.649311,0.12740133749011134,3.6900549553528643,3.8174562928429756,796
9.183149814605713,63,11.376200199127197,1710882269.351715,0.1224886359610393,3.4274615421980514,3.5499501781590905,865
9.923311948776245,64,12.116353988647461,1710882270.0918689,0.11616191591431511,3.163184333855736,3.279346249770051,939
10.781977891921997,65,12.975073099136353,1710882270.950588,0.11398584976687622,2.9828122340876666,3.096798083854543,1020
11.726364850997925,66,13.919651985168457,1710882271.8951669,0.11374534870322714,2.854414633501732,2.968159982204959,1107
12.744425058364868,67,14.937482118606567,1710882272.912997,0.11389808323212931,2.7145046514285567,2.828402734660686,1203
13.785974979400635,68,15.979271173477173,1710882273.954786,0.11210391917056278,2.535120078438182,2.647223997608745,1306
14.937453031539917,69,17.13050627708435,1710882275.1060212,0.10369303718308706,2.2378745141034817,2.341567551286569,1418
16.225040912628174,70,18.418095111846924,1710882276.39361,0.08954022846100404,1.9715358992805905,2.0610761277415945,1540
17.531747102737427,71,19.724826097488403,1710882277.700341,0.07594681595794167,1.810400404762621,1.8863472207205627,1673
18.984558820724487,72,21.177617073059082,1710882279.153132,0.06518722632536017,1.7066181184806968,1.771805344806057,1817
20.57446599006653,73,22.76777696609497,1710882280.7432919,0.05827207149269172,1.620286598379896,1.6785586698725876,1973
22.360291957855225,74,24.55335021018982,1710882282.528865,0.05356944880081697,1.5065733482983665,1.5601427970991835,2143
