_timestamp,loss,_step,l2_error,loss_boundary,step,time,_runtime,loss_interior
1715386134.9141765,0.0006954625638098163,74,0.015884132971634702,0.0002560173053979883,956,52.67243003845215,56.618688344955444,0.000439445258411828
1715386139.9726298,0.0005918747230404446,75,0.014155457270867188,0.00024331421951552008,1052,57.73075842857361,61.67714166641235,0.0003485605035249245
1715386145.4570825,0.00046089053621517696,76,0.013340890671447881,0.00016923533755436093,1157,63.21537709236145,67.16159439086914,0.000291655198660816
1715386151.4817016,0.00042894371504596156,77,0.012616895646203191,0.00017586560595317193,1272,69.24007034301758,73.18621349334717,0.00025307810909278966
1715386158.2174523,0.0004906051962017559,78,0.011858725680542281,0.0002113065538671063,1400,75.97562003135681,79.92196416854858,0.0002792986423346496
1715386165.5313416,0.00032067977140220365,79,0.01085446745900437,0.00012853752218189095,1539,83.28971338272095,87.23585343360901,0.0001921422492203127
1715386173.6113536,0.0002858985894367921,80,0.01026186143452481,0.0001166370162314847,1693,91.36933040618896,95.3158655166626,0.0001692615732053074
1715386182.549694,0.00024751330488547064,81,0.009674730562864178,8.93346733609105e-05,1863,100.30793261528015,104.25420594215393,0.00015817863152456013
1715386192.4155655,0.00021066166496476935,82,0.009024977956176641,8.18002544510607e-05,2049,110.1738691329956,114.12007737159729,0.00012886141051370866
1715386203.2454095,0.00019501664955699194,83,0.008387345330266416,7.98024598407116e-05,2254,121.00351572036743,124.94992136955261,0.00011521418971628034
1715386215.0740204,0.00015739985575971435,84,0.007864458415728833,6.67246789283587e-05,2479,132.83226943016052,136.77853226661682,9.067517683135564e-05
1715386228.0794554,0.00015156797957848185,85,0.007463251132356596,6.07203346631298e-05,2727,145.83762407302856,149.78396725654602,9.084764491535206e-05
1715386242.4191859,0.00016076924472073581,86,0.006958903136905853,6.693379022266198e-05,3000,160.17723155021667,164.12369775772095,9.383545449807385e-05
1715386258.0811028,0.00010617594874473642,87,0.00649472021680446,4.8702780969418226e-05,3299,175.83947944641113,179.7856147289276,5.74731677753182e-05
1715386275.617137,8.906685797125542e-05,88,0.006061729260713881,3.6593732555924626e-05,3629,193.3751242160797,197.32164883613586,5.2473125415330794e-05
1715386294.7138915,8.21785605233072e-05,89,0.006035551466957992,3.720158245420811e-05,3992,212.47224473953247,216.4184033870697,4.4976978069099084e-05
1715386315.8200955,7.017968794538701e-05,90,0.00540031073318287,3.340508907137846e-05,4391,233.57807993888855,237.52460741996765,3.677459887400855e-05
1715386339.1288123,5.035559810702616e-05,91,0.004979554989805364,2.327500118677187e-05,4831,256.88721346855164,260.83332419395447,2.7080596920254292e-05
