loss_interior,loss_boundary,_runtime,_timestamp,step,_step,l2_error,loss,time
12.691773360137693,1.4459853188396723,14.799783945083618,1714356329.404199,166,47,1.4898849305695312,14.137758678977367,10.94410753250122
12.715008871455915,1.3798926244071836,15.501761674880981,1714356330.1061766,179,48,1.4614111840767954,14.094901495863098,11.646076202392578
12.744614653757656,1.2109640517495068,16.256438732147217,1714356330.8608537,193,49,1.3720701975972438,13.955578705507163,12.40068244934082
12.8296974974037,0.7757019556434321,17.029481410980225,1714356331.6338964,207,50,1.0136399984302975,13.605399453047132,13.173725843429565
11.695656730455937,1.2359558550775127,17.91750693321228,1714356332.5219219,223,51,1.5725296048429542,12.93161258553345,14.061743021011353
10.524655410756816,1.8059940548593028,18.853224277496338,1714356333.4576392,240,52,1.867238410712341,12.33064946561612,14.99768352508545
10.518819851315328,1.8063557701316582,19.82648277282715,1714356334.4308977,258,53,1.869003702362306,12.325175621446986,15.971133470535278
10.517800752994274,1.7940804317845291,20.904594659805298,1714356335.5090096,278,54,1.865553336058883,12.311881184778803,17.049206018447876
10.530517102376557,1.716660137721554,22.03759002685547,1714356336.642005,299,55,1.83400188686751,12.247177240098111,18.182208776474
10.383418246953022,1.500180976494277,23.27739429473877,1714356337.8818092,322,56,1.7334563845662663,11.8835992234473,19.422131538391113
10.38251547035432,1.4946627942735395,24.586896181106567,1714356339.1913111,346,57,1.730039630257048,11.87717826462786,20.731402158737183
10.37615824891887,1.4769209492882749,26.053309679031372,1714356340.6577246,373,58,1.7173106808048537,11.853079198207144,22.197778940200806
10.3513280258802,1.2487953860636387,27.571979522705078,1714356342.1763945,401,59,1.5008649845413884,11.600123411943839,23.716184616088867
7.6137812112330865,1.640795506085093,29.22383975982666,1714356343.8282547,431,60,1.6304269472702293,9.25457671731818,25.368248224258423
6.41316145121993,2.3971209271301412,31.06326174736023,1714356345.6676767,464,61,1.9598371731782807,8.810282378350072,27.207793951034546
7.618813288454387,0.8024657196303052,32.96131205558777,1714356347.565727,499,62,1.0476245932166641,8.421279008084692,29.105969667434692
5.162309434069358,2.4860610589073344,35.03345441818237,1714356349.6378694,537,63,2.215003107933083,7.648370492976692,31.17809772491455
5.1715687802899035,1.5408223523839792,37.25118136405945,1714356351.8555963,578,64,1.568903987070072,6.712391132673883,33.39579224586487
4.885715228298657,0.8278558314587793,39.63507628440857,1714356354.2394912,622,65,1.163765663774211,5.713571059757436,35.77974724769592
4.880657899842627,0.830052808783927,42.18027472496033,1714356356.7846897,669,66,1.1641169286489232,5.7107107086265545,38.32485556602478
4.860242420566143,0.8279649305313688,44.94143223762512,1714356359.5458472,720,67,1.1586837681561308,5.688207351097512,41.08522439002991
3.863410883406903,0.6555133121196787,47.842663049697876,1714356362.447078,774,68,1.0452595548566337,4.518924195526582,43.98629689216614
2.8032589810805764,0.6509009127731069,51.08382058143616,1714356365.6882355,833,69,1.0369965674404436,3.4541598938536833,47.22786498069763
2.571661275481052,0.27376591802155054,54.50044274330139,1714356369.1048577,896,70,0.6350322792161922,2.8454271935026023,50.64454746246338
1.792995235661876,0.1876031871940759,58.20694923400879,1714356372.8113642,964,71,0.5067696460155431,1.980598422855952,54.351245403289795
1.7873292305179862,0.1894342580486606,62.268803358078,1714356376.8732183,1038,72,0.5081698869152589,1.9767634885666467,58.413328409194946
1.7020751891298855,0.20723677974380342,66.49943947792053,1714356381.1038544,1116,73,0.5227921803017621,1.909311968873689,62.64337372779846
1.4472175958619475,0.23433517230971598,71.08304572105408,1714356385.6874607,1201,74,0.5740266494621536,1.6815527681716635,67.22720193862915
1.2520847370934056,0.23348012582869582,75.9934356212616,1714356390.5978506,1292,75,0.5859846930749864,1.4855648629221014,72.13752722740173
0.8084477182669259,0.12788866521825204,81.35771298408508,1714356395.962128,1390,76,0.3853324280333534,0.9363363834851779,77.50179553031921
0.7983370781656143,0.12381957968572596,87.1056969165802,1714356401.7101119,1496,77,0.37902493243239627,0.9221566578513403,83.24939751625061
0.5625780425375904,0.15965915515246218,93.3910698890686,1714356407.9954848,1609,78,0.47608426534096204,0.7222371976900526,89.53545713424683
0.4184040971317327,0.10681948890066968,100.0961046218872,1714356414.7005196,1731,79,0.36591616278085737,0.5252235860324024,96.24021768569946
0.3711235068316021,0.08164443237284498,107.32294869422913,1714356421.9273636,1863,80,0.31464395614732554,0.4527679392044471,103.46706175804138
0.09573503981719295,0.051625401810901264,115.06295728683472,1714356429.6673722,2004,81,0.24766882567278414,0.1473604416280942,111.20668745040894
0.039819792598117985,0.027786697696690742,123.44474983215332,1714356438.0491648,2156,82,0.17432902463178573,0.06760649029480872,119.5887942314148
0.009898291305641486,0.010254368702014613,132.4487340450287,1714356447.053149,2319,83,0.10388184482648781,0.0201526600076561,128.59336495399475
0.0005545923950152773,0.00018836745278519624,142.13558840751648,1714356456.7400033,2495,84,0.01460435994798272,0.0007429598478004736,138.27971196174622
5.769165136276185e-05,1.7082771786959327e-05,152.5822606086731,1714356467.1866755,2685,85,0.004359198496770713,7.477442314972118e-05,148.7263913154602
3.359259163605756e-05,8.081947970094361e-06,163.78896856307983,1714356478.3933835,2888,86,0.0030237472235216376,4.1674539606151924e-05,159.93302130699158
2.4588337545154885e-05,5.27759735816179e-06,175.7479293346405,1714356490.3523443,3107,87,0.002417452366320635,2.9865934903316675e-05,171.89253115653992
1.9679422867759295e-05,3.692216211116294e-06,188.84315586090088,1714356503.4475708,3343,88,0.0020032192785852413,2.3371639078875588e-05,184.98734307289124
1.6670409555536496e-05,2.844971467508951e-06,202.77930283546448,1714356517.3837178,3597,89,0.0017454761427042264,1.9515381023045447e-05,198.9233124256134
1.460574068285754e-05,2.360255865047248e-06,217.84498000144958,1714356532.449395,3870,90,0.001580035641758484,1.696599654790479e-05,213.98929524421692
1.2940010031597758e-05,2.0314634837313614e-06,233.89545702934265,1714356548.499872,4163,91,0.0014625662211887624,1.497147351532912e-05,230.0392119884491
1.1593472818789564e-05,1.761776504404591e-06,251.26595950126648,1714356565.8703744,4479,92,0.0013652601397825196,1.3355249323194155e-05,247.40997433662415
1.050434619950771e-05,1.5432588071993791e-06,269.8655164241791,1714356584.4699314,4819,93,0.001281990527593733,1.204760500670709e-05,266.01007199287415
9.587524934938897e-06,1.3632664479346533e-06,289.89537525177,1714356604.4997902,5184,94,0.001208374045687005,1.095079138287355e-05,286.0396451950073
8.858152287916083e-06,1.2145705590712425e-06,311.4526312351227,1714356626.0570462,5577,95,0.0011434773752873448,1.0072722846987326e-05,307.5972492694855
8.267198988567769e-06,1.0855581561725557e-06,334.6647970676422,1714356649.269212,6000,96,0.0010835806096802418,9.352757144740325e-06,330.80906677246094
7.745312470722275e-06,9.604750045911696e-07,359.5952899456024,1714356674.199705,6456,97,0.0010217775200978432,8.705787475313445e-06,355.7398624420166
7.292248282373441e-06,8.47051175728015e-07,386.38258361816406,1714356700.9869986,6945,98,0.0009619512343100985,8.139299458101456e-06,382.52682089805603
6.814306295177953e-06,7.358104110441837e-07,415.27409410476685,1714356729.878509,7472,99,0.0008994113548149345,7.550116706222136e-06,411.4183578491211
6.343358514942205e-06,6.45308004234061e-07,446.28458976745605,1714356760.8890047,8039,100,0.0008428843964956785,6.988666519176266e-06,442.42860317230225
5.98362475334517e-06,5.790610432051249e-07,479.6094272136688,1714356794.2138422,8649,101,0.0007952365596949235,6.562685796550295e-06,475.7536687850952
5.677867850927255e-06,5.320701717034185e-07,515.4747042655945,1714356830.0791192,9305,102,0.0007591160156675352,6.209938022630673e-06,511.61893582344055
5.421285964433592e-06,4.999011306746883e-07,554.0419766902924,1714356868.6463916,10010,103,0.0007357703004150974,5.921187095108281e-06,550.1862375736237
5.155821153313832e-06,4.7114214705449193e-07,595.9079051017761,1714356910.51232,10770,104,0.0007159479213589545,5.626963300368325e-06,592.0521075725555
4.907232688816643e-06,4.443323713640444e-07,640.8535158634186,1714356955.4579308,11586,105,0.0006985030956593314,5.351565060180688e-06,636.9977514743805
4.603147747826083e-06,4.1684958291842183e-07,688.9035465717316,1714357003.5079615,12465,106,0.0006793566883354568,5.019997330744505e-06,685.0477945804596
3.476727189900295e-06,4.2779413929438283e-07,740.680189371109,1714357055.2846043,13411,107,0.0006918990596044405,3.904521329194678e-06,736.8244767189026
2.8886433854780733e-06,3.729087549798958e-07,796.2712354660034,1714357110.8756504,14428,108,0.0006580034721613522,3.261552140457969e-06,792.4152781963348
2.0690433755262145e-06,3.9308965060451766e-07,855.9828855991364,1714357170.5873005,15522,109,0.0006831421137624265,2.462133026130732e-06,852.1271388530731
1.5191627753457093e-06,2.6127112607546626e-07,920.2931571006775,1714357234.897572,16699,110,0.0005584455985118305,1.7804339014211755e-06,916.4373326301575
1.2738262081790623e-06,1.516690883152671e-07,989.7257721424103,1714357304.330187,17966,111,0.0004315342384860341,1.4254952964943293e-06,985.8698484897614
1.1334760733936454e-06,8.153663037089485e-08,1064.4236776828766,1714357379.0280926,19329,112,0.0003205381382719044,1.2150127037645402e-06,1060.567875623703
1.0368799432416864e-06,6.402453132995493e-08,1144.6632199287415,1714357459.2676349,20795,113,0.0002837066922790682,1.1009044745716414e-06,1140.8074522018433
9.589357175936076e-07,5.9044568501942975e-08,1231.0389325618744,1714357545.6433475,22372,114,0.00027171033151073145,1.0179802860955505e-06,1227.1828989982605
8.909829605178425e-07,5.6119424161918094e-08,1324.1276967525482,1714357638.7321117,24069,115,0.00026422370767530584,9.471023846797606e-07,1320.2714610099792
8.294069016592497e-07,5.327348717415316e-08,1424.219298839569,1714357738.8237138,25894,116,0.00025671721956633896,8.826803888334029e-07,1420.3635218143463
7.764553711544691e-07,5.0371661591277527e-08,1531.615742444992,1714357846.2201574,27858,117,0.0002489440440860369,8.268270327457465e-07,1527.7598495483398
7.303492513803959e-07,4.735114828180608e-08,1646.8734548091888,1714357961.4778697,29971,118,0.0002407652833832526,7.777003996622019e-07,1643.0177075862885
6.883683323037954e-07,4.461202166662853e-08,1771.172712802887,1714358085.7771277,32245,119,0.0002334119429260884,7.329803539704239e-07,1767.3169260025024
6.487387937753409e-07,4.1795674994983174e-08,1905.8281936645508,1714358220.4326086,34690,120,0.00022586538234356738,6.90534468770324e-07,1901.972095489502
6.111188071760158e-07,3.936848038142346e-08,2050.2803378105164,1714358364.8847528,37321,121,0.00021920271900645308,6.504872875574393e-07,2046.4245157241821
5.177554576513773e-07,3.6544268513074616e-08,2206.0584676265717,1714358520.6628826,40152,122,0.00021158715854683186,5.542997261644519e-07,2202.2027871608734
4.747377112175654e-07,3.288078348619812e-08,2373.944081544876,1714358688.5484965,43197,123,0.00019806331313982267,5.076184947037635e-07,2370.08819770813
4.299705549074524e-07,2.8736056626585606e-08,2554.1073145866394,1714358868.7117295,46474,124,0.00018083630000000338,4.58706611534038e-07,2550.2512440681458
3.879314983295994e-07,2.5233387628184442e-08,2747.006376028061,1714359061.610791,49998,125,0.00016859911958847,4.1316488595778384e-07,2743.150412797928
3.879167559534045e-07,2.523039817433669e-08,2747.065768957138,1714359061.670184,49999,126,0.000168595754011524,4.1314715412774116e-07,2743.210340499878
