time,_timestamp,step,loss_boundary,loss_interior,_runtime,l2_error,_step,loss
29.98005771636963,1715519431.7295666,305,3.2667500290480914e-08,4.261258929150294e-08,33.76706147193909,0.00010321208120940865,62,7.528008958198385e-08
32.62172794342041,1715519434.3708475,335,2.7210398381419156e-08,3.622541498356171e-08,36.408342361450195,9.474078555485432e-05,63,6.343581336498087e-08
35.802069425582886,1715519437.5517519,369,2.4187883624331525e-08,3.172675280529845e-08,39.58924674987793,9.259834142646896e-05,64,5.591463642962998e-08
39.357131242752075,1715519441.1073537,406,2.131264499296686e-08,2.779353933668565e-08,43.144848585128784,8.726560513969629e-05,65,4.910618432965251e-08
43.333720445632935,1715519445.0828776,446,1.9027045256801537e-08,2.3544574810102324e-08,47.12037253379822,8.398529264350225e-05,66,4.257162006690386e-08
47.520410776138306,1715519449.2695646,491,1.6733834398536515e-08,1.9784296269434512e-08,51.30705952644348,8.128498976560743e-05,67,3.651813066797103e-08
51.833842277526855,1715519453.5834389,540,1.4604757043443773e-08,1.6536107140322768e-08,55.62093377113342,7.757770059244623e-05,68,3.114086418376654e-08
56.85949087142944,1715519458.608665,594,1.1913468759421622e-08,1.3214395506664571e-08,60.64615988731384,7.20610296865248e-05,69,2.5127864266086194e-08
62.54977083206177,1715519464.2998786,653,9.12760018557956e-09,1.0208788970272344e-08,66.33737349510193,6.506843672237702e-05,70,1.9336389155851902e-08
68.45187282562256,1715519470.2015016,718,6.541176087252617e-09,7.695937003991368e-09,72.2389965057373,5.635426726026137e-05,71,1.4237113091243984e-08
75.02309370040894,1715519476.7724254,790,3.576639743300316e-09,5.080881908984198e-09,78.80992031097412,4.12402319180953e-05,72,8.657521652284513e-09
82.08080387115479,1715519483.8304756,869,2.2949333649340436e-09,3.5316595484442003e-09,85.86797046661377,3.28320235748094e-05,73,5.826592913378244e-09
90.34948873519897,1715519492.0991254,956,1.2216080842824369e-09,2.2382744262174417e-09,94.13662028312683,2.3145303781699275e-05,74,3.4598825104998785e-09
99.08239674568176,1715519500.8324502,1052,5.992823438438047e-10,1.409596943078978e-09,102.86994504928589,1.504431458688365e-05,75,2.008879286922783e-09
108.85179018974304,1715519510.60129,1157,2.962246731613909e-10,9.277534749886967e-10,112.6387848854065,1.002587945322431e-05,76,1.2239781481500875e-09
119.82215738296509,1715519521.5714626,1272,1.5617853897751507e-10,6.432866573584815e-10,123.608957529068,7.307064358571072e-06,77,7.994651963359966e-10
132.06003737449646,1715519533.8097882,1400,8.879950120669432e-11,4.677985128952114e-10,135.8472831249237,5.708650011901941e-06,78,5.565980141019057e-10
